term	component	std.error	z.ratio	bound	%ch	PVE	feature
vm(Mouse, kinship.mat.x2)	0.0225029210074632	0.0473568260816044	0.475177981072603	P	0	0.0241773434051445	ButyricicoccaceaeNOV
ide(Mouse)	3.08515521995935e-07	NA	NA	B	NA	3.31471888411255e-07	ButyricicoccaceaeNOV
Batch	0.0180063952135309	0.0279412885927922	0.644436821649518	P	0	0.0193462351141838	ButyricicoccaceaeNOV
units!R	0.827591305508464	0.0620326430782377	13.3412226924569	P	0	0.889171640684066	ButyricicoccaceaeNOV
Cohort	0.258641953657597	0.138966874889346	1.86117701692251	P	0.1	0.24411078450709	CAG115
Quarter.Date	0.0372041640395165	0.0278549472682468	1.33563936349387	P	0.1	0.0351139385632695	CAG115
Cage	0.145946825836849	0.0553636767915512	2.63614763857449	P	0.4	0.137747158369048	CAG115
vm(Mouse, kinship.mat.x2)	0.0726360307664926	0.0418849475899095	1.73417981747675	P	0.5	0.0685551520282869	CAG115
ide(Mouse)	5.65383807309925e-07	NA	NA	B	NA	5.3361909310639e-07	CAG115
Batch	0.191732550853126	0.0486474726406978	3.94126437501144	P	0	0.180960523775906	CAG115
units!R	0.353364854082644	0.0287630748092713	12.285364357803	P	0	0.333511909137306	CAG115
Cohort	0.0993362384173186	0.062962873565721	1.57769543846551	P	0	0.10002604941599	CAG145
Quarter.Date	0.00273655521439563	0.00877949337626791	0.311698533971549	P	0	0.00275555840915554	CAG145
Cage	0.0313525987202862	0.0631676796069288	0.496339249999096	P	1.1	0.0315703175284348	CAG145
vm(Mouse, kinship.mat.x2)	9.71328655693278e-07	NA	NA	B	NA	9.78073758997945e-07	CAG145
ide(Mouse)	0.252596895326532	0.0774419913581744	3.26175619836859	P	0.1	0.254350979429198	CAG145
Batch	6.14322192792879e-08	NA	NA	B	NA	6.18588170768973e-08	CAG145
units!R	0.607080366023281	0.043419950326078	13.9815997361625	P	0	0.611296055284646	CAG145
Cohort	0.0617879364260016	0.0457885033568598	1.34942031069344	P	0	0.0629608516599158	CAG273
Quarter.Date	7.03248762886871e-08	NA	NA	B	NA	7.1659847538632e-08	CAG273
Cage	4.27690245749337e-08	NA	NA	B	NA	4.35809053944796e-08	CAG273
vm(Mouse, kinship.mat.x2)	0.0344940182274135	0.143229013312907	0.240831221479238	P	0	0.0351488152929589	CAG273
ide(Mouse)	0.11866714170431	0.117420011121647	1.01062110768641	P	0	0.120919790138956	CAG273
Batch	0.0714628709209721	0.0351871630502729	2.03093585063595	P	0	0.072819444627926	CAG273
units!R	0.694958641226758	0.0542473847619981	12.8109151118672	P	0	0.70815098303949	CAG273
Cohort	0.0104615461147768	0.025530999636118	0.409758578351046	P	0.3	0.0124573007092128	CAG274NOV
Quarter.Date	0.0190550852792261	0.0168703884501274	1.12949890487449	P	0.1	0.0226902338104428	CAG274NOV
Cage	0.085019053405772	0.0556518796795515	1.52769419281647	P	0	0.101238182451096	CAG274NOV
vm(Mouse, kinship.mat.x2)	0.0207185876349694	0.146386099420779	0.141533845883925	P	0.1	0.024671083375949	CAG274NOV
ide(Mouse)	0.0920641741856478	0.130658026877392	0.704619351645647	P	0	0.109627304587037	CAG274NOV
Batch	3.53759869169186e-08	NA	NA	B	NA	4.2124682343728e-08	CAG274NOV
units!R	0.612473890282144	0.0474915119884998	12.8964917021479	P	0	0.72931585294158	CAG274NOV
Cohort	0.00710850216227224	0.0312835253078097	0.227228296438114	P	1.3	0.00761338909279761	CAG303
Quarter.Date	0.00749400711703045	0.0168994057974144	0.443447965382132	P	0.8	0.00802627483873617	CAG303
Cage	0.13776811750267	0.0589238252141915	2.33807151864081	P	0.1	0.147553205891523	CAG303
vm(Mouse, kinship.mat.x2)	4.67863007615907e-07	NA	NA	B	NA	5.01093343969361e-07	CAG303
ide(Mouse)	0.0446978725569975	0.0400264460144135	1.11670850169665	P	0.1	0.0478725739443152	CAG303
Batch	0.10823686795378	0.040668869729708	2.66141814791363	P	0	0.115924476226716	CAG303
units!R	0.628378503793501	0.0493287498882798	12.7385856162311	P	0	0.673009578912569	CAG303
Cohort	0.0285488877856625	0.0382002429495704	0.747348330306459	P	0.3	0.0316491931434548	CAG41
Quarter.Date	0.019829646610998	0.0214005111747473	0.926596867199934	P	0.7	0.0219830740962565	CAG41
Cage	0.101436027498623	0.066071224576224	1.53525272384804	P	0.1	0.112451611078908	CAG41
vm(Mouse, kinship.mat.x2)	4.73950656644836e-07	NA	NA	B	NA	5.25419973809027e-07	CAG41
ide(Mouse)	0.129377031782276	0.0581568043292173	2.22462415661445	P	0	0.143426906783407	CAG41
Batch	0.0675391248601864	0.0333579924239635	2.02467594577628	P	0.2	0.0748736281247863	CAG41
units!R	0.555310374772421	0.0438564700617804	12.6619943189718	P	0	0.615615061353213	CAG41
Cohort	0.0139460466170187	0.0292430672667947	0.47690095193449	P	0	0.0144690124856067	CAG475
Quarter.Date	5.66977966186672e-08	NA	NA	B	NA	5.88239197609436e-08	CAG475
Cage	0.0626203548220763	0.0714978587165957	0.875835387886116	P	0	0.0649685692766912	CAG475
vm(Mouse, kinship.mat.x2)	0.307023621670071	0.235167014098565	1.30555564030502	P	0	0.318536767968305	CAG475
ide(Mouse)	1.29869618725965e-07	NA	NA	B	NA	1.34739628114671e-07	CAG475
Batch	0.0199716884288535	0.0194795142760484	1.0252662435947	P	0	0.0207206111646788	CAG475
units!R	0.560294248324168	0.042449743510707	13.199001972364	P	0	0.58130484554117	CAG475
Cohort	0.0225953391951266	0.0279607150993336	0.80811020443698	P	0	0.0258377988351542	CAG485
Quarter.Date	6.86353299976274e-08	NA	NA	B	NA	7.84845863188284e-08	CAG485
Cage	0.0436365308396286	0.0457915144402931	0.952939237170802	P	0	0.0498984279882597	CAG485
vm(Mouse, kinship.mat.x2)	6.86353299976274e-08	NA	NA	B	NA	7.84845863188284e-08	CAG485
ide(Mouse)	0.070228665970171	0.0480780460160743	1.46072213389644	P	0	0.0803065680107109	CAG485
Batch	0.0597841050334761	0.0317260547528049	1.88438510553193	P	0	0.06836319942158	CAG485
units!R	0.678262347444391	0.0523314725833398	12.9608878550901	P	0	0.775593848775122	CAG485
Cohort	0.154320937079381	0.0819219699606789	1.883755202096	P	0	0.177464496945352	CAG510
Quarter.Date	0.0463679953385816	0.0293481538786112	1.57992886129626	P	0	0.0533218183019007	CAG510
Cage	0.0560440043760618	0.0379274109068537	1.47766491400377	P	0	0.0644489414828066	CAG510
vm(Mouse, kinship.mat.x2)	0.0519101174269939	0.0421054879401027	1.23285870717943	P	0	0.0596950941972116	CAG510
ide(Mouse)	5.40092157764959e-08	NA	NA	B	NA	6.21089949917718e-08	CAG510
Batch	0.0272191758685623	0.0230976949253084	1.17843689409621	P	0	0.0313012443042433	CAG510
units!R	0.533725378423372	0.0409523610733259	13.0328353343957	P	0	0.613768342659491	CAG510
Cohort	6.09220003115949e-08	NA	NA	B	NA	6.22859501219451e-08	CAG552NOV
Quarter.Date	0.00450725603334934	0.0087458330031732	0.515360404402188	P	0	0.00460816655796186	CAG552NOV
Cage	0.0425249542717308	0.0753445538510938	0.564406477948949	P	0.2	0.0434770225396377	CAG552NOV
vm(Mouse, kinship.mat.x2)	2.36907456078609e-07	NA	NA	B	NA	2.42211449350929e-07	CAG552NOV
ide(Mouse)	0.329030820163136	0.0932523993214813	3.52838985974854	P	0	0.336397313752735	CAG552NOV
Batch	1.55252686357098e-07	NA	NA	B	NA	1.58728555025725e-07	CAG552NOV
units!R	0.602038322592441	0.0429533210887953	14.0161064926243	P	0	0.615517033923711	CAG552NOV
Cohort	0.0270502524191123	0.0357987413800933	0.755620208316993	P	0	0.0283009968286796	CAG56
Quarter.Date	0.0416701887238891	0.0258058341902514	1.61475844635283	P	0	0.0435969269585089	CAG56
Cage	0.0947117546184837	0.0629177335324288	1.5053268657503	P	0	0.0990910186554316	CAG56
vm(Mouse, kinship.mat.x2)	0.00207600345155875	0.156296083290495	0.013282504640249	P	1.9	0.00217199330300447	CAG56
ide(Mouse)	0.127454223096967	0.136206112730899	0.935745250646544	P	0	0.133347427143434	CAG56
Batch	2.83424940370004e-08	NA	NA	B	NA	2.96529888679074e-08	CAG56
units!R	0.662843190500748	0.0507947265022863	13.049448951574	P	0	0.693491607457952	CAG56
Cohort	0.00751343282396212	0.0254167717077539	0.295609250079152	P	0.1	0.00729169734189517	CAG582
Quarter.Date	0.0758845698650439	0.0447893851732466	1.69425343910215	P	0	0.0736450740081294	CAG582
Cage	0.00154650071757605	0.0566480527358914	0.0273001567200599	P	11.9	0.00150086058341062	CAG582
vm(Mouse, kinship.mat.x2)	0.292142767645233	0.0970456183992096	3.01036535666625	P	0	0.283521087125299	CAG582
ide(Mouse)	3.97820064448095e-07	NA	NA	B	NA	3.8607964887068e-07	CAG582
Batch	0.0132260302226998	0.0275137991085305	0.480705342454838	P	1.3	0.0128357052865522	CAG582
units!R	0.640095610517456	0.0507986592641522	12.6006398552562	P	0	0.621205189575065	CAG582
Cohort	0.0227210009295657	0.0269168195188514	0.844119080029232	P	0	0.0226632383338103	CAG776
Quarter.Date	0.0130045324638142	0.0157666118629054	0.824814651168678	P	0	0.0129714716160979	CAG776
Cage	4.38467471520317e-08	NA	NA	B	NA	4.37352775060077e-08	CAG776
vm(Mouse, kinship.mat.x2)	0.185705421753526	0.0604190521361511	3.07362355395859	P	0	0.185233311073209	CAG776
ide(Mouse)	4.03585902795675e-07	NA	NA	B	NA	4.02559884204856e-07	CAG776
Batch	4.79883272752197e-08	NA	NA	B	NA	4.78663286732229e-08	CAG776
units!R	0.781117284741016	0.055432047330848	14.0914384792409	P	0	0.779131484815392	CAG776
Cohort	0.0855530066598566	0.0525932594618913	1.6266914721619	P	0	0.0867704314925711	CAG81
Quarter.Date	7.50104444239644e-08	NA	NA	B	NA	7.60778479123977e-08	CAG81
Cage	2.8441705695831e-07	NA	NA	B	NA	2.88464330122715e-07	CAG81
vm(Mouse, kinship.mat.x2)	0.0329957199758351	0.164771201524376	0.200251741023772	P	0.1	0.033465251210799	CAG81
ide(Mouse)	0.126158494284402	0.135617933022669	0.930249351782367	P	0	0.1279537378392	CAG81
Batch	3.56650394714446e-08	NA	NA	B	NA	3.61725552959312e-08	CAG81
units!R	0.741261972800361	0.052412604894483	14.1428187798082	P	0	0.751810178742696	CAG81
Cohort	0.021794087494802	0.0329674603587527	0.661078750308281	P	0	0.0217414863575775	CAG873
Quarter.Date	6.61428315671554e-08	NA	NA	B	NA	6.59831924833668e-08	CAG873
Cage	0.063554522562158	0.0571951180002226	1.11118789127965	P	0	0.0634011304936291	CAG873
vm(Mouse, kinship.mat.x2)	0.191550532365151	0.079221548415183	2.41790947282772	P	0	0.191088215425258	CAG873
ide(Mouse)	1.21345171852836e-07	NA	NA	B	NA	1.21052299116701e-07	CAG873
Batch	0.071888873369115	0.0344942515724491	2.08408271210422	P	0	0.0717153659215605	CAG873
units!R	0.653631186837865	0.0506230096558429	12.9117409510326	P	0	0.652053614766483	CAG873
Cohort	0.0193843643625085	0.0247642091122547	0.782757255628085	P	0	0.0199200885538475	CAG95
Quarter.Date	0.00822459893128103	0.0141489700530034	0.581286051244076	P	0	0.00845190154121703	CAG95
Cage	2.48943598264732e-07	NA	NA	B	NA	2.55823633398995e-07	CAG95
vm(Mouse, kinship.mat.x2)	0.157115684041099	0.0563120634934223	2.79008926851795	P	0	0.16145787815206	CAG95
ide(Mouse)	7.92453436392123e-08	NA	NA	B	NA	8.14354411242045e-08	CAG95
Batch	0.00526961785608177	0.026905321506834	0.195857828896163	P	0	0.00541525388065399	CAG95
units!R	0.783111741469409	0.0600797824721215	13.0345302403981	P	0	0.804754540613147	CAG95
Cohort	0.0186712842115421	0.0219479126696623	0.850708880273188	P	0.1	0.0184534386664505	Chao1
Quarter.Date	0.00673636138136007	0.0130174131320648	0.517488483542627	P	0	0.00665776548509337	Chao1
Cage	0.0065558814883265	0.0493613878359426	0.132813962000331	P	0.2	0.0064793913251326	Chao1
vm(Mouse, kinship.mat.x2)	8.95725540905559e-08	NA	NA	B	NA	8.85274742958279e-08	Chao1
ide(Mouse)	0.0946749988385454	0.0604836105330037	1.56530005408465	P	0	0.093570386724303	Chao1
Batch	8.95725540905559e-08	NA	NA	B	NA	8.85274742958279e-08	Chao1
units!R	0.885166441337868	0.0627089182487094	14.1154793617586	P	0	0.874838840744072	Chao1
Cohort	0.0292045827435077	0.0297733941481019	0.980895312043875	P	0.1	0.0308479653336903	Clostridium
Quarter.Date	0.0456847215679437	0.0354774124929695	1.28771289555001	P	0.4	0.0482554645476149	Clostridium
Cage	0.0073855212779384	0.0438152292052946	0.168560598949142	P	0.2	0.00780111485769209	Clostridium
vm(Mouse, kinship.mat.x2)	0.126537602693226	0.0660735417043839	1.91510246657219	P	0	0.133658050024929	Clostridium
ide(Mouse)	9.2388928022019e-08	NA	NA	B	NA	9.75877818173458e-08	Clostridium
Batch	0.041906029039749	0.0328021908654585	1.27753750387072	P	0	0.0442641397223239	Clostridium
units!R	0.696007836537987	0.0543208451456266	12.8129051503541	P	0	0.735173167925968	Clostridium
Cohort	9.27221243964794e-08	NA	NA	B	NA	1.0209512191143e-07	ClostridiumQ
Quarter.Date	3.87589636573532e-07	NA	NA	B	NA	4.26769893972404e-07	ClostridiumQ
Cage	0.0799624719776276	0.0466968245003294	1.71237493840857	P	0	0.0880456350416101	ClostridiumQ
vm(Mouse, kinship.mat.x2)	7.48998139265602e-08	NA	NA	B	NA	8.24712082876515e-08	ClostridiumQ
ide(Mouse)	0.0279564638773098	0.0434280587842609	0.643741964525519	P	0	0.0307824977732586	ClostridiumQ
Batch	0.0601052829278344	0.0366998771462916	1.6377516112178	P	0	0.0661811431519708	ClostridiumQ
units!R	0.740168709303691	0.057916360602776	12.7799589200744	P	0	0.814990112696936	ClostridiumQ
Cohort	0.0526485583535632	0.040701081929963	1.2935419860376	P	0	0.0585560067245167	COE1
Quarter.Date	0.0171472648698299	0.014896916587684	1.15106134674918	P	0	0.0190712792225368	COE1
Cage	0.0384293784201597	0.0541200949420674	0.710075960903177	P	0	0.0427413591475402	COE1
vm(Mouse, kinship.mat.x2)	0.187390199175718	0.0759233232869355	2.4681506428205	P	0	0.208416376557807	COE1
ide(Mouse)	2.19069491822143e-07	NA	NA	B	NA	2.43650254393066e-07	COE1
Batch	4.30928646478607e-08	NA	NA	B	NA	4.79281133426903e-08	COE1
units!R	0.603498899274201	0.0430017171985898	14.0342976650707	P	0	0.671214686769232	COE1
Cohort	0.115317011511535	0.0623041853255263	1.85087102750846	P	0	0.127101595460168	D1663
Quarter.Date	0.0062299482853232	0.01434005780176	0.434443735963085	P	0	0.00686660499019014	D1663
Cage	3.1512366152421e-07	NA	NA	B	NA	3.47327073620623e-07	D1663
vm(Mouse, kinship.mat.x2)	6.77526558601587e-08	NA	NA	B	NA	7.46764986675753e-08	D1663
ide(Mouse)	0.0456855049734656	0.030002040719453	1.52274658249642	P	0	0.0503542408480652	D1663
Batch	0.0705096651822395	0.033843393891907	2.08340999745597	P	0	0.0777152548661781	D1663
units!R	0.669539658524141	0.0517891568096944	12.9281822637979	P	0	0.737961881831826	D1663
Cohort	4.33169197336146e-08	NA	NA	B	NA	4.68138510842501e-08	Desulfovibrio
Quarter.Date	0.179469010780425	0.077263832054679	2.32280752853956	P	0	0.193957363463974	Desulfovibrio
Cage	2.56257089458664e-07	NA	NA	B	NA	2.76944466480424e-07	Desulfovibrio
vm(Mouse, kinship.mat.x2)	0.286695160288801	0.0841324842875727	3.40766307706843	P	0	0.309839772146125	Desulfovibrio
ide(Mouse)	1.71563783344865e-07	NA	NA	B	NA	1.85413954970681e-07	Desulfovibrio
Batch	0.0197695288856267	0.0191407591389626	1.03284978104051	P	0	0.0213655030632134	Desulfovibrio
units!R	0.439367181612944	0.0340937251246394	12.8870394774027	P	0	0.474836852154415	Desulfovibrio
Cohort	0.0493309642689294	0.0356205254981301	1.38490276544401	P	0.1	0.0538520375382106	Dorea
Quarter.Date	2.01249459983719e-07	NA	NA	B	NA	2.19693525845264e-07	Dorea
Cage	2.67055533000347e-07	NA	NA	B	NA	2.91530579242692e-07	Dorea
vm(Mouse, kinship.mat.x2)	0.0857893762824618	0.0428055355567524	2.00416546987762	P	0.1	0.0936517820076877	Dorea
