feature	herit	herit.se	LRT.pval
Oscillibacter	0.0194746298969274	0.051954518055631	0.817126615404778
OscillospiraceaeNOV	0.102390193782983	0.0628898221968427	0.487045216113487
Paramuribaculum	0.131070019122224	0.0693379030014167	0.0829398941320154
Parvibacter	4.33338681188103e-07	3.59347218320229e-08	0.999752924044872
PCoA1	0.0450020471186605	0.0559470889075753	0.675027821381043
PCoA2	0.00563138155994499	0.120437198347642	0.962544012218144
PCoA3	4.82414108412618e-07	4.84430240514462e-08	0.998577967377359
Prevotella	0.13369415974047	0.156059359093897	0.316681220518818
Romboutsia	0.0498617429707661	0.108514860823612	0.575467566318254
Roseburia	4.8132095622586e-07	3.30668548958113e-08	0.997853652886767
RuminiclostridiumE	4.80509838902936e-07	0.179888809199547	0.992934443541112
Schaedlerella	0.128037605611187	0.0648207021104076	0.138276962251705
Shannon	8.1392957298444e-08	4.85817835704292e-09	1
Simpson	8.83412789001356e-08	4.5820842560757e-09	1
Staphylococcus	8.47468417202498e-08	5.44928482479332e-09	0.997622544804712
TF0111	0.122497602776218	0.0618385924190476	0.330036878371547
Turicibacter	0.0171774244913645	0.157568611943753	0.906602885528593
UBA11940	0.336892372505202	0.197256727588115	0.116374732555414
UBA11957	0.0764631864907205	0.168203062510352	0.644789201381688
UBA1394	7.11952840141957e-07	6.48157852787949e-08	0.998460873237737
UBA1405	5.77613989513464e-08	0.0417953132717656	0.993486707684495
UBA2882	0.106253715776427	0.253786006843002	0.731638715735941
UBA3282	0.072493461826729	0.150433640654744	0.643272550745959
UBA3700	0.357696111613829	0.199809775930121	0.0988878177484791
UBA3700NOV	0.0571608356415464	0.234190565337971	0.850529106664258
UBA3818	1.03436708552601e-06	8.71909911086445e-08	1
UBA7160	0.181314409356331	0.0531416550396468	0.175224116856668
UBA7173	0.115612738236083	0.166631759654774	0.480612355789398
UBA7182	0.208529722987902	0.0728199939815037	0.00464873258895138
UBA946	0.0759916494918528	0.221853043819401	0.799539810554243
UBA9475	0.177536591559671	0.0514378804103091	0.219002764490381
UBA9502	0.0339099058040839	0.155016269346988	0.842545683942495
UMGS1004	1.20085338029821e-06	8.30878346426901e-08	1
UMGS1217	7.87468761496939e-08	5.59328955053509e-09	0.982674055246515
UMGS1370	0.154571970919065	0.0765587182537299	0.202495262124755
UMGS1815	5.49972318771892e-07	4.82164523988508e-08	1
UMGS1872	0.0683506179277677	0.144144792906118	0.642308281986746
UMGS268	6.48252542955608e-07	5.26653137907964e-08	1
uniq	0.0422940767598362	0.119286380760459	0.712845441113962
X142	1.20598250980519e-06	9.72329574173727e-08	1
X1XD4269	0.162152208917456	0.158695642345436	0.354545436015868
X1XD876	0.102953618575557	0.062978560707549	0.155733813172353
