term	component	std.error	z.ratio	bound	%ch	PVE	feature
units!R	0.691910738190833	0.0218119677567863	31.7216101685993	P	0	0.71443841171493	CAG303
Cohort	0.00140443023165108	0.0111804937255184	0.125614330290763	P	0	0.00156207562738931	CAG41
Cage	0.120336381128084	0.0217076728258319	5.5434952467537	P	0	0.133843977302755	CAG41
Batch	0.103253989407809	0.0188211653747038	5.48605717829699	P	0	0.114844110194805	CAG41
vm(Mouse, kinship.mat.x2)	2.04210957037538e-07	NA	NA	B	NA	2.27133361020838e-07	CAG41
ide(Mouse)	0.0445416230105702	0.013057556062631	3.41117608815348	P	0	0.0495413600057426	CAG41
units!R	0.629542908895003	0.019619345497102	32.0878649590016	P	0	0.700208249735947	CAG41
Cohort	0.0100075555130218	0.00973114834219089	1.02840437337004	P	0	0.0104229301415297	CAG475
Cage	0.0256941010671482	0.0126383720298539	2.03302300378993	P	0	0.0267605630689554	CAG475
Batch	0.0224239577104457	0.00703059572954881	3.18948188361909	P	0	0.0233546888057202	CAG475
vm(Mouse, kinship.mat.x2)	0.137159930915093	0.038301660635622	3.58104397143367	P	0	0.142852905116025	CAG475
ide(Mouse)	0.16046596542836	0.0315699004313299	5.08287841380438	P	0	0.167126282295077	CAG475
units!R	0.604396487782141	0.0189967012912888	31.8158652133618	P	0	0.629482630572692	CAG475
Cohort	0.0220137624401607	0.0146811952201523	1.49945301523838	P	0	0.0242797544605544	CAG485
Cage	7.92758708297031e-08	NA	NA	B	NA	8.74361519810135e-08	CAG485
Batch	0.0648549889868167	0.0133911951597341	4.84310684843343	P	0	0.0715308531389045	CAG485
vm(Mouse, kinship.mat.x2)	0.0806900316428822	0.0275189735631219	2.93215993168491	P	0	0.0889958797833399	CAG485
ide(Mouse)	0.0957724546666305	0.0244947755026153	3.90991355101029	P	0	0.105630815709547	CAG485
units!R	0.64334022597729	0.020182108680242	31.8767595680976	P	0	0.709562609471502	CAG485
Cohort	0.166939763153546	0.0847981508473144	1.96867221142751	P	0.1	0.17566951553782	CAG510
Cage	0.0990486348187889	0.0171592160807418	5.77232866307649	P	0.1	0.104228168080574	CAG510
Batch	0.220949346319045	0.0337923645681354	6.53843994472616	P	0.1	0.232503412566631	CAG510
vm(Mouse, kinship.mat.x2)	0.0265615545818733	0.00881249552381107	3.01407864663362	P	0	0.0279505333971113	CAG510
ide(Mouse)	1.82688276815199e-08	NA	NA	B	NA	1.92241563521611e-08	CAG510
units!R	0.4368065036627	0.0128510029946415	33.9900709574838	P	0	0.459648351193707	CAG510
Cohort	0.00214060079064467	0.00708982787776985	0.301925635932083	P	0.1	0.00212351380635287	CAG552NOV
Cage	0.0314336316368568	0.0137023965240777	2.29402437607335	P	0	0.0311827179810455	CAG552NOV
Batch	0.0330112103382718	0.00904537263856877	3.64951358637393	P	0	0.0327477039269089	CAG552NOV
vm(Mouse, kinship.mat.x2)	0.154842559908728	0.0428562858470616	3.61306531464964	P	0.1	0.153606555325143	CAG552NOV
ide(Mouse)	0.166157919589653	0.0342165233412869	4.85607254519518	P	0	0.164831592058432	CAG552NOV
units!R	0.620460639166565	0.0195997309443711	31.6565896199079	P	0	0.615507916902118	CAG552NOV
Cohort	0.00763186998624639	0.00964417051793558	0.791345401043371	P	0	0.00789496552044408	CAG56
Cage	0.0296103240291685	0.0118258434913171	2.50386571164326	P	0	0.030631088800091	CAG56
Batch	0.0606755646742822	0.0132588344224402	4.57623669932784	P	0	0.0627672499531844	CAG56
vm(Mouse, kinship.mat.x2)	0.0734502040074395	0.0288290108517852	2.54778786497599	P	0	0.0759822729099617	CAG56
ide(Mouse)	0.104257538809127	0.0265982810792889	3.91970964207566	P	0	0.107851637361193	CAG56
units!R	0.691050029436031	0.0217170124039721	31.8206766465554	P	0	0.714872785455126	CAG56
Cohort	6.68620204690669e-08	NA	NA	B	NA	6.8534707749971e-08	CAG582
Cage	0.0290544574945267	0.0123038640163111	2.36140918462766	P	0	0.0297813129075656	CAG582
Batch	0.0570207433514189	0.0126129090708612	4.5208241041831	P	0	0.0584472313857693	CAG582
vm(Mouse, kinship.mat.x2)	0.0885844715895043	0.0323396740813155	2.73918875517316	P	0	0.0908005894673947	CAG582
ide(Mouse)	0.140195539023379	0.028946004043563	4.8433469024736	P	0	0.1437028110639	CAG582
units!R	0.660738295565737	0.0207964918594371	31.7716228309875	P	0	0.677267986640662	CAG582
Cohort	0.00997317396643352	0.0106469705237007	0.936714715630394	P	0	0.00996415264819048	CAG776
Cage	0.0316135503866832	0.0127839172839865	2.47291574909384	P	0	0.0315849540842633	CAG776
Batch	0.0491623497739765	0.0118532444722367	4.14758591110875	P	0	0.0491178795577365	CAG776
vm(Mouse, kinship.mat.x2)	0.0695446706298753	0.0325412178997907	2.13712562461661	P	0	0.0694817634141814	CAG776
ide(Mouse)	0.149906848926031	0.0301642348787996	4.969688424996	P	0	0.149771249427263	CAG776
units!R	0.690704783679387	0.0217165107474571	31.8055138650792	P	0	0.690080000868365	CAG776
Cohort	0.0229315194788671	0.0153159633006684	1.49722998342953	P	0	0.0231482332712466	CAG81
Cage	0.0496458992094394	0.0142985127298581	3.47210231912924	P	0	0.0501150766271715	CAG81
Batch	0.0218539806890083	0.00820434632846265	2.66370772442798	P	0	0.022060511226074	CAG81
vm(Mouse, kinship.mat.x2)	0.0431560595634559	0.0285637038155706	1.51087057344191	P	0.1	0.0435639049023036	CAG81
ide(Mouse)	0.0956067459831822	0.0271089829385171	3.52675517927092	P	0	0.0965102753161675	CAG81
units!R	0.757443793672308	0.0236007317616156	32.0940808667729	P	0	0.764601998657037	CAG81
Cohort	0.00356945426944299	0.00644825783343335	0.553553279295975	P	0	0.00360020822949746	CAG873
Cage	2.23281867627181e-07	NA	NA	B	NA	2.25205635553465e-07	CAG873
Batch	0.0497448984076871	0.0117720898110185	4.22566419440045	P	0	0.0501734940705144	CAG873
vm(Mouse, kinship.mat.x2)	0.130838662575101	0.0322774457261973	4.05356308813833	P	0	0.131965951706345	CAG873
ide(Mouse)	0.0616201587085137	0.0252179992052577	2.44349911374676	P	0	0.0621510700905966	CAG873
units!R	0.745684330173682	0.0233029931866086	31.999508569663	P	0	0.752109050697411	CAG873
Cohort	0.00441488770135498	0.00668424609444377	0.66049149582102	P	0	0.00454720511619504	CAG95
Cage	0.00929392428639325	0.00913404989554736	1.0175031221281	P	0	0.00957246999774111	CAG95
Batch	0.0427257743148063	0.0110140483749131	3.87920706904862	P	0	0.044006297034023	CAG95
vm(Mouse, kinship.mat.x2)	0.0522117641866964	0.026960868214555	1.93657577238219	P	0	0.0537765889633951	CAG95
ide(Mouse)	0.105109998544164	0.0269528847694418	3.89976803756956	P	0	0.108260222110879	CAG95
units!R	0.757145026325965	0.0236728908223895	31.98363191072	P	0	0.779837216777767	CAG95
Cohort	0.0291709328473531	0.0169706450565996	1.71890536571025	P	0	0.0288695780763531	Chao1
Cage	9.26609644229457e-08	NA	NA	B	NA	9.17037161971026e-08	Chao1
Batch	0.0565215997857108	0.0132315773867311	4.2717204558235	P	0	0.055937694778315	Chao1
vm(Mouse, kinship.mat.x2)	0.00220357568967901	0.0141580631680551	0.155641040975925	P	2.5	0.00218081131492215	Chao1
ide(Mouse)	0.0068558149806898	0.0178152968202482	0.38482743508925	P	0.2	0.0067849899383665	Chao1
units!R	0.91568647295993	0.0274827191526254	33.318627166208	P	0	0.906226834188327	Chao1
Cohort	0.0160182034371014	0.0138789237316165	1.15413873199775	P	0	0.017296846279063	Clostridium
Cage	0.0612252880632666	0.0138842143655936	4.40970489586998	P	0	0.0661125575149588	Clostridium
Batch	0.0613008165077858	0.0137928298396972	4.4443973586447	P	0	0.0661941149692435	Clostridium
vm(Mouse, kinship.mat.x2)	0.0326566842077605	0.0186974694824166	1.74658309983987	P	0.2	0.035263483133022	Clostridium
ide(Mouse)	0.00533734930327435	0.0187773894240932	0.284243415457211	P	0.1	0.0057633997969192	Clostridium
units!R	0.749538191663084	0.0231323092179789	32.4022208332114	P	0	0.809369598306793	Clostridium
Cohort	0.00121808650200613	0.00457767913437918	0.266092591081382	P	0.4	0.00129703540760495	ClostridiumQ
Cage	0.0179544198859549	0.00982777695286224	1.82690551200654	P	0.1	0.0191181154020969	ClostridiumQ
Batch	0.0143415546675471	0.00689847410256464	2.07894593127709	P	0.1	0.0152710863910525	ClostridiumQ
vm(Mouse, kinship.mat.x2)	0.110792038184035	0.0318108050311115	3.48284295464004	P	0	0.117972899435913	ClostridiumQ
ide(Mouse)	0.064407514936891	0.026404439168708	2.43926843230288	P	0	0.0685820155230417	ClostridiumQ
units!R	0.730417649984968	0.0228414185643435	31.9777709045261	P	0	0.777758847840291	ClostridiumQ
Cohort	6.71884185538704e-08	NA	NA	B	NA	8.08816803594601e-08	COE1
Cage	0.00817355937014309	0.007308399411826	1.11837885555586	P	0.1	0.00983936265511195	COE1
Batch	0.0169847654361552	0.00653201369189545	2.60023420606558	P	0	0.0204463268901926	COE1
vm(Mouse, kinship.mat.x2)	0.0991447302768912	0.0265298446616428	3.73710180143783	P	0	0.119350813074294	COE1
ide(Mouse)	0.04243316074699	0.0220151153899431	1.92745575007861	P	0	0.0510812044404329	COE1
units!R	0.663963799562116	0.0206519397256475	32.1501906543695	P	0	0.799282212058289	COE1
Cohort	0.0964431833219509	0.0469867574282717	2.05256094696846	P	0	0.103403397231786	D1663
Cage	0.0116103353487183	0.00691305261457845	1.67948025221652	P	0.1	0.01244824234026	D1663
Batch	0.0863969632534996	0.0164743176536774	5.24434244074527	P	0	0.0926321509017243	D1663
vm(Mouse, kinship.mat.x2)	0.0240393524090454	0.0174010076381933	1.38149197499814	P	0.1	0.0257742498819161	D1663
ide(Mouse)	0.0264151710186604	0.0179978706822106	1.46768312124665	P	0.1	0.0283215290879601	D1663
units!R	0.687783725423257	0.0213269947203778	32.2494441641178	P	0	0.737420430556354	D1663
Cohort	0.0341862572151498	0.0271332346528896	1.25994035184114	P	0.3	0.0367502380709216	Desulfovibrio
Cage	0.0572342490995669	0.0153877501188344	3.71946832107137	P	0.1	0.0615268371434179	Desulfovibrio
Batch	0.187995120132185	0.0290905379309534	6.46241470605984	P	0	0.202094817737685	Desulfovibrio
vm(Mouse, kinship.mat.x2)	0.0894549503821064	0.027530831151866	3.24926442970987	P	0	0.096164101921869	Desulfovibrio
ide(Mouse)	0.125919467826167	0.0235663039945613	5.34319967421395	P	0	0.135363470509566	Desulfovibrio
units!R	0.435442220756989	0.0137936130588531	31.5683946547645	P	0	0.46810053461654	Desulfovibrio
Cohort	0.0262362376272382	0.0165608722866653	1.58423041812618	P	0	0.0278298642690757	Dorea
Cage	0.0187969517920409	0.00923563985659895	2.03526253555787	P	0	0.0199387055597394	Dorea
Batch	0.050377336777891	0.0120228233420499	4.19014197785774	P	0	0.0534373283504144	Dorea
vm(Mouse, kinship.mat.x2)	0.107494628982456	0.0298198057583022	3.60480647841001	P	0	0.114024006671239	Dorea
ide(Mouse)	0.035763842364536	0.0239776215396655	1.49155087402531	P	0	0.0379361893609449	Dorea
units!R	0.704067818329987	0.0220981484287279	31.8609416802852	P	0	0.746833905788587	Dorea
Cohort	0.0303400097799022	0.0206334642803641	1.47042732948996	P	0	0.0358757857234831	Dubosiella
Cage	0.075129857487128	0.0158711469700154	4.73373837625393	P	0	0.088837897159462	Dubosiella
Batch	0.0683859459676486	0.0137846951633364	4.9610053147593	P	0	0.0808635053789017	Dubosiella
vm(Mouse, kinship.mat.x2)	0.0148870945308399	0.0165289982814178	0.900665259768113	P	0.4	0.0176033632588819	Dubosiella
ide(Mouse)	0.054908698858029	0.0176432318721595	3.11216784180416	P	0	0.0649272274094916	Dubosiella
units!R	0.602044429520482	0.0186403213538968	32.2979640796066	P	0	0.71189222106978	Dubosiella
Cohort	7.61396168474662e-08	NA	NA	B	NA	7.51656039575605e-08	Duncaniella
Cage	0.017187071507124	0.00995571963424586	1.72635149828884	P	0	0.0169672066078665	Duncaniella
Batch	0.0578111650443343	0.0128206110100995	4.509236338174	P	0	0.0570716181137731	Duncaniella
vm(Mouse, kinship.mat.x2)	0.141336391128592	0.0337011118267011	4.1938198316832	P	0	0.139528351208352	Duncaniella
ide(Mouse)	0.0442029356919634	0.0262206672618993	1.68580514181627	P	0	0.0436374714708616	Duncaniella
units!R	0.752420586573476	0.023595563301667	31.8882230932083	P	0	0.742795277433542	Duncaniella
Cohort	0.0167990942586475	0.0119189515908459	1.40944395407644	P	0	0.0223064825573249	Emergencia
Cage	0.017658502049717	0.00733357920709802	2.40789681969013	P	0	0.0234476372294735	Emergencia
Batch	0.0584618800744613	0.0122004742599818	4.79177110894937	P	0	0.0776279297009186	Emergencia
vm(Mouse, kinship.mat.x2)	0.031087102585179	0.0173293419119844	1.79389977663723	P	0	0.0412786487710258	Emergencia
ide(Mouse)	0.0287050835344897	0.0172070550055497	1.66821594544979	P	0	0.0381157123896155	Emergencia
units!R	0.600392024530003	0.0186732685189312	32.1524870657387	P	0	0.797223589351642	Emergencia
Cohort	6.9645473914352e-08	NA	NA	B	NA	7.41503876552214e-08	EnterococcusD
Cage	0.0322247634948655	0.0113224659770588	2.8460905566118	P	0	0.0343091743216596	EnterococcusD
Batch	0.0383196778756547	0.00977201654029427	3.92136850338372	P	0	0.0407983291605898	EnterococcusD
vm(Mouse, kinship.mat.x2)	0.146815334811375	0.0332564267391934	4.41464550484464	P	0	0.15631186605726	EnterococcusD
ide(Mouse)	0.0336417015934756	0.0245270354397418	1.37161711516774	P	0	0.0358177649506013	EnterococcusD
units!R	0.688244707611348	0.0215007477859502	32.0102684084824	P	0	0.732762791359502	EnterococcusD
Cohort	0.00828259719952856	0.00895007178594795	0.92542243208961	P	0	0.008134757924908	ErysipelatoclostridiaceaeNOV
Cage	3.14561763096578e-08	NA	NA	B	NA	3.08947028761531e-08	ErysipelatoclostridiaceaeNOV
Batch	0.0567829140810864	0.0128011943358796	4.43575127376461	P	0	0.0557693739286005	ErysipelatoclostridiaceaeNOV
vm(Mouse, kinship.mat.x2)	0.183037110926081	0.0384008135040832	4.76649045225614	P	0	0.179770010878104	ErysipelatoclostridiaceaeNOV
ide(Mouse)	0.0738244515813067	0.028213010009723	2.6166811536899	P	0	0.0725067304476915	ErysipelatoclostridiaceaeNOV
units!R	0.6962466715277	0.0218090743574783	31.9246319268455	P	0	0.683819095925993	ErysipelatoclostridiaceaeNOV
