term	component	std.error	z.ratio	bound	%ch	PVE	feature
units!R	0.65153167375159	0.0746416326517749	8.72879719540937	P	0	0.672064497831315	CAG81
Cohort	0.00999658416474986	0.020149889214569	0.496111122909898	P	0.1	0.00968481338962147	CAG873
Batch	1.37162341869437e-07	NA	NA	B	NA	1.32884559685213e-07	CAG873
Cage	0.0618473969405085	0.0383061641339342	1.61455468953415	P	0	0.0599185169785102	CAG873
vm(Mouse, kinship.mat.x2)	0.16201612194404	0.0935234412157324	1.73235843161838	P	0.2	0.15696320675928	CAG873
units!R	0.798331477128263	0.085623006321322	9.32379638869864	P	0	0.773433329988028	CAG873
Cohort	0.0425626541119668	0.0371945288698373	1.14432566845827	P	0.1	0.0425110598830565	CAG95
Batch	0.0166493846001589	0.0299320862036521	0.556238696056123	P	0.1	0.0166292023023629	CAG95
Cage	0.0421807979877276	0.0348858687661432	1.20910842927507	P	0.1	0.0421296666428336	CAG95
vm(Mouse, kinship.mat.x2)	0.0703694908810857	0.0881765131564725	0.79805254667093	P	0.1	0.0702841893486372	CAG95
units!R	0.829451338440381	0.0865104062061173	9.58787936406348	P	0	0.82844588182311	CAG95
Cohort	8.96080356707215e-08	NA	NA	B	NA	8.97524117736389e-08	Chao1
Batch	8.96080356707215e-08	NA	NA	B	NA	8.97524117736389e-08	Chao1
Cage	0.0316315776614831	0.0318447483420205	0.993305939232182	P	0.5	0.0316825423308648	Chao1
vm(Mouse, kinship.mat.x2)	0.0812425645055879	0.0954330381822916	0.851304391571421	P	0.5	0.0813734621953603	Chao1
units!R	0.88551707445721	0.0948413488135838	9.3368249770229	P	0	0.886943815968951	Chao1
Cohort	0.00795410556853482	0.0288861419820613	0.27536060625453	P	0.1	0.00792504397168694	Clostridium
Batch	0.0272299658607901	0.0358181747824033	0.760227622602579	P	0.8	0.0271304768254473	Clostridium
Cage	0.0870262942931642	0.0410990376567313	2.11747766504968	P	0.2	0.0867083298082675	Clostridium
vm(Mouse, kinship.mat.x2)	0.0563364408904378	0.082946778101831	0.679187813916961	P	0.2	0.0561306066933813	Clostridium
units!R	0.825120251507092	0.0838684185277257	9.83827125861828	P	0	0.822105542701217	Clostridium
Cohort	0.0255779239779576	0.0256316334706192	0.997904562238563	P	0.1	0.0261372285420244	ClostridiumQ
Batch	7.81328011079694e-08	NA	NA	B	NA	7.98413069390398e-08	ClostridiumQ
Cage	0.0595801217727815	0.0339281834391824	1.75606577580498	P	0	0.0608829418946919	ClostridiumQ
vm(Mouse, kinship.mat.x2)	0.121325639038585	0.0901494220543716	1.34582825129384	P	0	0.123978629316884	ClostridiumQ
units!R	0.77211746623392	0.0845221981086281	9.13508502513852	P	0	0.789001120405092	ClostridiumQ
Cohort	7.86540628163352e-08	NA	NA	B	NA	9.01641865644577e-08	COE1
Batch	7.86540628163352e-08	NA	NA	B	NA	9.01641865644577e-08	COE1
Cage	0.0309862873520761	0.0277290529523659	1.11746648561369	P	0	0.0355207765970895	COE1
vm(Mouse, kinship.mat.x2)	0.0640875408928866	0.0804669459575841	0.796445548295924	P	0	0.073466020528611	COE1
units!R	0.777268635317849	0.0803820254975357	9.66968212740145	P	0	0.891013022545926	COE1
Cohort	0.119125845519109	0.0807062279064942	1.47604278640216	P	0	0.119233709598369	D1663
Batch	0.0295935126187477	0.0396143854641329	0.747039548184885	P	0.4	0.0296203084578603	D1663
Cage	0.117477791587096	0.0423896022277415	2.7713822591667	P	0	0.11758416341403	D1663
vm(Mouse, kinship.mat.x2)	0.0239609838679335	0.0666013406627961	0.359767290410091	P	1.3	0.0239826796590677	D1663
units!R	0.708937222245468	0.0688403973001089	10.2982732530561	P	0	0.709579138870673	D1663
Cohort	0.00665158137631883	0.0267889732064701	0.248295495503066	P	0	0.00637431320009482	Desulfovibrio
Batch	3.38515667954198e-07	NA	NA	B	NA	3.244047946796e-07	Desulfovibrio
Cage	0.292804300745203	0.0647917557685917	4.51915984173934	P	0	0.280598885240973	Desulfovibrio
vm(Mouse, kinship.mat.x2)	0.166153941682969	0.0865578105058525	1.91957191051794	P	0	0.159227889399089	Desulfovibrio
units!R	0.577887571085832	0.0721316011474873	8.01157276273719	P	0	0.553798587755049	Desulfovibrio
Cohort	0.0306547673901195	0.0350489454478806	0.874627381748321	P	0.1	0.0302864266087206	Dorea
Batch	0.0408815608152533	0.0368736157161955	1.10869411695087	P	0.3	0.0403903371871676	Dorea
Cage	0.0114430257929664	0.0289958441146916	0.394643651266163	P	0.3	0.0113055289720475	Dorea
vm(Mouse, kinship.mat.x2)	0.183683498353852	0.094172772856145	1.95049474261993	P	0	0.181476398803798	Dorea
units!R	0.745499057210717	0.0831480812073644	8.9659201557701	P	0	0.736541308428267	Dorea
Cohort	0.0110986144091488	0.022580911335384	0.491504272981108	P	0	0.01157108098853	Dubosiella
Batch	9.21046190807259e-08	NA	NA	B	NA	9.60255007978535e-08	Dubosiella
Cage	0.162713581614761	0.0476741941848453	3.41303265628105	P	0	0.169640277731082	Dubosiella
vm(Mouse, kinship.mat.x2)	0.013320496480586	0.0746671721829818	0.178398298625028	P	0	0.0138875482922657	Dubosiella
units!R	0.772035543756268	0.0776558981520792	9.94175023569149	P	0	0.804900996962621	Dubosiella
Cohort	0.0257805746161178	0.0322961596033986	0.798255115552653	P	0.1	0.0250142092400439	Duncaniella
Batch	0.013413207492836	0.030644277037555	0.437706769077889	P	0.4	0.0130144802356794	Duncaniella
Cage	0.0844510295176609	0.039700311399575	2.12721327718767	P	0	0.0819405988558218	Duncaniella
vm(Mouse, kinship.mat.x2)	0.113446894443658	0.0896171701429958	1.26590578861884	P	0	0.110074519187508	Duncaniella
units!R	0.793545495718505	0.084847937732509	9.35256079199274	P	0	0.769956192480947	Duncaniella
Cohort	0.0349336488186319	0.0306504031540541	1.13974516560352	P	0	0.0437965501781239	Emergencia
Batch	2.62101445872099e-07	NA	NA	B	NA	3.28598343261921e-07	Emergencia
Cage	0.130378804480377	0.037910003805659	3.43916621978588	P	0	0.163456782949713	Emergencia
vm(Mouse, kinship.mat.x2)	0.00757824337389214	0.0600018403041357	0.126300182385736	P	0	0.00950089462196925	Emergencia
units!R	0.624743756210146	0.0625924670357081	9.98113328643428	P	0	0.78324544365185	Emergencia
Cohort	0.00768698547869883	0.0157959267626458	0.486643524891304	P	0.1	0.00799061814403875	EnterococcusD
Batch	3.20633118454953e-07	NA	NA	B	NA	3.3329799061095e-07	EnterococcusD
Cage	0.0574080588984494	0.034593190053023	1.65951907905738	P	0	0.0596756528705767	EnterococcusD
vm(Mouse, kinship.mat.x2)	0.164292465483433	0.0982664206614491	1.67190851541707	P	0	0.170781948171833	EnterococcusD
units!R	0.732613524111583	0.0866586426967605	8.45401567937285	P	0	0.761551447515561	EnterococcusD
Cohort	0.0217072022241786	0.0261083042928629	0.83142903425224	P	0.2	0.0220277549666496	ErysipelatoclostridiaceaeNOV
Batch	0.0128666554780759	0.0238186398531905	0.540192704427347	P	0.2	0.0130566588537912	ErysipelatoclostridiaceaeNOV
Cage	0.00406446946091991	0.0278621275011499	0.145877929126272	P	1.2	0.00412448994715909	ErysipelatoclostridiaceaeNOV
vm(Mouse, kinship.mat.x2)	0.168926946607598	0.095378301153563	1.77112555544073	P	0.1	0.171421510183921	ErysipelatoclostridiaceaeNOV
units!R	0.777882505952749	0.0848385254059857	9.16897720970838	P	0	0.789369586048479	ErysipelatoclostridiaceaeNOV
Cohort	0.0179017077683989	0.0237942517790659	0.752354305343141	P	0	0.0174137103098964	Erysipelatoclostridium
Batch	7.20595724627422e-08	NA	NA	B	NA	7.00952409767443e-08	Erysipelatoclostridium
Cage	0.109689051987859	0.0403044993402719	2.72150885839831	P	0	0.106698947396267	Erysipelatoclostridium
vm(Mouse, kinship.mat.x2)	0.188331806425159	0.0988665661445889	1.90490894717361	P	0	0.183197913945196	Erysipelatoclostridium
units!R	0.712101111426261	0.0850011507168926	8.37754672049095	P	0	0.6926893582534	Erysipelatoclostridium
Cohort	0.0491928722923279	0.035065452327484	1.40288714467176	P	0	0.0499335377830735	ErysipelotrichaceaeNOV
Batch	8.47736383974263e-08	NA	NA	B	NA	8.60500206365605e-08	ErysipelotrichaceaeNOV
Cage	0.0323318332695241	0.0297437762613841	1.08701171584255	P	0	0.0328186329223879	ErysipelotrichaceaeNOV
vm(Mouse, kinship.mat.x2)	0.0658991871741547	0.0809924367705344	0.813646184777209	P	0	0.0668913889207418	ErysipelotrichaceaeNOV
units!R	0.837742995958902	0.0827022426793166	10.1296285181444	P	0	0.850356354323776	ErysipelotrichaceaeNOV
Cohort	0.00209236900104154	0.0242713169595492	0.0862074771026515	P	0.6	0.00212255969695248	Escherichia
Batch	0.0306076504657938	0.0366955866502092	0.834096229542616	P	0.2	0.0310492868441293	Escherichia
Cage	0.0996869659420017	0.0441433247838658	2.25825685831523	P	0.2	0.101125344580541	Escherichia
vm(Mouse, kinship.mat.x2)	0.135326039707679	0.0876935956004385	1.54316901686036	P	0	0.137278652899526	Escherichia
units!R	0.718063254366086	0.079963541277866	8.97988311786845	P	0	0.728424155978851	Escherichia
Cohort	0.0317543282844473	0.0426647217293633	0.744275996592119	P	0.5	0.0310826552429267	EubacteriumF
Batch	0.0404621918585506	0.0406728552002386	0.994820542087568	P	0.3	0.0396063285813062	EubacteriumF
Cage	0.0688046722181781	0.0377672389730764	1.82180837384559	P	0	0.0673493038965549	EubacteriumF
vm(Mouse, kinship.mat.x2)	0.103841821634862	0.0902036475382468	1.15119315536362	P	0	0.101645341471599	EubacteriumF
units!R	0.776746241592685	0.0845523710958002	9.1865695961691	P	0	0.760316370807613	EubacteriumF
Cohort	0.0262004763934299	0.0302042403575134	0.867443646431996	P	0	0.0280879479503778	EubacteriumG
Batch	1.33492876226917e-07	NA	NA	B	NA	1.43109648195104e-07	EubacteriumG
Cage	0.13435634243455	0.0459891119766604	2.92148155638961	P	0	0.144035318153646	EubacteriumG
vm(Mouse, kinship.mat.x2)	0.0254562969683753	0.0765058610736896	0.332736559148797	P	0	0.0272901581452307	EubacteriumG
units!R	0.746788123018833	0.0767152768115535	9.73454250648503	P	0	0.800586432641097	EubacteriumG
Cohort	0.0118278079688119	0.0196655058938858	0.601449463473464	P	0	0.0121650873239509	EubacteriumJ
Batch	7.86410780608058e-08	NA	NA	B	NA	8.08835909732346e-08	EubacteriumJ
Cage	0.0659676644160554	0.0356257392212137	1.85168549083114	P	0	0.0678487848546815	EubacteriumJ
vm(Mouse, kinship.mat.x2)	0.117338940714685	0.0892951389098892	1.31405742963339	P	0	0.120684953971013	EubacteriumJ
units!R	0.777140318447125	0.0843992056626367	9.2079103392695	P	0	0.799301092966763	EubacteriumJ
Cohort	0.0726370225498315	0.048995746383118	1.48251691038346	P	0	0.0734658974198785	Evtepia
Batch	9.31459611180618e-08	NA	NA	B	NA	9.42088673841353e-08	Evtepia
Cage	0.0649441492973543	0.0348633831849378	1.86281833156722	P	0	0.065685239328574	Evtepia
vm(Mouse, kinship.mat.x2)	0.157379501581632	0.0883453093321702	1.7814132156117	P	0	0.159175388986461	Evtepia
units!R	0.693756789472896	0.0781545808921518	8.87672586243198	P	0	0.701673380056219	Evtepia
Cohort	0.0257938654636999	0.0291001225217876	0.886383397334076	P	0	0.0254402892832188	Flavonifractor
Batch	8.10547230201768e-08	NA	NA	B	NA	7.99436441314481e-08	Flavonifractor
Cage	0.097299503093258	0.0414690390032355	2.34631680482556	P	0	0.0959657446182114	Flavonifractor
vm(Mouse, kinship.mat.x2)	0.0898125872732594	0.0920881600198849	0.975289193028353	P	0	0.0885814576617674	Flavonifractor
units!R	0.800992239842373	0.0868255785262606	9.22530265203026	P	0	0.790012428493158	Flavonifractor
Cohort	0.0130432994233923	0.0160798478842333	0.811158135157588	P	0	0.0129716932155455	HungatellaA
Batch	8.62277435672763e-08	NA	NA	B	NA	8.57543632110016e-08	HungatellaA
Cage	1.69090535120281e-07	NA	NA	B	NA	1.6816224760577e-07	HungatellaA
vm(Mouse, kinship.mat.x2)	0.140364001919393	0.0953887972879889	1.47149357062988	P	0	0.139593419755371	HungatellaA
units!R	0.852112633082634	0.0898336828393814	9.48544695207668	P	0	0.847434633112472	HungatellaA
Cohort	0.0184954207878367	0.0354089835126407	0.52233695952424	P	0	0.0189734675070436	Ileibacterium
Batch	0.0152580585626295	0.0375325092606114	0.406529136026674	P	0.9	0.015652429954392	Ileibacterium
Cage	0.139703126013212	0.0461003892346002	3.03041098638619	P	0.1	0.143313999310969	Ileibacterium
