term	component	std.error	z.ratio	bound	%ch	PVE	feature
Batch	3.24876720545265e-07	NA	NA	B	NA	3.07622691334686e-07	AM0715
Cage	0.0858594432680662	0.0440910040144149	1.94732338687492	P	0	0.0812994940674436	AM0715
vm(Mouse, kinship.mat.x2)	0.414984944545724	0.140651658352525	2.9504447327995	P	0	0.392945315657803	AM0715
units!R	0.550605969871946	0.105523768110269	5.21783840486609	P	0	0.521363580722779	AM0715
Cohort	0.00837967777184728	0.0267466281954846	0.313298473011336	P	0.2	0.00848458940131071	Anaerotignum
Batch	0.0238870952972645	0.035336132570963	0.675996311970297	P	0.2	0.0241861562109435	Anaerotignum
Cage	0.0141857308663833	0.0398319250835178	0.356139725525173	P	0	0.0143633329390217	Anaerotignum
vm(Mouse, kinship.mat.x2)	0.0193932851347315	0.119292170215441	0.162569639731656	P	0.5	0.0196360845835324	Anaerotignum
units!R	0.921789248466507	0.118205086282222	7.79821983519119	P	0	0.933329836865192	Anaerotignum
Cohort	7.63699309065918e-08	NA	NA	B	NA	8.3644426463744e-08	Anaerotruncus
Batch	4.1910490846686e-07	NA	NA	B	NA	4.59026075848193e-07	Anaerotruncus
Cage	0.158333375858982	0.0533584320767514	2.96735435612563	P	0	0.173415168202671	Anaerotruncus
vm(Mouse, kinship.mat.x2)	2.71521876112387e-07	NA	NA	B	NA	2.97385257917263e-07	Anaerotruncus
units!R	0.754696577005771	0.0589596738143968	12.8002162865	P	0	0.826583991741569	Anaerotruncus
Cohort	0.0116763756095964	0.0244422427930435	0.47771293773907	P	0	0.0115453623637794	AnaerovoracaceaeNOV
Batch	4.39941889907585e-07	NA	NA	B	NA	4.35005579455198e-07	AnaerovoracaceaeNOV
Cage	0.143031593138499	0.0558697718933916	2.56008908379697	P	0	0.141426725849368	AnaerovoracaceaeNOV
vm(Mouse, kinship.mat.x2)	1.5504471485935e-07	NA	NA	B	NA	1.53305055908691e-07	AnaerovoracaceaeNOV
units!R	0.856639130836411	0.0664960591960408	12.8825548640545	P	0	0.847027323476217	AnaerovoracaceaeNOV
Cohort	0.00968288663991648	0.032724083491726	0.295894815277706	P	0.4	0.00921396054780149	Angelakisella
Batch	0.00520348335580297	0.043988354270774	0.118292294450765	P	7.8	0.00495148731307711	Angelakisella
Cage	0.19222536069104	0.063637568302029	3.02062705756957	P	0.2	0.18291620624709	Angelakisella
vm(Mouse, kinship.mat.x2)	0.324808958133783	0.13684211590931	2.37360374016027	P	0.2	0.309079000623619	Angelakisella
units!R	0.518972310957591	0.102373524420856	5.06939967040796	P	0	0.493839345268412	Angelakisella
Cohort	7.00726619314853e-08	NA	NA	B	NA	8.2233944907877e-08	ASF356
Batch	0.0578314716163385	0.0496566575957231	1.16462674727667	P	0	0.067868265879344	ASF356
Cage	0.0288906564780613	0.0352747010672317	0.819019172494113	P	0	0.033904701030086	ASF356
vm(Mouse, kinship.mat.x2)	0.0729251613225711	0.0970900180236015	0.75110874224829	P	0.2	0.0855815025902961	ASF356
units!R	0.692466229490983	0.091370653879397	7.57865025684276	P	0	0.812645448266329	ASF356
Cohort	0.0553529337274981	0.0440837136242014	1.25563227724785	P	0	0.0570626854355789	Bacteroides
Batch	3.03315918509839e-07	NA	NA	B	NA	3.12684796992655e-07	Bacteroides
Cage	0.120686932474004	0.0483734513068498	2.4949001820946	P	0	0.124414732882132	Bacteroides
vm(Mouse, kinship.mat.x2)	0.190118250299596	0.113755594162319	1.67128704042735	P	0	0.195990658161251	Bacteroides
units!R	0.60387888748758	0.0958979091441231	6.29710170823456	P	0	0.622531610836241	Bacteroides
Cohort	0.0132472629588325	0.0333249090296336	0.39751835322499	P	0	0.0148635590901725	Bifidobacterium
Batch	2.72491667064428e-08	NA	NA	B	NA	3.05738325537751e-08	Bifidobacterium
Cage	0.372526935198125	0.0792323112654028	4.70170476221853	P	0	0.417978878444953	Bifidobacterium
vm(Mouse, kinship.mat.x2)	0.00846525407954708	0.0644193162281661	0.13140862982097	P	0	0.00949809818191762	Bifidobacterium
units!R	0.497018319434869	0.0642470539102031	7.73604841288975	P	0	0.557659433709124	Bifidobacterium
Cohort	0.0301388135374694	0.0330993400984556	0.910556326737031	P	0	0.0314863817499016	BorkfalkiaceaeNOV
Batch	7.50044129547658e-08	NA	NA	B	NA	7.83580142026821e-08	BorkfalkiaceaeNOV
Cage	0.140490613475754	0.0530777520349498	2.64688326256255	P	0	0.146772237157776	BorkfalkiaceaeNOV
vm(Mouse, kinship.mat.x2)	0.0453696827579371	0.103552481729015	0.438132259125034	P	0	0.0473982543942	BorkfalkiaceaeNOV
units!R	0.741202369117282	0.0990015030085958	7.48677895377939	P	0	0.774343048340108	BorkfalkiaceaeNOV
Cohort	8.58155688597414e-08	NA	NA	B	NA	8.75828220559798e-08	ButyricicoccaceaeNOV
Batch	8.58155688597414e-08	NA	NA	B	NA	8.75828220559798e-08	ButyricicoccaceaeNOV
Cage	0.100591807255594	0.0468643775582065	2.14644496516905	P	0	0.102663356687124	ButyricicoccaceaeNOV
vm(Mouse, kinship.mat.x2)	0.0311904665608932	0.113503702370784	0.274796908906134	P	0.1	0.031832791169986	ButyricicoccaceaeNOV
units!R	0.848039474481961	0.110002617041693	7.70926635464079	P	0	0.865503676977246	ButyricicoccaceaeNOV
Cohort	0.00820175095757729	0.0325996117472064	0.251590449026748	P	0.1	0.00829988747157538	CAG115
Batch	1.07806134832744e-07	NA	NA	B	NA	1.09096068935207e-07	CAG115
Cage	0.244866856423415	0.0786470740755688	3.11348971721608	P	0.3	0.247796764903611	CAG115
vm(Mouse, kinship.mat.x2)	0.0073407730297998	0.0978108149980945	0.0750507296145401	P	0.6	0.00742860767375837	CAG115
units!R	0.727766675094423	0.0972383301359319	7.48436006744521	P	0	0.736474630854986	CAG115
Cohort	0.0502246307402213	0.044806122261327	1.12093232365192	P	0	0.0514567826679461	CAG145
Batch	4.2518388779773e-08	NA	NA	B	NA	4.35614848449232e-08	CAG145
Cage	0.0583427302734486	0.0450205620389531	1.29591297023277	P	0	0.0597740420922846	CAG145
vm(Mouse, kinship.mat.x2)	5.43233377971899e-08	NA	NA	B	NA	5.56560425757169e-08	CAG145
units!R	0.867487167718925	0.110635791705708	7.84092701235821	P	0	0.888769076022242	CAG145
Cohort	0.0142033895802347	0.031934813397828	0.444761940622479	P	0.2	0.0137754447672568	CAG273
Batch	0.0032040608522872	0.0405714475031096	0.078973294015246	P	1.2	0.00310752324663637	CAG273
Cage	0.173775922751987	0.0739032878899085	2.35139636833014	P	0.4	0.168540094758813	CAG273
vm(Mouse, kinship.mat.x2)	0.00616108671882681	0.109197842591439	0.0564213227350871	P	1.3	0.00597545461398771	CAG273
units!R	0.833721311126798	0.109121124203811	7.64032919574412	P	0	0.808601482613306	CAG273
Cohort	7.24322900749744e-08	NA	NA	B	NA	8.81154570419291e-08	CAG274NOV
Batch	3.98658997555385e-07	NA	NA	B	NA	4.84977345561064e-07	CAG274NOV
Cage	0.106230436111189	0.0421597143358408	2.51971432408119	P	0	0.129231637160882	CAG274NOV
vm(Mouse, kinship.mat.x2)	4.5344663092781e-07	NA	NA	B	NA	5.51627693767089e-07	CAG274NOV
units!R	0.715784350402678	0.0554291282020436	12.9135054730355	P	0	0.870767238118621	CAG274NOV
Cohort	7.66518120433563e-08	NA	NA	B	NA	8.41959700462025e-08	CAG303
Batch	2.66000733303469e-07	NA	NA	B	NA	2.92180826212157e-07	CAG303
Cage	0.152915056810097	0.0513207093270209	2.97959749222691	P	0	0.167965129585116	CAG303
vm(Mouse, kinship.mat.x2)	7.66518120433563e-08	NA	NA	B	NA	8.41959700462025e-08	CAG303
units!R	0.757482159322178	0.0588479443398005	12.8718541967807	P	0	0.832034409842118	CAG303
Cohort	0.0119856805627898	0.0227754442669267	0.52625452317498	P	0	0.014111121123602	CAG41
Batch	6.72683797342921e-08	NA	NA	B	NA	7.91971927873658e-08	CAG41
Cage	0.129637323388539	0.0480470502732795	2.69813282295571	P	0	0.152626124390005	CAG41
vm(Mouse, kinship.mat.x2)	0.0430012783410457	0.100512211430141	0.427821433129377	P	0	0.0506267661616186	CAG41
units!R	0.664753985286278	0.0939893390717298	7.07265304609662	P	0	0.782635909127581	CAG41
Cohort	8.04012580084024e-08	NA	NA	B	NA	8.6531546935967e-08	CAG475
Batch	8.04012580084024e-08	NA	NA	B	NA	8.6531546935967e-08	CAG475
Cage	0.134620613871243	0.0536465877802385	2.50939751140766	P	0	0.144884921657952	CAG475
vm(Mouse, kinship.mat.x2)	4.81521474543094e-08	NA	NA	B	NA	5.18235648386837e-08	CAG475
units!R	0.794534622273197	0.0617272813278814	12.8716931181986	P	0	0.855114853455389	CAG475
Cohort	0.0441902813313629	0.0518695156283052	0.851950915601924	P	1.7	0.0463722433515227	CAG485
Batch	0.0205818625773097	0.0494391903482435	0.416306627036843	P	4	0.0215981231915178	CAG485
Cage	0.11751354563384	0.0514968772107887	2.28195479024543	P	0.5	0.123315954799436	CAG485
vm(Mouse, kinship.mat.x2)	0.182538523791431	0.11559900112905	1.57906661829761	P	0.4	0.191551639665085	CAG485
units!R	0.588122595738467	0.0955342580502768	6.15614343735162	P	0	0.617162038992438	CAG485
Cohort	0.263019765355975	0.166812909856474	1.57673507153779	P	0	0.273115332442789	CAG510
Batch	1.33770880259605e-07	NA	NA	B	NA	1.38905448356018e-07	CAG510
Cage	0.42794184212238	0.0782309693925976	5.47023570646017	P	0	0.44436766308893	CAG510
vm(Mouse, kinship.mat.x2)	0.0625460758340882	0.039544352679018	1.58166897664947	P	0	0.064946800752025	CAG510
units!R	0.209527699829925	0.0335160434732755	6.25156426942205	P	0	0.217570064810808	CAG510
Cohort	0.0082591512600415	0.0260203704976793	0.3174109784785	P	0	0.00799802147106766	CAG552NOV
Batch	1.07801456532655e-07	NA	NA	B	NA	1.04393095224194e-07	CAG552NOV
Cage	0.191723351213229	0.0627780953640221	3.05398483502106	P	0	0.185661629292009	CAG552NOV
vm(Mouse, kinship.mat.x2)	0.141294268384486	0.114033038891612	1.23906430765899	P	0	0.136826964018121	CAG552NOV
units!R	0.691372419660185	0.101149660180496	6.83514327607696	P	0	0.669513280825707	CAG552NOV
Cohort	0.00582096212943892	0.0317295454127391	0.18345557913672	P	0.2	0.0061256049298928	CAG56
Batch	7.43982459633549e-08	NA	NA	B	NA	7.82919132807401e-08	CAG56
Cage	0.120698577722108	0.0511544976622157	2.35949101717521	P	0	0.127015394755173	CAG56
vm(Mouse, kinship.mat.x2)	0.0885355413689077	0.110979200025514	0.797766981096943	P	0	0.0931690907139408	CAG56
units!R	0.73521215610961	0.102632788375546	7.16352120746614	P	0	0.77368983130908	CAG56
Cohort	5.63543956827164e-08	NA	NA	B	NA	5.36671797928877e-08	CAG582
Batch	0.00569239531486721	0.0318340641029246	0.178814596102552	P	0.3	0.00542095783504008	CAG582
Cage	0.110178876098366	0.0524471753464777	2.10075900885985	P	0.1	0.104925081376798	CAG582
vm(Mouse, kinship.mat.x2)	0.291694269094634	0.14083568050293	2.07116739204853	P	0.2	0.277785052867807	CAG582
units!R	0.642506270155888	0.113250006525034	5.67334422196136	P	0	0.611868854253175	CAG582
Cohort	1.70029758282045e-07	NA	NA	B	NA	1.72055892485696e-07	CAG776
Batch	8.58742596584476e-08	NA	NA	B	NA	8.68975674397744e-08	CAG776
Cage	0.110039456056772	0.0537724314186633	2.04639167606208	P	0.1	0.111350724789495	CAG776
vm(Mouse, kinship.mat.x2)	0.0295648009014089	0.110232965896809	0.268202897934226	P	0.1	0.0299171054328962	CAG776
units!R	0.848619463809692	0.109913252184432	7.7208111573819	P	0	0.858731910824149	CAG776
Cohort	0.0509052288454809	0.0647445968269937	0.786246750157493	P	0.8	0.0495346988068622	CAG81
Batch	0.058021292548303	0.0721582788915935	0.804083653872494	P	2.3	0.05645917552967	CAG81
Cage	0.119793354870538	0.0548633618281147	2.18348549703984	P	0.3	0.116568138227757	CAG81
vm(Mouse, kinship.mat.x2)	0.0183939413329499	0.100349664296469	0.18329848397507	P	0.3	0.0178987181565269	CAG81
units!R	0.780554262993315	0.100065586770857	7.80042658202496	P	0	0.759539269279183	CAG81
Cohort	0.0586485973707407	0.0527424079287054	1.11198179366439	P	0	0.0586620139566003	CAG873
Batch	6.16569523129187e-08	NA	NA	B	NA	6.16710570968629e-08	CAG873
Cage	0.102364593283597	0.0499532818457308	2.049206568644	P	0	0.102388010439613	CAG873
vm(Mouse, kinship.mat.x2)	0.22945683363607	0.116807814636724	1.96439625507666	P	0.1	0.229509324700606	CAG873
units!R	0.609301204109789	0.0957487583054001	6.36354157373365	P	0	0.609440589232124	CAG873
Cohort	8.49048672770915e-08	NA	NA	B	NA	9.39443917540901e-08	CAG95
Batch	0.000528708776696217	0.0195759367639318	0.0270080958613613	P	0	0.000584998552317114	CAG95
Cage	0.0642092656021668	0.0418922047623058	1.53272586072962	P	0	0.0710454016998378	CAG95
vm(Mouse, kinship.mat.x2)	4.88551235552113e-08	NA	NA	B	NA	5.40565578117758e-08	CAG95
units!R	0.839039815074906	0.0646486300751206	12.9784624067046	P	0	0.928369451746895	CAG95
Cohort	0.000666962385933333	0.0475675382624127	0.0140213769788536	P	29.2	0.000639350853089568	Chao1
Batch	0.0961878987675793	0.0785096607589355	1.22517277285053	P	0.6	0.0922058221437572	Chao1
Cage	4.72300369797411e-08	NA	NA	B	NA	4.52747637217845e-08	Chao1
vm(Mouse, kinship.mat.x2)	2.73945451425189e-07	NA	NA	B	NA	2.62604401331575e-07	Chao1
units!R	0.946331641791646	0.0681428689322391	13.8874640387195	P	0	0.907154519123988	Chao1
Cohort	0.00810356966301137	0.0245214355242668	0.330468811868373	P	0.2	0.00965214792617793	Clostridium
Batch	5.95265835954162e-08	NA	NA	B	NA	7.09020116190921e-08	Clostridium
Cage	0.214340528561384	0.0594341939459376	3.6063503907591	P	0.1	0.255300635927506	Clostridium
vm(Mouse, kinship.mat.x2)	0.0288684701457755	0.0805796035544327	0.358260265282572	P	0.4	0.0343851852747484	Clostridium
units!R	0.588248651622531	0.0767870109284615	7.66078330839797	P	0	0.700661959969556	Clostridium
Cohort	5.80184641185774e-08	NA	NA	B	NA	6.31710536250532e-08	ClostridiumQ
Batch	1.1537498200366e-07	NA	NA	B	NA	1.25621373917222e-07	ClostridiumQ
Cage	0.0544520744433552	0.0395204502461519	1.3778201944614	P	0	0.0592879347448145	ClostridiumQ
vm(Mouse, kinship.mat.x2)	0.290636840300493	0.123630765332883	2.35084559670836	P	0	0.316448146343807	ClostridiumQ
units!R	0.573345238808421	0.0982059810741928	5.83819063296429	P	0	0.624263730118951	ClostridiumQ
Cohort	5.71091727444443e-08	NA	NA	B	NA	6.66110216191102e-08	COE1
Batch	0.0145162074714536	0.0300803461553809	0.482581131097019	P	0.1	0.0169314203523032	COE1
Cage	0.162748050947024	0.0538833959421177	3.02037479452575	P	0	0.189826142091243	COE1
vm(Mouse, kinship.mat.x2)	0.115729372288734	0.0964896992496237	1.19939613439292	P	0	0.134984475330906	COE1
units!R	0.564359515246638	0.0854094072421675	6.60769736577691	P	0	0.658257895614526	COE1
Cohort	0.20875187550395	0.125277368279696	1.66631753500669	P	0	0.216985489746274	D1663
Batch	1.29499361470097e-07	NA	NA	B	NA	1.34607089409776e-07	D1663
Cage	0.250346427397914	0.0657000237460012	3.8104465283873	P	0	0.260220618492783	D1663
vm(Mouse, kinship.mat.x2)	5.08955790479744e-08	NA	NA	B	NA	5.29030080279972e-08	D1663
units!R	0.502956056608367	0.0394879564279523	12.7369482268862	P	0	0.522793704250845	D1663
Cohort	6.88423424709448e-08	NA	NA	B	NA	6.46571199002548e-08	Desulfovibrio
Batch	6.88423424709448e-08	NA	NA	B	NA	6.46571199002548e-08	Desulfovibrio
Cage	0.0667432056371075	0.0440295109762747	1.51587433421807	P	0	0.0626855986375996	Desulfovibrio
vm(Mouse, kinship.mat.x2)	0.317678080495637	0.142405385777899	2.23080102455605	P	0	0.298365061429428	Desulfovibrio
units!R	0.680308068884171	0.113864206981749	5.97473154134572	P	0	0.638949210618732	Desulfovibrio
Cohort	0.037602357220831	0.0341256980199571	1.10187803920789	P	0	0.0417617364590579	Dorea
Batch	2.36585773430982e-07	NA	NA	B	NA	2.62755674118047e-07	Dorea
Cage	0.0389000491715803	0.0387509561919355	1.00384746582527	P	0.1	0.0432029724149307	Dorea
vm(Mouse, kinship.mat.x2)	0.0527689898828459	0.112097170233641	0.470743282572263	P	0.2	0.0586060239722759	Dorea
units!R	0.771130515351732	0.104139566371271	7.40477939578267	P	0	0.856429004398061	Dorea
Cohort	0.129893831485794	0.0894282701279834	1.45249182724768	P	0.1	0.134250339755298	Dubosiella
Batch	5.29017647245711e-08	NA	NA	B	NA	5.46760366269223e-08	Dubosiella
Cage	0.314874013687559	0.070911270099552	4.44039449928775	P	0.1	0.325434570942597	Dubosiella
vm(Mouse, kinship.mat.x2)	5.29017647245711e-08	NA	NA	B	NA	5.46760366269223e-08	Dubosiella
units!R	0.522781417781175	0.0408824807778417	12.7874191544786	P	0	0.540314979950031	Dubosiella
Cohort	0.0165191948682623	0.0264465884423513	0.624624794395358	P	0	0.0167091883474827	Duncaniella
Batch	1.43228668189348e-07	NA	NA	B	NA	1.44875995024004e-07	Duncaniella
Cage	0.140085331195205	0.0531203265924047	2.63713234050851	P	0	0.141696505327707	Duncaniella
vm(Mouse, kinship.mat.x2)	0.143384669923136	0.115084981972328	1.24590252755666	P	0	0.145033790992462	Duncaniella
units!R	0.688640061850223	0.100629040103878	6.84335318253409	P	0	0.696560370456353	Duncaniella
Cohort	0.0279158569891524	0.0549176026178818	0.508322571605895	P	1	0.0316260142044004	Emergencia
Batch	0.045920027846635	0.0577458137038549	0.795209642072626	P	0.3	0.0520230295458409	Emergencia
Cage	0.283530234285678	0.0678635017550114	4.17794877884769	P	0.1	0.321212822532378	Emergencia
vm(Mouse, kinship.mat.x2)	0.0287922082008914	0.0841425262966955	0.342183785870263	P	4.1	0.032618836881536	Emergencia
units!R	0.496528210688119	0.0753262936851221	6.5916984149479	P	0	0.562519296835845	Emergencia
Cohort	6.66358160596377e-08	NA	NA	B	NA	6.58300617562732e-08	EnterococcusD
Batch	3.98478114689825e-07	NA	NA	B	NA	3.93659753113514e-07	EnterococcusD
Cage	0.146972265512062	0.0512070090502579	2.87015914887382	P	0	0.145195090076774	EnterococcusD
vm(Mouse, kinship.mat.x2)	0.206764266336754	0.13203337880159	1.56599996314163	P	0.1	0.204264091397292	EnterococcusD
units!R	0.658502917171737	0.108427710393567	6.07319766120236	P	0	0.650540359036119	EnterococcusD
Cohort	0.00308583146963535	0.0175958466383736	0.175372719088473	P	0.1	0.00294531232717884	ErysipelatoclostridiaceaeNOV
Batch	2.81089881171655e-07	NA	NA	B	NA	2.68289924516825e-07	ErysipelatoclostridiaceaeNOV
Cage	0.072049359886736	0.0445679233434604	1.61661918441861	P	0	0.0687684567118713	ErysipelatoclostridiaceaeNOV
vm(Mouse, kinship.mat.x2)	0.312693522651839	0.142021894695982	2.20172758095647	P	0	0.298454434714891	ErysipelatoclostridiaceaeNOV
units!R	0.659880424768799	0.112360509007681	5.87288568373864	P	0	0.629831527956135	ErysipelatoclostridiaceaeNOV
Cohort	0.014981669713056	0.0342962894043864	0.436830630171318	P	0	0.01469129505159	Erysipelatoclostridium
Batch	2.66538306667551e-07	NA	NA	B	NA	2.61372262291411e-07	Erysipelatoclostridium
Cage	0.116748319944041	0.0550673810496441	2.1200993713282	P	0	0.11448550448156	Erysipelatoclostridium
vm(Mouse, kinship.mat.x2)	0.227387313305431	0.126532627568883	1.79706465971905	P	0	0.222980093323456	Erysipelatoclostridium
units!R	0.660647513185636	0.104763292686857	6.30609726214266	P	0	0.647842845771131	Erysipelatoclostridium
Cohort	6.50407568024002e-08	NA	NA	B	NA	6.82467915699048e-08	ErysipelotrichaceaeNOV
Batch	0.0208661468444471	0.0346987287443846	0.601351911136628	P	0.8	0.0218946956427091	ErysipelotrichaceaeNOV
Cage	0.111205524910279	0.0496803067716272	2.23842266959972	P	0	0.116687145923456	ErysipelotrichaceaeNOV
vm(Mouse, kinship.mat.x2)	0.178210831132034	0.120977495164158	1.47309076692499	P	0.1	0.186995324865571	ErysipelotrichaceaeNOV
units!R	0.642740355293413	0.101868102140472	6.30953499464531	P	0	0.674422765321473	ErysipelotrichaceaeNOV
Cohort	6.35641319088532e-08	NA	NA	B	NA	6.39065818998063e-08	Escherichia
Batch	6.35641319088532e-08	NA	NA	B	NA	6.39065818998063e-08	Escherichia
Cage	0.0881994563679785	0.0445061324457716	1.98173715668161	P	0	0.0886746284835766	Escherichia
vm(Mouse, kinship.mat.x2)	0.278293638038738	0.135027095954882	2.06102068677925	P	0	0.279792937265625	Escherichia
units!R	0.628148175629868	0.108010107636513	5.81564252989893	P	0	0.631532306437635	Escherichia
Cohort	0.0170221352907893	0.0253648545760223	0.671091381177505	P	0	0.0169253571435574	EubacteriumF
Batch	4.25569976608264e-08	NA	NA	B	NA	4.23150428581527e-08	EubacteriumF
Cage	0.104962420223818	0.0507957168537119	2.06636359766519	P	0	0.104365663801389	EubacteriumF
vm(Mouse, kinship.mat.x2)	4.98093308319808e-07	NA	NA	B	NA	4.95261434015889e-07	EubacteriumF
units!R	0.883732842098431	0.0685421073938591	12.8932837886103	P	0	0.878708441478577	EubacteriumF
Cohort	7.14609293097492e-08	NA	NA	B	NA	7.5208229384308e-08	EubacteriumG
Batch	3.5311122073192e-08	NA	NA	B	NA	3.71627824371942e-08	EubacteriumG
Cage	0.198122110382797	0.0578956867963479	3.42205302926459	P	0	0.208511325946887	EubacteriumG
vm(Mouse, kinship.mat.x2)	0.045866867550895	0.102478351845185	0.447576163404606	P	0	0.0482720548029141	EubacteriumG
units!R	0.706185249868597	0.0973993126541124	7.25041307402676	P	0	0.743216506879187	EubacteriumG
Cohort	7.84425121659e-08	NA	NA	B	NA	9.33634604453276e-08	EubacteriumJ
Batch	4.67182228865993e-07	NA	NA	B	NA	5.56047331238472e-07	EubacteriumJ
Cage	0.0648265509100892	0.0383052961518631	1.69236521897863	P	0	0.0771575381076614	EubacteriumJ
vm(Mouse, kinship.mat.x2)	0.000179120382141362	0.0929040222151779	0.00192801536327992	P	2.5	0.000213191778937911	EubacteriumJ
units!R	0.775178067081745	0.0937892938544853	8.2651018599675	P	0	0.922628620702609	EubacteriumJ
Cohort	0.0504602389543012	0.0448625807540406	1.1247734326955	P	0	0.0566696045789224	Evtepia
Batch	0.00151909851366102	0.0365647359771751	0.0415454528267151	P	0.5	0.00170603060686182	Evtepia
Cage	0.119085258429717	0.050560863205232	2.35528531121665	P	0	0.133739249877564	Evtepia
vm(Mouse, kinship.mat.x2)	1.04486174731842e-07	NA	NA	B	NA	1.17343681455416e-07	Evtepia
units!R	0.719363939964719	0.0938283623185859	7.66680694609357	P	0	0.80788499759297	Evtepia
Cohort	0.0113142710822072	0.0299896857047841	0.377272079260312	P	0	0.0120357206351408	Flavonifractor
Batch	7.83815766246222e-08	NA	NA	B	NA	8.33795436172106e-08	Flavonifractor
Cage	0.0932848888840582	0.0480249630911468	1.94242499899505	P	0	0.0992331590723787	Flavonifractor
vm(Mouse, kinship.mat.x2)	0.0608825022394936	0.114131918942254	0.533439749403472	P	0.1	0.0647646483983601	Flavonifractor
units!R	0.774575894945743	0.106113046155096	7.29953500546594	P	0	0.823966388514577	Flavonifractor
Cohort	0.0597823877151515	0.0467572327933773	1.27856984136194	P	0	0.0624504817057362	HungatellaA
Batch	8.14599311469753e-08	NA	NA	B	NA	8.50954960863063e-08	HungatellaA
Cage	0.031311994173793	0.037878605923141	0.82664061706304	P	0	0.0327094516304336	HungatellaA
vm(Mouse, kinship.mat.x2)	0.0611856295219845	0.116519839513488	0.52510911255505	P	0.2	0.0639163503358736	HungatellaA
units!R	0.804996553878533	0.109603937525563	7.34459520389753	P	0	0.84092363123246	HungatellaA
Cohort	6.83750162497182e-08	NA	NA	B	NA	7.49418742057136e-08	Ileibacterium
Batch	0.0107972968543233	0.0271475795504347	0.397725949536833	P	0.3	0.0118342884141074	Ileibacterium
Cage	0.0836024001067662	0.0446113294492748	1.8740172314709	P	0	0.0916317230436173	Ileibacterium
vm(Mouse, kinship.mat.x2)	0.142284320908986	0.109046180060948	1.30480793393644	P	0	0.155949559705598	Ileibacterium
units!R	0.67568989658366	0.0955144806262567	7.07421421499008	P	0	0.740584353894803	Ileibacterium
Cohort	0.0140866314044636	0.0292607742848398	0.481416905353799	P	0	0.0151746362434921	Kineothrix
