term	component	std.error	z.ratio	bound	%ch	PVE	feature
vm(Mouse, kinship.mat.x2)	0.052134681397746	0.023277294827592	2.23972251861275	P	0	0.0583384352309374	AROPWY
ide(Mouse)	0.0545220140107422	0.0224846770537677	2.42485199499924	P	0	0.0610098479121704	AROPWY
units!R	0.715805982137598	0.0223161931627338	32.0756312206929	P	0	0.800983142263092	AROPWY
Cohort	0.00503205677781311	0.00643891237811121	0.781507261213766	P	0.1	0.00510901293726505	ASPASNPWY
Quarter.Date	0.0256493654499896	0.0131627227249384	1.94863676657062	P	0	0.0260416258605067	ASPASNPWY
Cage	3.31027593706265e-07	NA	NA	B	NA	3.36090058898743e-07	ASPASNPWY
Batch	0.0312415597020542	0.0102768142258334	3.04000432580755	P	0	0.0317193425562858	ASPASNPWY
vm(Mouse, kinship.mat.x2)	0.0711974561051926	0.0251996784160883	2.82533193200346	P	0	0.0722862917496475	ASPASNPWY
ide(Mouse)	0.026068522290716	0.0221416777088659	1.17735081476132	P	0	0.0264671929430278	ASPASNPWY
units!R	0.825747885279993	0.0255414406290492	32.3297302322423	P	0	0.838376197863208	ASPASNPWY
Cohort	0.00585995082670952	0.00717942971491423	0.816213969549186	P	0	0.00619673974809753	BIOTINBIOSYNTHESISPWY
Quarter.Date	7.97104239613816e-08	NA	NA	B	NA	8.42916207159641e-08	BIOTINBIOSYNTHESISPWY
Cage	0.0183890890705164	0.00927862927509152	1.9818756117223	P	0	0.0194459650847551	BIOTINBIOSYNTHESISPWY
Batch	0.0336328349475855	0.00991062656903561	3.39361338188916	P	0	0.035565814684137	BIOTINBIOSYNTHESISPWY
vm(Mouse, kinship.mat.x2)	0.0486169272132725	0.0254605229914629	1.9095023000735	P	0	0.051411087601569	BIOTINBIOSYNTHESISPWY
ide(Mouse)	0.0514440254668414	0.0242820401190876	2.11860392349827	P	0	0.0544006676573977	BIOTINBIOSYNTHESISPWY
units!R	0.787707719533121	0.0244929548992648	32.1605834319634	P	0	0.832979640932423	BIOTINBIOSYNTHESISPWY
Cohort	8.13277538494268e-08	NA	NA	B	NA	8.18720040404514e-08	BRANCHEDCHAINAASYNPWY
Quarter.Date	0.0181079776620704	0.0104103664562367	1.73941789063747	P	0	0.0182291573311892	BRANCHEDCHAINAASYNPWY
Cage	0.0236764713611642	0.00977816916625043	2.4213603752003	P	0	0.0238349157230355	BRANCHEDCHAINAASYNPWY
Batch	0.0594712964787134	0.014159749772261	4.20002453681901	P	0	0.0598692819503021	BRANCHEDCHAINAASYNPWY
vm(Mouse, kinship.mat.x2)	0.0527280099990082	0.0243403339070789	2.16628129261914	P	0	0.0530808689943204	BRANCHEDCHAINAASYNPWY
ide(Mouse)	0.0356782269604861	0.0231290329283249	1.54257322695031	P	0	0.0359169877883655	BRANCHEDCHAINAASYNPWY
units!R	0.803690362386232	0.0251475936063598	31.9589371041442	P	0	0.809068706340783	BRANCHEDCHAINAASYNPWY
Cohort	0.0121276226768317	0.00994393667058949	1.21959974993613	P	0.1	0.0131780925846761	CALVINPWY
Quarter.Date	0.0233217131738571	0.0129061698842906	1.80702047028253	P	0.1	0.0253417923386977	CALVINPWY
Cage	0.00740545048900159	0.00706711686362509	1.04787434988063	P	0.1	0.0080468954860981	CALVINPWY
Batch	0.0460239208870983	0.0114796334806728	4.00918034226308	P	0	0.050010418919006	CALVINPWY
vm(Mouse, kinship.mat.x2)	0.0649315044707699	0.0227307504440045	2.85654908889716	P	0	0.0705557387774583	CALVINPWY
ide(Mouse)	0.0127207825944198	0.0201344859567675	0.631790780342427	P	0.8	0.0138226308029064	CALVINPWY
units!R	0.753755655608635	0.0231992479930708	32.4905210648969	P	0	0.819044431091157	CALVINPWY
Cohort	0.0428300982085883	0.0234250405403177	1.82838950203189	P	0	0.0439055419974669	CENTFERMPWY
Quarter.Date	0.00436243209144133	0.00551258941694183	0.791358064512165	P	0	0.00447197072649878	CENTFERMPWY
Cage	0.000691048478860174	0.00646994573388741	0.106809006950506	P	5.2	0.000708400383840284	CENTFERMPWY
Batch	0.0614260581087638	0.0139433853288683	4.40539056046795	P	0	0.0629684377770673	CENTFERMPWY
vm(Mouse, kinship.mat.x2)	0.0099082534590447	0.0198580960579479	0.498952841709066	P	0.4	0.0101570450819186	CENTFERMPWY
ide(Mouse)	0.0686775862333733	0.0223037607383569	3.07919310285933	P	0	0.070402048390573	CENTFERMPWY
units!R	0.78761003502617	0.0243390751301299	32.3598999064336	P	0	0.807386555642635	CENTFERMPWY
Cohort	0.0276957699454029	0.0162450967786786	1.70486949525306	P	0	0.029891608099311	CITRULBIOPWY
Quarter.Date	0.00904298059648425	0.00697899020260724	1.29574341472867	P	0	0.00975994646737195	CITRULBIOPWY
Cage	0.0131058726224044	0.00740646435469707	1.76951808511612	P	0	0.0141449618118823	CITRULBIOPWY
Batch	0.0361314115547016	0.0102043031959248	3.54080145022849	P	0	0.0389960631676654	CITRULBIOPWY
vm(Mouse, kinship.mat.x2)	0.0340510337108918	0.0200779138579806	1.69594480540901	P	0	0.0367507441413938	CITRULBIOPWY
ide(Mouse)	4.7915271418988e-07	NA	NA	B	NA	5.17141974406905e-07	CITRULBIOPWY
units!R	0.806512431577681	0.0248052964007276	32.5137187860421	P	0	0.870456159170401	CITRULBIOPWY
Cohort	0.00343141118417068	0.00593042884827972	0.578610969283622	P	0	0.00398074724896867	COAPWY
Quarter.Date	0.0288251364251384	0.0152123986265161	1.89484493095615	P	0	0.0334397646819026	COAPWY
Cage	0.0133483502042645	0.0073957865957756	1.80485875726714	P	0	0.0154852932225139	COAPWY
Batch	0.0394869573473729	0.0103582472975029	3.81212730428747	P	0	0.0458084410157006	COAPWY
vm(Mouse, kinship.mat.x2)	0.0453968283738498	0.0206052619419362	2.20316676884643	P	0	0.0526644257892343	COAPWY
ide(Mouse)	0.0202397099980473	0.0194860748268398	1.03867557616937	P	0	0.0234798937143766	COAPWY
units!R	0.711273378888073	0.0219824984817858	32.3563483685632	P	0	0.825141434327303	COAPWY
Cohort	0.00620313200174798	0.00732609108478774	0.846717837651306	P	0	0.00714822817524726	COAPWY1
Quarter.Date	0.0525098495897803	0.0246537122466051	2.12989626327009	P	0	0.0605101400727717	COAPWY1
Cage	0.0196474976722655	0.0080627508511651	2.43682311843065	P	0	0.0226409491841246	COAPWY1
Batch	0.0397546770909049	0.0102946577572151	3.86168030336341	P	0	0.0458116162607833	COAPWY1
vm(Mouse, kinship.mat.x2)	0.0305538422753772	0.018696810132343	1.63417406814883	P	0	0.0352089615622185	COAPWY1
ide(Mouse)	0.0215652455906404	0.0184305503613406	1.17008147710419	P	0	0.0248508811506355	COAPWY1
units!R	0.697551709119171	0.0215004788470825	32.4435429592223	P	0	0.803829223594219	COAPWY1
Cohort	0.0630661132374197	0.0308064346276798	2.04717339087187	P	0	0.0629166380236692	COLANSYNPWY
Quarter.Date	0.0253203487020121	0.0131532447336113	1.92502680629894	P	0	0.0252603360527432	COLANSYNPWY
Cage	0.00148034428645613	0.0063862500189333	0.231801805765098	P	0.1	0.00147683567038193	COLANSYNPWY
Batch	0.0181867974614463	0.00766990637682779	2.37118897779404	P	0	0.0181436922929424	COLANSYNPWY
vm(Mouse, kinship.mat.x2)	0.0573184118863711	0.0230992475492165	2.48139735998956	P	0	0.0571825595018061	COLANSYNPWY
ide(Mouse)	0.0212362151452677	0.0214223756468822	0.991309997327883	P	0.1	0.021185882444628	COLANSYNPWY
units!R	0.815767535349364	0.0250912691149736	32.5120077271237	P	0	0.813834056013829	COLANSYNPWY
Cohort	0.010403838025126	0.00839029000762566	1.23998550892404	P	0	0.0114402896135378	COMPLETEAROPWY
Quarter.Date	0.0151415894783946	0.00894891788750632	1.69200228102819	P	0	0.0166500255409382	COMPLETEAROPWY
Cage	0.0112751148268835	0.00794392665163013	1.41933773073922	P	0	0.0123983647894095	COMPLETEAROPWY
Batch	0.0259131899353441	0.0088145163134877	2.93983118457589	P	0	0.0284947148307184	COMPLETEAROPWY
vm(Mouse, kinship.mat.x2)	0.0312427626503718	0.0206229462233034	1.51495146775237	P	0	0.0343552304624568	COMPLETEAROPWY
ide(Mouse)	0.0475155985078618	0.0215382060672509	2.20610752629533	P	0	0.0522491994567497	COMPLETEAROPWY
units!R	0.767911285037229	0.0238483359605379	32.1997847693819	P	0	0.84441217530619	COMPLETEAROPWY
Cohort	0.019234772876061	0.0151885017598106	1.26640357161211	P	0.1	0.0232370842915167	DAPLYSINESYNPWY
Quarter.Date	0.0342956879745821	0.0179482842669946	1.91080592798772	P	0.1	0.0414318275259054	DAPLYSINESYNPWY
Cage	0.0428343528624918	0.0113460341948934	3.77527091199588	P	0	0.051747191113292	DAPLYSINESYNPWY
Batch	0.0400362012387417	0.0102363578448515	3.91117640136805	P	0	0.0483668088462132	DAPLYSINESYNPWY
vm(Mouse, kinship.mat.x2)	0.0876277720881758	0.0234980174685959	3.72915596838272	P	0	0.105861084994924	DAPLYSINESYNPWY
ide(Mouse)	0.0192260671955734	0.0186933265548321	1.0284989747105	P	0	0.0232265671602457	DAPLYSINESYNPWY
units!R	0.584507038554129	0.0182824048998909	31.9710148503285	P	0	0.706129436067902	DAPLYSINESYNPWY
Cohort	0.0233289364382422	0.0157146450638738	1.48453473453707	P	0	0.0234005865469546	DTDPRHAMSYNPWY
Quarter.Date	0.0109982777309637	0.00865857114175373	1.27021855579928	P	0	0.0110320567160091	DTDPRHAMSYNPWY
Cage	0.0132646782848681	0.00802313219720513	1.65330421571376	P	0	0.0133054180607109	DTDPRHAMSYNPWY
Batch	0.0600025199938643	0.0138589507693667	4.32951389989	P	0	0.0601868055952228	DTDPRHAMSYNPWY
vm(Mouse, kinship.mat.x2)	0.0856698788479066	0.0265389018568313	3.2280868029155	P	0	0.0859329965493532	DTDPRHAMSYNPWY
ide(Mouse)	1.79725991793186e-07	NA	NA	B	NA	1.80277983817533e-07	DTDPRHAMSYNPWY
units!R	0.803673635270133	0.0248814266889226	32.3001428060367	P	0	0.806141956253766	DTDPRHAMSYNPWY
Cohort	0.00376983589693777	0.0061825566763744	0.609753552497718	P	0	0.00405692258863602	FASYNELONGPWY
Quarter.Date	7.89464124004245e-08	NA	NA	B	NA	8.49584683564659e-08	FASYNELONGPWY
Cage	0.0195274113937548	0.00929266026974676	2.1013801028892	P	0	0.0210144946747585	FASYNELONGPWY
Batch	0.0325186243533159	0.00960461684120794	3.38572843570365	P	0	0.0349950356718443	FASYNELONGPWY
vm(Mouse, kinship.mat.x2)	0.0452736419206487	0.0243825599354978	1.85680429128101	P	0	0.0487213941399663	FASYNELONGPWY
ide(Mouse)	0.0479880932225528	0.0234794854740636	2.04383069959358	P	0	0.051642560764591	FASYNELONGPWY
units!R	0.780157668053404	0.0242508865189926	32.1702741647159	P	0	0.839569507201735	FASYNELONGPWY
Cohort	0.00875306198567656	0.00808530471171529	1.0825890053338	P	0	0.0089647454444451	FERMENTATIONPWY
Quarter.Date	0.0205017125639814	0.0113770474552848	1.80202400003685	P	0	0.0209975245933402	FERMENTATIONPWY
Cage	0.00806297097683285	0.00780085200367633	1.03360132624398	P	0	0.00825796532133986	FERMENTATIONPWY
Batch	0.0289963135261167	0.00923330102338251	3.14040595586412	P	0	0.02969755841034	FERMENTATIONPWY
vm(Mouse, kinship.mat.x2)	0.0826938686332968	0.0263390038028646	3.13959742943289	P	0	0.084693731556682	FERMENTATIONPWY
ide(Mouse)	0.0366986226100433	0.022944261832518	1.5994684369419	P	0	0.0375861396159605	FERMENTATIONPWY
units!R	0.790680569664084	0.0243667746171701	32.4491272269958	P	0	0.809802335057892	FERMENTATIONPWY
Cohort	0.0204093901832108	0.0134014693137338	1.5229218308395	P	0.2	0.0209702032185127	FUCCATPWY
Quarter.Date	0.00836104868569137	0.00661029393046222	1.26485278470919	P	0.1	0.00859079514306403	FUCCATPWY
Cage	0.00522429983193472	0.00742573231011724	0.7035400164933	P	0.3	0.00536785411845546	FUCCATPWY
Batch	0.0428997917183433	0.0117066892468143	3.66455372769183	P	0	0.0440786002075441	FUCCATPWY
vm(Mouse, kinship.mat.x2)	0.043273440598631	0.023539079387904	1.83836588872154	P	0.1	0.0444625162815506	FUCCATPWY
ide(Mouse)	0.0452679392280648	0.0231999086897924	1.95121195662214	P	0.1	0.0465118201168351	FUCCATPWY
units!R	0.807820761162689	0.0251641845816345	32.1020042808086	P	0	0.830018210914038	FUCCATPWY
Cohort	8.54710039778928e-08	NA	NA	B	NA	8.86197874858737e-08	FUCRHAMCATPWY
Quarter.Date	8.54710039778928e-08	NA	NA	B	NA	8.86197874858737e-08	FUCRHAMCATPWY
Cage	0.0251152249820598	0.00958298996765725	2.62081303088328	P	0	0.0260404791915833	FUCRHAMCATPWY
Batch	0.0262703593372045	0.0087397095456316	3.00586183099589	P	0	0.0272381691250843	FUCRHAMCATPWY
vm(Mouse, kinship.mat.x2)	0.059687631528028	0.0240803320648076	2.47868805826224	P	0	0.0618865460257974	FUCRHAMCATPWY
ide(Mouse)	0.00876078729263071	0.0222703414419206	0.39338360911431	P	0	0.00908353794794183	FUCRHAMCATPWY
units!R	0.844634444075353	0.0260675676659572	32.4017359386545	P	0	0.875751090470018	FUCRHAMCATPWY
Cohort	0.0051845971571515	0.00674505815985986	0.768651216086654	P	0.1	0.00525310017188006	GALACTARDEGPWY
Quarter.Date	0.00174492517907164	0.00392918582749497	0.444093320010804	P	0.4	0.00176798051618251	GALACTARDEGPWY
Cage	0.0196153219320868	0.00919531989828518	2.13318537571975	P	0	0.0198744951419795	GALACTARDEGPWY
Batch	0.0321507576065637	0.0102886082044198	3.12488890312221	P	0	0.0325755589469762	GALACTARDEGPWY
vm(Mouse, kinship.mat.x2)	0.0399987950970484	0.0240849169698465	1.660740418874	P	0	0.0405272909409113	GALACTARDEGPWY
ide(Mouse)	0.0267556549139996	0.0234440922794076	1.14125360859037	P	0	0.0271091718733873	GALACTARDEGPWY
units!R	0.861509455359863	0.0265869869392554	32.4034256806985	P	0	0.872892402408683	GALACTARDEGPWY
Cohort	0.0288415044780391	0.0161040321376994	1.79094926236029	P	0	0.0314454920445424	GALACTGLUCUROCATPWY
Quarter.Date	0.0302757445240632	0.0148561978679834	2.03792011880177	P	0	0.0330092240610729	GALACTGLUCUROCATPWY
Cage	4.58396470449716e-07	NA	NA	B	NA	4.99783309700385e-07	GALACTGLUCUROCATPWY
Batch	0.0271086476390798	0.00884689495955287	3.0641991074855	P	0	0.0295561822831423	GALACTGLUCUROCATPWY
vm(Mouse, kinship.mat.x2)	0.047436189382123	0.0188906693623128	2.51109097683743	P	0	0.0517190189220105	GALACTGLUCUROCATPWY
ide(Mouse)	0.000535429243440589	0.0177790323290351	0.0301157697185901	P	0.4	0.000583771072963498	GALACTGLUCUROCATPWY
units!R	0.782992459775866	0.0240398479563263	32.5706078174182	P	0	0.853685811832959	GALACTGLUCUROCATPWY
Cohort	0.0249261334111937	0.014575107660519	1.71018520012127	P	0	0.0251561623850134	GALACTITOLCATPWY
Quarter.Date	0.0126983649433938	0.00854430445204391	1.48617889433424	P	0	0.0128155508626428	GALACTITOLCATPWY
Cage	0.00368477782797544	0.00634036283672427	0.581161981240678	P	0	0.00371878252692093	GALACTITOLCATPWY
Batch	0.0309045619320064	0.0100168784125176	3.0852487830327	P	0	0.0311897623901076	GALACTITOLCATPWY
vm(Mouse, kinship.mat.x2)	0.0409631390607338	0.0212094737787951	1.93136046127123	P	0	0.0413411643519866	GALACTITOLCATPWY
ide(Mouse)	4.50216254547184e-07	NA	NA	B	NA	4.54371041867062e-07	GALACTITOLCATPWY
units!R	0.877678531864109	0.0270679274614509	32.4250363502734	P	0	0.885778123112287	GALACTITOLCATPWY
Cohort	0.0242415253236201	0.0148618126361085	1.63112844423314	P	0.1	0.0260978309042378	GALACTUROCATPWY
Quarter.Date	0.0223566806138848	0.0119710980455666	1.86755471626636	P	0.1	0.024068653372761	GALACTUROCATPWY
Cage	0.000812013582614559	0.00626069280577204	0.129700275641367	P	1.9	0.000874193883764014	GALACTUROCATPWY
Batch	0.0457638467180909	0.0115896704482816	3.9486754107729	P	0.1	0.0492682336293615	GALACTUROCATPWY
vm(Mouse, kinship.mat.x2)	0.0370757357479615	0.0200734883253099	1.84700014004114	P	0.3	0.0399148266985376	GALACTUROCATPWY
ide(Mouse)	0.0448392963277761	0.0206456366293306	2.17185341061725	P	0	0.0482728853818082	GALACTUROCATPWY
units!R	0.753782171201545	0.0232134473797613	32.4717892551682	P	0	0.81150337612953	GALACTUROCATPWY
Cohort	0.0262721666673021	0.017630312312434	1.49017023644971	P	0.1	0.0271228720781876	GLCMANNANAUTPWY
Quarter.Date	0.0420259693295811	0.0208701048478567	2.01369229507714	P	0.1	0.0433867904586157	GLCMANNANAUTPWY
Cage	0.0135323743595121	0.00796912049383587	1.69810136137099	P	0	0.013970559159249	GLCMANNANAUTPWY
Batch	0.0563067184469719	0.0131713245324882	4.27494731513803	P	0	0.0581299571108642	GLCMANNANAUTPWY
vm(Mouse, kinship.mat.x2)	0.0289644836278531	0.0203715214614343	1.42181248870814	P	0	0.0299023675586972	GLCMANNANAUTPWY
ide(Mouse)	0.0439936913883052	0.0213841315817689	2.05730549403335	P	0	0.0454182283053703	GLCMANNANAUTPWY
units!R	0.757539724184869	0.0235346030561123	32.1883365688688	P	0	0.782069225329016	GLCMANNANAUTPWY
Cohort	0.00679786959343311	0.00753158177635454	0.902581927049518	P	0.2	0.00686144314581859	GLUCARDEGPWY
Quarter.Date	0.000207543957560245	0.00340856011543325	0.0608890412759713	P	10.7	0.00020948490486394	GLUCARDEGPWY
Cage	0.0165019660794575	0.0086460182329385	1.90862031918813	P	0	0.0166562921650931	GLUCARDEGPWY
Batch	0.0388883352851613	0.0113020588667367	3.44081868124172	P	0	0.0392520182870864	GLUCARDEGPWY
vm(Mouse, kinship.mat.x2)	0.0467943393435526	0.0244917499490204	1.91061640923801	P	0	0.0472319591511575	GLUCARDEGPWY
ide(Mouse)	0.0166945110584916	0.0233196504135985	0.715898856217693	P	0	0.0168506378212575	GLUCARDEGPWY
units!R	0.864850102151792	0.0267257654805246	32.3601620609153	P	0	0.872938164524723	GLUCARDEGPWY
Cohort	0.0051845971571515	0.00674505815985986	0.768651216086654	P	0.1	0.00525310017188006	GLUCARGALACTSUPERPWY
Quarter.Date	0.00174492517907164	0.00392918582749497	0.444093320010804	P	0.4	0.00176798051618251	GLUCARGALACTSUPERPWY
Cage	0.0196153219320868	0.00919531989828518	2.13318537571975	P	0	0.0198744951419795	GLUCARGALACTSUPERPWY
Batch	0.0321507576065637	0.0102886082044198	3.12488890312221	P	0	0.0325755589469762	GLUCARGALACTSUPERPWY
vm(Mouse, kinship.mat.x2)	0.0399987950970484	0.0240849169698465	1.660740418874	P	0	0.0405272909409113	GLUCARGALACTSUPERPWY
ide(Mouse)	0.0267556549139996	0.0234440922794076	1.14125360859037	P	0	0.0271091718733873	GLUCARGALACTSUPERPWY
units!R	0.861509455359863	0.0265869869392554	32.4034256806985	P	0	0.872892402408683	GLUCARGALACTSUPERPWY
Cohort	0.00520729512581911	0.0052416198689359	0.993451500876626	P	0.1	0.0051892317825798	GLUCONEOPWY
Quarter.Date	0.00240537643629959	0.00306995676199318	0.783521274983004	P	0.2	0.0023970325381454	GLUCONEOPWY
Cage	8.82294160316194e-08	NA	NA	B	NA	8.79233611245947e-08	GLUCONEOPWY
Batch	0.0114090668035573	0.00726439215812329	1.57054665486352	P	0.2	0.0113694904237414	GLUCONEOPWY
vm(Mouse, kinship.mat.x2)	0.0759699390885725	0.0265880163416823	2.85729999983014	P	0	0.0757064105094408	GLUCONEOPWY
ide(Mouse)	0.0365957683497782	0.0233852146591875	1.56491051645748	P	0	0.0364688229954558	GLUCONEOPWY
units!R	0.871893394164821	0.0268099831123382	32.5212213119063	P	0	0.868868923827276	GLUCONEOPWY
Cohort	8.34476875845835e-08	NA	NA	B	NA	8.63836427342903e-08	GLUCOSE1PMETABPWY
Quarter.Date	8.34476875845835e-08	NA	NA	B	NA	8.63836427342903e-08	GLUCOSE1PMETABPWY
Cage	0.015751431442515	0.00869411511947528	1.81173486042656	P	0	0.0163056169160433	GLUCOSE1PMETABPWY
Batch	0.0389457038351501	0.0106143855361384	3.66914351307037	P	0	0.0403159376072707	GLUCOSE1PMETABPWY
vm(Mouse, kinship.mat.x2)	0.0674794630121785	0.02480856266472	2.72000695582983	P	0	0.0698536052162898	GLUCOSE1PMETABPWY
ide(Mouse)	0.0191960427737976	0.0228766091826793	0.839112239952572	P	0	0.0198714206334728	GLUCOSE1PMETABPWY
units!R	0.824639795159173	0.0255264210670646	32.3053432752138	P	0	0.853653246859638	GLUCOSE1PMETABPWY
Cohort	0.0124674244798658	0.0102454012624431	1.21688005774533	P	0.4	0.0134883492900277	GLUCUROCATPWY
Quarter.Date	0.0248605723423145	0.0131654632983742	1.88831731773423	P	0.1	0.0268963396445413	GLUCUROCATPWY
Cage	0.0077108079704376	0.00692860100793079	1.1128953682874	P	0	0.00834222588486948	GLUCUROCATPWY
Batch	0.0474965340943937	0.0120724029149686	3.93430656920028	P	0.1	0.0513859011510761	GLUCUROCATPWY
vm(Mouse, kinship.mat.x2)	0.0416576958734096	0.019398947579537	2.14742040528798	P	0.2	0.0450689357265184	GLUCUROCATPWY
ide(Mouse)	0.0214083372561251	0.0195132212714526	1.09711958667967	P	0.1	0.0231614100486964	GLUCUROCATPWY
units!R	0.768709246858316	0.0236984719260679	32.4370807221857	P	0	0.83165683825427	GLUCUROCATPWY
