feature	herit	herit.se	LRT.pval
UMGS1004	0.106815297931926	0.0332081905816724	0.000365516579533987
UMGS1217	0.0122566786461	0.0219530119667745	0.56633756432778
UMGS1370	0.0739810098458151	0.0305385704614085	0.00548473859777121
UMGS1815	0.0944971607010626	0.033819664273242	0.00289678249408298
UMGS1872	0.139557289830309	0.0323593902139883	1.04000326239806e-07
UMGS268	0.107964832662567	0.0328401414805388	0.00013125516173218
uniq	0.0527550873767514	0.0281642812795254	0.0450617418430836
X142	0.11554993809141	0.03264990088672	0.000143127216303052
X1XD4269	0.0389163996983419	0.0244783447994311	0.0762428254956675
X1XD876	0.12068218677029	0.0338187193753481	7.32318614946603e-05
