feature	herit	herit.se	LRT.pval
Flavonifractor	0.0666810468475956	0.0293157570004808	0.016569114193235
HungatellaA	0.109296878666597	0.0307275901339688	2.60885682086265e-05
Ileibacterium	0.142781618746694	0.0289159057547937	7.34107219457769e-11
Kineothrix	0.091790893556322	0.031506677059902	0.000855779763110798
Lachnospira	0.0760297269073798	0.0259603469223208	0.000297644562971766
LachnospiraceaeNOV	0.0348008678239229	0.0248248594617616	0.129803812933104
Lactobacillus	0.203816994489813	0.0360148686628083	4.88720175439994e-13
Lawsonibacter	0.0308606315717059	0.0238236115130809	0.177183093727985
Ligilactobacillus	0.0046229507382973	0.00646640358753907	0.412806302973764
Limosilactobacillus	0.118254210045034	0.0307535517349216	1.90151290335727e-06
Mailhella	0.108471103252719	0.0259113458919843	3.55016936959274e-08
MarseilleP3106	0.0379703526659144	0.0216277370221596	0.0407797402019535
MuribaculaceaeNOV	0.0917490360079357	0.0308092940952156	0.000633940200855387
Muribaculum	0.138145970119912	0.0334753460714426	1.20972465844638e-06
Oscillibacter	0.0396329472405033	0.0234534114499348	0.0591743845699441
OscillospiraceaeNOV	0.0877912911933398	0.0288831008143365	0.000242083586771802
Paramuribaculum	0.123134245926408	0.0299088110226393	4.38899668275816e-07
Parvibacter	0.180570962734106	0.0348225220110188	8.6998008796968e-10
PCoA1	0.120137568236004	0.0303860637922777	1.21742537984026e-06
PCoA2	0.092347839989851	0.0255226107345354	6.59844748984728e-06
PCoA3	0.110190358871595	0.0312501111575832	6.8639676879978e-05
Prevotella	0.142484307670559	0.0316704853398475	3.86264545904069e-08
Romboutsia	0.0622994845045714	0.0158425969608057	0.000441751472989638
Roseburia	0.00904523534014471	0.0185298451426827	0.604132201053587
RuminiclostridiumE	0.042870129338382	0.022149102026345	0.0215949727428189
Schaedlerella	0.0825782647081809	0.0287877595815246	0.00129968531801328
Shannon	0.026380006985324	0.0229457435922862	0.205636046649022
Simpson	0.0074871464770858	0.0202608063092313	0.698996714357171
Staphylococcus	0.0111090575821789	0.0108713131389159	0.24786264854107
TF0111	0.133485177772495	0.0285985649343932	3.19082238409152e-09
Turicibacter	0.072046740675734	0.027340701778521	0.00306554481025778
UBA11940	0.098830517155978	0.034155619315101	0.000938396477920156
UBA11957	0.147621659295759	0.034052198674594	4.71362237020045e-08
UBA1394	0.130566742504342	0.0359979372085024	3.41241744067355e-05
UBA1405	0.056672189242798	0.0198092128510879	0.000744468042149116
UBA2882	0.153757571917302	0.0376668559166085	2.39439852800505e-06
UBA3282	0.0588614601296327	0.0283159494882811	0.0150684726577022
UBA3700	0.0970777600555648	0.0368963682377995	0.00190360234354015
UBA3700NOV	0.0225330561673869	0.0284178237808843	0.41173685790554
UBA3818	0.0285468560115186	0.0305155298295578	0.34611008013524
UBA7160	0.0340001453282761	0.0219484421147167	0.0748394436677831
UBA7173	0.150721293900855	0.0351346658219397	3.13335615786947e-07
UBA7182	0.145235892896265	0.0334044830959852	5.23017230968925e-07
UBA946	0.106088169988256	0.0344954251853662	0.000722871938028891
UBA9475	0.108386712087966	0.0289846103824891	3.28162868801218e-06
UBA9502	0.0676051176208568	0.029894475816199	0.0142735699219505
UMGS1004	0.105922042343775	0.032997380728167	0.000392527021891076
UMGS1217	0.0106814442819538	0.0219033948120376	0.619273615926657
UMGS1370	0.0736661814604722	0.0304711426413885	0.00558527126390751
UMGS1815	0.0963343808782778	0.0337724744036715	0.00238803025334988
UMGS1872	0.134042775440941	0.0315056516590876	1.33941333690935e-07
UMGS268	0.109215461810519	0.0326788373895031	9.75245050991447e-05
uniq	0.0528461992459623	0.0281225171359445	0.0442052429407157
X142	0.117620985427373	0.0324402838060754	9.215486103753e-05
X1XD4269	0.0404427937924349	0.0241727355385369	0.0603171209650393
X1XD876	0.119178296098163	0.033721623451626	8.96815026367737e-05
