term	component	std.error	z.ratio	bound	%ch	PVE	feature
Quarter.Date	0.0132575837288148	0.00890519340010892	1.48874742334654	P	0	0.0140883296592975	Angelakisella
Cage	0.0120263671002738	0.00842985857113879	1.42663924890133	P	0	0.0127799626069218	Angelakisella
Batch	0.0688540664553459	0.0149325119013124	4.61101701511415	P	0	0.0731685959107128	Angelakisella
vm(Mouse, kinship.mat.x2)	0.0530619810352103	0.0249277415891967	2.12863170317068	P	0	0.056386947764445	Angelakisella
ide(Mouse)	0.062291112086685	0.0236201536295843	2.6372018177166	P	0	0.06619439408209	Angelakisella
units!R	0.718918201743507	0.0225561260299086	31.8724146509133	P	0	0.763967011742745	Angelakisella
Cohort	6.04818158454699e-08	NA	NA	B	NA	7.03383141087132e-08	ASF356
Quarter.Date	0.00443787611296292	0.00398682487116248	1.11313545399573	P	0	0.00516110040093185	ASF356
Cage	0.0206928492710147	0.00970773900065447	2.13158277840182	P	0	0.0240650865302667	ASF356
Batch	0.0203028225036534	0.00685240820960504	2.96287405575092	P	0	0.0236114985403896	ASF356
vm(Mouse, kinship.mat.x2)	0.146296678634985	0.0333121051040903	4.39169719769591	P	0	0.170138108306478	ASF356
ide(Mouse)	0.0704514825123611	0.0249351159576237	2.82539221522334	P	0	0.081932700549865	ASF356
units!R	0.597688368285923	0.0187064207444613	31.950974291161	P	0	0.695091435333754	ASF356
Cohort	0.0173356728237565	0.0150186982884069	1.15427266004392	P	0.1	0.0157524429690369	Bacteroides
Quarter.Date	0.159254603406712	0.0735667412399776	2.16476359727852	P	0.5	0.144710221704404	Bacteroides
Cage	0.0355391683643033	0.0111176289217319	3.19664998845519	P	0	0.0322934522655797	Bacteroides
Batch	0.065723160412052	0.0148596507523444	4.42292766548923	P	0	0.0597208049933289	Bacteroides
vm(Mouse, kinship.mat.x2)	0.0933718412794957	0.0266782628358717	3.49992208465491	P	0	0.0848443910785866	Bacteroides
ide(Mouse)	0.0198871315367578	0.0217239317525782	0.915448076492765	P	0	0.0180708824246621	Bacteroides
units!R	0.709395363089618	0.022157817901139	32.015578711528	P	0	0.644607804564401	Bacteroides
Cohort	0.0294204028695032	0.021225472578565	1.38608941499913	P	0	0.0417342047731081	Bifidobacterium
Quarter.Date	0.0157167177098787	0.0104187190478873	1.50850768099613	P	0.7	0.0222948923634602	Bifidobacterium
Cage	0.0705086871139803	0.0141934888689794	4.96767833228661	P	0	0.100019839950871	Bifidobacterium
Batch	0.0732765597061911	0.0140441401488419	5.21758960887569	P	0.1	0.103946195482492	Bifidobacterium
vm(Mouse, kinship.mat.x2)	0.0684343364976227	0.0192273091841779	3.55922588242026	P	0	0.0970772774788925	Bifidobacterium
ide(Mouse)	0.03241670792338	0.0148335196709591	2.18536858698782	P	0	0.045984602336862	Bifidobacterium
units!R	0.415173598178795	0.012980907004348	31.9834043984546	P	0	0.588942987614314	Bifidobacterium
Cohort	6.42779470041701e-08	NA	NA	B	NA	6.6396053142412e-08	BorkfalkiaceaeNOV
Quarter.Date	0.0124828808932518	0.00780111284433026	1.60014104940479	P	0	0.0128942205186637	BorkfalkiaceaeNOV
Cage	0.0464346952004433	0.0144895472400488	3.20470297871688	P	0	0.047964825167492	BorkfalkiaceaeNOV
Batch	0.0379088184102116	0.0102734134474513	3.68999248439829	P	0	0.0391580011347774	BorkfalkiaceaeNOV
vm(Mouse, kinship.mat.x2)	0.0814930552103456	0.0332273436640979	2.4525901328188	P	0	0.0841784387440468	BorkfalkiaceaeNOV
ide(Mouse)	0.154577221185054	0.0297227086331092	5.20064382735511	P	0	0.159670896018869	BorkfalkiaceaeNOV
units!R	0.635202179773327	0.0200300008867774	31.7125387744066	P	0	0.656133552020098	BorkfalkiaceaeNOV
Cohort	0.0203281476626003	0.0126452463862127	1.60757228777799	P	0	0.0205770244432663	ButyricicoccaceaeNOV
Quarter.Date	0.00143492850882293	0.00305532803695309	0.469647936806781	P	0	0.00145249628694463	ButyricicoccaceaeNOV
Cage	0.0152242017502478	0.00928048984686714	1.64045239006291	P	0	0.0154105911046887	ButyricicoccaceaeNOV
Batch	0.016330120614192	0.00754715947322194	2.16374394527277	P	0	0.0165300496935063	ButyricicoccaceaeNOV
vm(Mouse, kinship.mat.x2)	0.0927353751231846	0.0289316649353226	3.20532452351072	P	0	0.0938707309852919	ButyricicoccaceaeNOV
ide(Mouse)	0.0344576180688623	0.0248512364814992	1.38655547761234	P	0	0.0348794814475004	ButyricicoccaceaeNOV
units!R	0.807394721503976	0.0252280262116832	32.0038799202638	P	0	0.817279626038802	ButyricicoccaceaeNOV
Cohort	0.219402853112368	0.104739559356924	2.09474676482744	P	0.1	0.198867307713021	CAG115
Quarter.Date	0.0755331756792577	0.0342228643145983	2.20709683984686	P	0	0.0684634637939532	CAG115
Cage	0.0491500547922583	0.0124198166082448	3.95738973791534	P	0	0.0445497354835122	CAG115
Batch	0.132589708418251	0.0236485249853899	5.60667984579018	P	0	0.120179651128273	CAG115
vm(Mouse, kinship.mat.x2)	0.0796322245166789	0.0238151901136306	3.34375766629305	P	0	0.0721788521533956	CAG115
ide(Mouse)	0.038468252077819	0.0194256525310607	1.98028107505322	P	0	0.0348677221586708	CAG115
units!R	0.50848628187235	0.0160446618112734	31.6919289327167	P	0	0.460893267569173	CAG115
Cohort	0.0388695145362102	0.0210122023985802	1.84985437503861	P	0	0.0383251852795895	CAG145
Quarter.Date	0.00264464948095693	0.00371378098561636	0.712117782712491	P	0.1	0.0026076137704993	CAG145
Cage	0.00866060269493478	0.0098617409654121	0.878202208444731	P	0	0.00853931948666548	CAG145
Batch	0.018685990687229	0.00767473347706608	2.43474131617302	P	0	0.0184243117971949	CAG145
vm(Mouse, kinship.mat.x2)	0.12156114893302	0.0356783714681042	3.4071383847128	P	0	0.119858804804923	CAG145
ide(Mouse)	0.123929319805344	0.0295679619781124	4.19133790475929	P	0	0.122193811777316	CAG145
units!R	0.699851686454894	0.0219036566119877	31.9513631377818	P	0	0.690050953083812	CAG145
Cohort	0.00418903694323023	0.00853964797575286	0.490539768749768	P	0.1	0.00427221236285902	CAG273
Quarter.Date	0.00114230779036487	0.00354669739129237	0.322076474065533	P	0.1	0.00116498888176999	CAG273
Cage	0.0541891741859862	0.0144404413863729	3.75259818838525	P	0	0.0552651272900859	CAG273
Batch	0.0463930616762425	0.0119795253709191	3.87269614110622	P	0	0.047314219074728	CAG273
vm(Mouse, kinship.mat.x2)	0.0317477705971971	0.0253767068430154	1.25105951665022	P	0	0.0323781384305407	CAG273
ide(Mouse)	0.0936046363812548	0.0261175305069553	3.58397729664094	P	0	0.0954632031630047	CAG273
units!R	0.749265078635849	0.0233922746250564	32.0304498235191	P	0	0.764142110797012	CAG273
Cohort	6.25488640345051e-08	NA	NA	B	NA	7.45360050941662e-08	CAG274NOV
Quarter.Date	0.0114731663128427	0.00780753290803298	1.46949957790614	P	0	0.013671934669645	CAG274NOV
Cage	0.0408149431680125	0.012049830277143	3.3871799211507	P	0	0.0486368994680841	CAG274NOV
Batch	0.0447756119471942	0.0107610800260946	4.16088458022966	P	0	0.0533566083366343	CAG274NOV
vm(Mouse, kinship.mat.x2)	0.00709727513437208	0.0199122516018063	0.356427554065672	P	0	0.00845742834399729	CAG274NOV
ide(Mouse)	0.116900263061091	0.0227126955739043	5.14691277751298	P	0	0.139303546715479	CAG274NOV
units!R	0.618115179915213	0.019337629865267	31.9643712400056	P	0	0.736573507930155	CAG274NOV
Cohort	0.0151074227880707	0.0143704525013133	1.0512837216984	P	0	0.0153858757978869	CAG303
Quarter.Date	0.0295353694447824	0.0155258498593645	1.90233511932153	P	0	0.0300797516755112	CAG303
Cage	0.0569919609770123	0.0149851473796312	3.80322992715303	P	0	0.0580424103681492	CAG303
Batch	0.0518851439474574	0.012461789641631	4.16353874038484	P	0	0.0528414668557118	CAG303
vm(Mouse, kinship.mat.x2)	0.045774605927098	0.0252962805772717	1.80953898685903	P	0	0.0466183022327058	CAG303
ide(Mouse)	0.0972877728156692	0.0252063965284497	3.85964620947955	P	0	0.0990809359209098	CAG303
units!R	0.68531976117118	0.0216175590162749	31.7019956163983	P	0	0.697951257149125	CAG303
Cohort	0.0025313407594655	0.0107869015303409	0.234668014011759	P	0	0.00281161953792328	CAG41
Quarter.Date	0.0476868672229943	0.0222341387924817	2.14475890737532	P	0	0.0529669216146288	CAG41
Cage	0.118340992367785	0.0212687479042169	5.56407894346813	P	0	0.131444115152933	CAG41
Batch	0.0616956689467926	0.0138688632256899	4.44850222709755	P	0	0.0685268261759734	CAG41
vm(Mouse, kinship.mat.x2)	1.93673776836324e-07	NA	NA	B	NA	2.15118005310111e-07	CAG41
ide(Mouse)	0.0430039440856534	0.0129332591275185	3.32506630089493	P	0	0.047765489078015	CAG41
units!R	0.627055109175346	0.0195677796484269	32.0452867132403	P	0	0.696484813322522	CAG41
Cohort	0.0100075391942164	0.00973097328346371	1.02842119721186	P	0	0.0104229086488227	CAG475
Quarter.Date	6.11606520591512e-08	NA	NA	B	NA	6.36991648939404e-08	CAG475
Cage	0.025694099051633	0.0126383922024514	2.03301959933236	P	0	0.026760549424952	CAG475
Batch	0.0224239731294902	0.00703050244126564	3.18952639826598	P	0	0.023354694789245	CAG475
vm(Mouse, kinship.mat.x2)	0.13716002780676	0.0383016897972393	3.58104377464427	P	0	0.142852944400761	CAG475
ide(Mouse)	0.160466005257553	0.0315698943798625	5.0828806497341	P	0	0.167126251677092	CAG475
units!R	0.604396707035625	0.0189967106517107	31.8158610780966	P	0	0.629482587359962	CAG475
Cohort	0.0190107296328905	0.0136603712239716	1.39167005941463	P	0	0.0209366391835247	CAG485
Quarter.Date	0.00968533210962074	0.00784977764975861	1.23383521696549	P	0	0.0106665187327113	CAG485
Cage	8.04540849883203e-08	NA	NA	B	NA	8.8604602809502e-08	CAG485
Batch	0.0613242325456991	0.0133003069506505	4.61073814109982	P	0	0.0675367729071559	CAG485
vm(Mouse, kinship.mat.x2)	0.0808081432897409	0.0274820533664952	2.94039685507118	P	0	0.0889945295008979	CAG485
ide(Mouse)	0.0962587517990878	0.0244746268154457	3.93300181959628	P	0	0.106010384324609	CAG485
units!R	0.640925208496834	0.0201470190311126	31.8124089477986	P	0	0.705855066746498	CAG485
Cohort	0.214270968112184	0.104085084823034	2.05861357058496	P	0.2	0.219839683314582	CAG510
Quarter.Date	0.0690709721358129	0.030306306878489	2.27909564872909	P	0	0.0708660663381023	CAG510
Cage	0.0978323256618802	0.0169762983068679	5.76287738901838	P	0	0.100374902306767	CAG510
Batch	0.135866942651293	0.0229886561597044	5.9101733353795	P	0	0.139398005751962	CAG510
vm(Mouse, kinship.mat.x2)	0.0272161396019514	0.00877697084142626	3.10085792623287	P	0	0.0279234632850769	CAG510
ide(Mouse)	1.90807624470957e-08	NA	NA	B	NA	1.95766547877551e-08	CAG510
units!R	0.43041183206337	0.012694851474218	33.9044401533562	P	0	0.441597859426855	CAG510
Cohort	0.00710927194665779	0.00919107964488828	0.773496936305158	P	0	0.00698723921578519	CAG552NOV
Quarter.Date	0.01937395122752	0.0109986010713076	1.76149231178694	P	0.1	0.0190413916920533	CAG552NOV
Cage	0.0297332393119966	0.0133814822540774	2.22196904255032	P	0	0.0292228595687323	CAG552NOV
Batch	0.0240847430964531	0.00812691370071872	2.9635780547692	P	0	0.0236713214416792	CAG552NOV
vm(Mouse, kinship.mat.x2)	0.155119227419798	0.0427230494541531	3.63080888189547	P	0.1	0.152456560542667	CAG552NOV
ide(Mouse)	0.166573157610824	0.0340676719325402	4.88947873927713	P	0	0.163713880674192	CAG552NOV
units!R	0.61547149496689	0.0194692006436276	31.612571375309	P	0	0.604906746864891	CAG552NOV
Cohort	0.00621946181940215	0.00781669072690823	0.795664308169726	P	0.1	0.00647370530622085	CAG56
Quarter.Date	0.0476121338601309	0.0208747880924182	2.28084393716187	P	0	0.04955845578942	CAG56
Cage	0.0284610143082248	0.0115028860838206	2.47424986223733	P	0	0.0296244634500053	CAG56
Batch	0.0147768100111629	0.00712465093021027	2.07403985906251	P	0	0.015380866730279	CAG56
vm(Mouse, kinship.mat.x2)	0.0714959656386998	0.0285921281327803	2.50054718930596	P	0	0.0744186274582076	CAG56
ide(Mouse)	0.107621898086517	0.0264622647213462	4.06699499153985	P	0	0.112021340903611	CAG56
units!R	0.684539460112288	0.0215023955615127	31.8354974985927	P	0	0.712522540362256	CAG56
Cohort	6.61791261978009e-08	NA	NA	B	NA	6.57937439808112e-08	CAG582
Quarter.Date	0.0649471310618622	0.0295397465819099	2.1986353498928	P	0.1	0.0645689231465607	CAG582
Cage	0.0319275246404595	0.0124541549932316	2.56360424756324	P	0	0.0317416004535466	CAG582
Batch	0.0299695381756411	0.00927057480215367	3.23275943673728	P	0	0.0297950159701081	CAG582
vm(Mouse, kinship.mat.x2)	0.0878509331454664	0.0317890586847027	2.76355880860799	P	0	0.087339349065631	CAG582
ide(Mouse)	0.137172381681664	0.0285515323298815	4.80437897681945	P	0	0.136373583033216	CAG582
units!R	0.653989854617013	0.0206256499694764	31.7075997888475	P	0	0.650181462537193	CAG582
Cohort	0.00189203195566403	0.00689794117038748	0.274289372571983	P	0.1	0.00189104711385869	CAG776
Quarter.Date	0.0263247050828057	0.0140335999709804	1.87583407944088	P	0	0.0263110025287864	CAG776
Cage	0.0331228137187742	0.0129131100960586	2.56505314927068	P	0	0.0331055726084625	CAG776
Batch	0.0319750720308602	0.00972831981466651	3.28680313147747	P	0	0.0319584283438598	CAG776
vm(Mouse, kinship.mat.x2)	0.0700579709443191	0.0323608413180504	2.16489955424125	P	0	0.0700215043199702	CAG776
ide(Mouse)	0.147978227441067	0.0299665680748975	4.93811059949256	P	0	0.147901201709959	CAG776
units!R	0.689169970613305	0.0216868832093441	31.7781934803968	P	0	0.688811243375103	CAG776
Cohort	0.0196085758598529	0.0140138350835734	1.39922981417395	P	0	0.0198326008321319	CAG81
Quarter.Date	0.0050646220692316	0.00491342324988336	1.03077260224871	P	0.1	0.00512248459972706	CAG81
Cage	0.0497455827997191	0.0142975869065277	3.47929920796686	P	0	0.050313918454861	CAG81
Batch	0.0187871022155685	0.00795273618360951	2.36234445376026	P	0	0.0190017419774322	CAG81
vm(Mouse, kinship.mat.x2)	0.043398323358043	0.0285809270950284	1.51843651585368	P	0.1	0.0438941425473981	CAG81
ide(Mouse)	0.0955573082303286	0.0271072490260784	3.5251569843328	P	0	0.0966490358234163	CAG81
units!R	0.756542691528014	0.0235835535499382	32.0792492075477	P	0	0.765186075765034	CAG81
Cohort	0.0031304671865943	0.00631332759663119	0.495850585714058	P	0	0.00315535292557679	CAG873
Quarter.Date	0.00355346454818298	0.00452855403629717	0.784679727723534	P	0	0.00358171291686363	CAG873
Cage	2.3945090962396e-07	NA	NA	B	NA	2.4135443152048e-07	CAG873
Batch	0.0483597867323433	0.0118078233770888	4.09557165516023	P	0	0.0487442242485783	CAG873
vm(Mouse, kinship.mat.x2)	0.130933013899641	0.0322486212731403	4.06011199023551	P	0	0.131973869661378	CAG873
ide(Mouse)	0.0613951306602178	0.0251788028634335	2.43836575524329	P	0	0.061883193018114	CAG873
units!R	0.744741065345347	0.0232965668063071	31.9678462297596	P	0	0.750661405875058	CAG873
Cohort	0.00538168435577236	0.00706927806121954	0.76127778666609	P	0	0.00553515988734746	CAG95
Quarter.Date	0.00491706300187218	0.00511420719146265	0.961451661575312	P	0	0.00505728840494532	CAG95
Cage	0.00914041828913954	0.00909443424127617	1.00505628460698	P	0	0.00940108585397727	CAG95
Batch	0.0395929565785583	0.0108978801604367	3.6330879029387	P	0	0.0407220733486651	CAG95
vm(Mouse, kinship.mat.x2)	0.0521234174949261	0.0269328895454372	1.93530729062662	P	0	0.0536098794794467	CAG95
ide(Mouse)	0.105360837199234	0.026933226704486	3.91192775953894	P	0	0.108365530419305	CAG95
units!R	0.755756234044108	0.0236559640095237	31.9478095984525	P	0	0.777308982606313	CAG95
Cohort	0.0296433959405105	0.017204067547572	1.72304577731643	P	0	0.029322431650778	Chao1
Quarter.Date	0.00282440501920934	0.00471041031880965	0.599609127028892	P	0	0.00279382373382872	Chao1
Cage	9.26175961712464e-08	NA	NA	B	NA	9.16147778358744e-08	Chao1
Batch	0.0541056077156922	0.0132831439158507	4.07325314386816	P	0	0.0535197784812191	Chao1
vm(Mouse, kinship.mat.x2)	0.00237705731916989	0.0141897623107534	0.167519178060403	P	2.3	0.00235131969735247	Chao1
ide(Mouse)	0.0067375710531991	0.0178181728464137	0.378129178074237	P	0.2	0.00666461990711745	Chao1
units!R	0.915257902831351	0.0274835811063183	33.3019885323801	P	0	0.905347934914926	Chao1
Cohort	0.0253362337724946	0.0182459382402389	1.38859583096796	P	0.1	0.0266967813809966	Clostridium
Quarter.Date	0.0270252970230068	0.0170838887431654	1.5819171752578	P	0.5	0.028476546785062	Clostridium
Cage	0.0596718097548883	0.0135939437801578	4.38958779879517	P	0	0.0628761667554594	Clostridium
Batch	0.0543591557382909	0.0132284222301083	4.10926978234545	P	0	0.0572782249260803	Clostridium
vm(Mouse, kinship.mat.x2)	0.0323687530761896	0.0185873484599561	1.74144005240573	P	0	0.0341069447104889	Clostridium
ide(Mouse)	0.00517177949307412	0.0186843974377774	0.276796696832057	P	0	0.00544950238923086	Clostridium
units!R	0.74510398841072	0.0230634960587916	32.306636708995	P	0	0.785115833052682	Clostridium
Cohort	0.00216178057071242	0.00491518511321418	0.439816715122408	P	0.4	0.00229972752169722	ClostridiumQ
Quarter.Date	0.00288406608845739	0.00342897155069219	0.841087785600087	P	0.2	0.00306810332550696	ClostridiumQ
Cage	0.017569148771381	0.00976127654158816	1.79988228962956	P	0.1	0.0186902664913036	ClostridiumQ
Batch	0.0117431181465262	0.006721955181222	1.7469795364496	P	0.2	0.0124924667924129	ClostridiumQ
vm(Mouse, kinship.mat.x2)	0.111306852784927	0.0318340861621995	3.49646766104113	P	0	0.118409535255764	ClostridiumQ
ide(Mouse)	0.0643471593480703	0.02640240589911	2.43717029402383	P	0	0.0684532626949395	ClostridiumQ
units!R	0.730003832840098	0.0228302055788504	31.9753508271675	P	0	0.776586637918376	ClostridiumQ
Cohort	6.68403899147002e-08	NA	NA	B	NA	8.0346766044186e-08	COE1
Quarter.Date	0.0108268637618593	0.00635285951130628	1.70425046273896	P	0	0.0130146381667811	COE1
Cage	0.00751769052760297	0.00720593567593194	1.0432636184517	P	0	0.00903678333990488	COE1
Batch	0.00912332847159171	0.00542781580340298	1.68084710352032	P	0	0.0109668710668312	COE1
vm(Mouse, kinship.mat.x2)	0.0982325996306998	0.0265170312580908	3.70450970452159	P	0	0.118082370711967	COE1
ide(Mouse)	0.0456738559710559	0.0221025995662374	2.06644724455057	P	0	0.0549031300494432	COE1
units!R	0.660524539901099	0.020513881618253	32.1989057065326	P	0	0.793996126318307	COE1
Cohort	0.0940670796558325	0.0457902573560154	2.05430336249192	P	0	0.100561794156386	D1663
Quarter.Date	0.0233648278918533	0.0134135678681081	1.74188017100246	P	0	0.0249780159175405	D1663
Cage	0.0129320212552604	0.00706980019013954	1.82919190181599	P	0	0.0138248924518076	D1663
Batch	0.0713442126659228	0.0150712383698815	4.73379896959879	P	0	0.0762700623279642	D1663
vm(Mouse, kinship.mat.x2)	0.0235476195098992	0.0173237025152704	1.35927175435751	P	0	0.0251734280971754	D1663
ide(Mouse)	0.0273071886060381	0.0179489671934866	1.52137938142466	P	0	0.0291925707658528	D1663
units!R	0.682852736312235	0.0212342901910726	32.1580203608276	P	0	0.729999236283274	D1663
Cohort	4.38904793376836e-08	NA	NA	B	NA	4.81424977139187e-08	Desulfovibrio
Quarter.Date	0.14086093615925	0.0552330757131991	2.55030041945661	P	0.4	0.154507250760525	Desulfovibrio
Cage	0.0547949289383484	0.0145528767344841	3.76523005987593	P	0	0.0601033477181431	Desulfovibrio
Batch	0.0652997961734722	0.0132573986152209	4.92553615296	P	0.1	0.0716259046481093	Desulfovibrio
vm(Mouse, kinship.mat.x2)	0.0881398089150497	0.0274546696287499	3.21037587073172	P	0	0.0966786103325785	Desulfovibrio
