feature	is.community.feat	solution.age	std.error.age	pval.age	padj.age
GGB28927	N	-0.163052089729592	0.0445533439689203	0.000429177972098296	0.00150808370751207
GGB28932	N	-0.146631491214138	0.0494610705200152	0.00401420503288507	0.0105791028470825
GGB28933	N	-0.165500869737272	0.0441131273502157	0.000343238832045245	0.00124150786640383
GGB28934	N	0.0671362169973654	0.0503889647173314	0.185867053885197	0.259803119519088
GGB28944	N	0.0274565311879275	0.0364035418883275	0.453539550116386	0.531229195275212
GGB28946	N	-0.101775212170462	0.0344984200171305	0.0047619042479953	0.0120476177474281
GGB28948	N	-0.0476516411661279	0.0478800452946153	0.322722393792496	0.394438481301939
GGB28949	N	-0.031364156425281	0.0494142632202882	0.527217035637437	0.595472812572642
GGB28951	N	-0.103982759062957	0.0462347354910778	0.0278149836190115	0.0545518670977513
GGB28954	N	-0.183966001674365	0.0465760820867945	0.000170487974186247	0.000731075550324077
GGB28955	N	-0.0592716580799027	0.052119783008037	0.258737002951014	0.339173376925422
GGB28956	N	-0.0437899288587757	0.0416007212926907	0.2957055385528	0.374067506269292
GGB28957	N	0.291688524189463	0.0564042969935091	1.19768782585398e-06	8.83570440208016e-06
GGB28958	N	0.0634745470438136	0.0451181455492687	0.164052259850316	0.239914576544104
GGB28960	N	-0.292737599364	0.0430419432445801	2.87787627702319e-09	3.83211946361509e-08
GGB28961	N	-0.081056739554064	0.036752636165953	0.0311713250971591	0.05929582894422
GGB28963	N	-0.0996866160330987	0.0439717923505744	0.0263329560585026	0.0524585660063083
GGB28967	N	-0.00995460735243221	0.0417591085443022	0.812217252748979	0.835329125794681
GGB28980	N	-0.166510363866515	0.0414381094989042	0.000132370024666954	0.000598028861441773
GGB28981	N	-0.214533893607897	0.0509256204028887	5.69114192716973e-05	0.000271671491995083
GGB28988	N	-0.0137529943433315	0.049690728730577	0.782808680933528	0.811682771623699
GGB28989	N	-0.153170124745612	0.053218176604164	0.00495363128381221	0.0123290464611133
GGB28991	N	0.150131316942188	0.0504748107724284	0.00378674005783478	0.0101919705811936
GGB29001	N	0.169749745836034	0.0543099065268473	0.002253050307093	0.00647751963289239
GGB29002	N	-0.0180243989807165	0.0485066570886907	0.711143349644792	0.752800282259968
GGB29003	N	-0.0812188731096647	0.0501887966574957	0.110148486933088	0.166871659844738
GGB29004	N	-0.0409263265161527	0.0503412574014606	0.418985409855268	0.493038645085502
GGB29005	N	-0.0909974291236934	0.0442865346019883	0.0429610525477878	0.0750521675809233
GGB29011	N	-0.00558931034425495	0.047586191974314	0.906838711939551	0.910437278256771
GGB29531	N	-0.157633137136671	0.0585441716132751	0.00859457932577162	0.0197675324492747
GGB29546	N	-0.0933023340041892	0.0465950410791757	0.0488498187592199	0.0827927316729117
GGB30087	N	-0.115439510582373	0.039247583097547	0.00458919852428457	0.0117279517842828
GGB30090	N	-0.0219569566857854	0.0501483554982719	0.662798803126045	0.713566371025061
GGB30141	N	-0.244729043841291	0.0427663224995862	2.15916728094787e-07	1.95096186457075e-06
GGB30145	N	-0.119640918483725	0.0505391331211575	0.0209056562162814	0.0430010652253593
GGB30290	N	0.00742274321002453	0.0518317204182253	0.886463503077203	0.900703880636676
GGB30295	N	0.0819845739853155	0.0465780228072512	0.082682682080729	0.132396952952053
GGB30296	N	-0.0800352204453586	0.038250731894771	0.0400933891837506	0.0727347218369565
GGB30297	N	-0.0453976525223065	0.0556250932586006	0.417053672212909	0.493038645085502
GGB30300	N	-0.161904251803329	0.0501587934310724	0.00178619623158381	0.0052547400766361
GGB30301	N	-0.038758553000136	0.0458401547937769	0.400357715269998	0.475542262738542
GGB30302	N	-0.207223720719372	0.0396211502189883	1.3407397312243e-06	9.42242088888191e-06
GGB30303	N	-0.2194915784872	0.0448633859995151	5.62791710223211e-06	3.31130936480168e-05
GGB30408	N	-0.158794545899155	0.0494787970455287	0.0019098839735773	0.00555403040592019
GGB30413	N	0.00528170240425108	0.0411316217122528	0.89814728566625	0.905303837743272
GGB30414	N	-0.0637752338743986	0.0459142339595149	0.168924930891134	0.242917814191207
GGB30449	N	-0.0975351767439037	0.0460299559468387	0.037220330867187	0.0687353555430534
GGB30450	N	0.0364795732457502	0.0411246402858075	0.377906497343921	0.450992187867981
GGB30451	N	-0.10983531788267	0.0483943611829484	0.0260556355418459	0.0523180618419605
GGB30454	N	-0.218026072929548	0.0417392560657114	3.28726380538107e-06	2.18862563884582e-05
GGB30455	N	-0.232014138499166	0.0440988851789447	3.66361951933718e-06	2.27397280622034e-05
GGB30457	N	-0.0803199390973781	0.0399237552059999	0.0479643542242403	0.081993119045492
GGB30461	N	-0.311685071205205	0.0438401468833914	5.11838234449896e-10	9.9611594858326e-09
GGB30463	N	-0.0662270910649885	0.04411676106658	0.137975687587079	0.204139467599597
GGB30466	N	-0.0146816654583368	0.041758983014365	0.726002870502238	0.765328025987776
GGB30468	N	0.0308829824578124	0.0587785892794424	0.60065092962597	0.659972554247395
GGB30473	N	-0.088754286120939	0.0409710348701813	0.0307266872665878	0.05929582894422
GGB30861	N	0.148779259259355	0.062251039361005	0.0185514010251205	0.0387892930525247
GGB31171	N	-0.177514008700064	0.0468195710452044	0.000343500200190784	0.00124150786640383
GGB31173	N	-0.0215499075411818	0.0477027334870924	0.652616611884003	0.70560684960108
GGB31184	N	-0.0646772397983121	0.0525657161076938	0.222480111704198	0.302620797103021
GGB31256	N	-0.113998855703578	0.0379100732132992	0.0038481562170517	0.0102482476096219
GGB31312	N	-0.279424154033434	0.0389822300181135	7.2894873418615e-10	1.31731449820783e-08
GGB31384	N	0.35119410077576	0.064090365200769	2.86600409229345e-07	2.50034150120773e-06
GGB31439	N	-0.145154707963662	0.0393352382528446	0.000564268033352286	0.00190346416584171
GGB3171	N	-0.194842794039811	0.0409217661003453	1.31682285111105e-05	6.94075377773118e-05
GGB31759	N	-0.216530685060289	0.0441149701010453	4.62837294685505e-06	2.78804370370078e-05
GGB31762	N	-0.0151346733964855	0.0513200533434544	0.768790807001681	0.800428288771298
GGB31793	N	-0.175579879671166	0.0443612867646482	0.000178244308982733	0.000739275576600517
GGB31822	N	0.0260834068197613	0.0475925045055247	0.58520657868631	0.649045201281943
GGB31823	N	-0.0714293794265642	0.0499588944606574	0.156636504544109	0.23040137005616
GGB31838	N	-0.189183379427693	0.0387534586066622	6.21238508186084e-06	3.57212142206998e-05
GGB31851	N	-0.274643069329967	0.0410881050880679	2.53634739996002e-09	3.5649771788327e-08
GGB31853	N	-0.077472244074107	0.0423794246539156	0.071706125349936	0.117802920217752
GGB3583	N	0.141652049859389	0.050828550935301	0.00666232958347923	0.0156071239316689
GGB3661	N	-0.052343220850502	0.0429816581136645	0.227238284177808	0.305804712218008
GGB3793	N	-0.248088642141707	0.0454387594579423	5.54861193778647e-07	4.38687131331243e-06
GGB42328	N	-0.132717253267349	0.0458201480146328	0.00497060371159508	0.0123290464611133
GGB42343	N	0.0491678487618637	0.0472988115091885	0.301529807868668	0.378659271763227
GGB42579	N	0.0496302920800834	0.0477921692290475	0.302328746625185	0.378659271763227
GGB42586	N	0.0471255516240763	0.045894925286343	0.308625350164219	0.382755948978174
GGB42601	N	-0.0499843387966961	0.0408502890586372	0.224840360890424	0.304195782381161
GGB42619	N	0.167532550616179	0.0425190380950678	0.000241520269377182	0.000969914732578206
GGB42644	N	0.122589153776363	0.0495298374993228	0.0159025292544959	0.033809579003256
GGB42949	N	-0.0297846261050427	0.0423436396976849	0.484085998685016	0.559240902590452
GGB45514	N	-0.00389559055888367	0.0491517997670625	0.936994803375171	0.936994803375171
GGB45536	N	-0.0322133281535	0.0483884288363905	0.507306417876819	0.580762550782059
GGB45624	N	-0.053159222687855	0.0462398232087075	0.254167269360225	0.334918328896547
GGB45977	N	-0.0884537690416212	0.0460050759624239	0.0580849881865649	0.0973212053721916
GGB46159	N	-0.436672412658237	0.0597561505979394	8.75496656527182e-11	3.69167756835629e-09
GGB47144	N	-0.103553746855562	0.0458028946769113	0.0265929529209044	0.0525626335077251
GGB5207	N	-0.179961260061257	0.0470036489161946	0.000262059487433268	0.00102001615877872
GGB5213	N	0.0218127341404985	0.0416951060401729	0.602583636486752	0.659972554247395
GGB62427	N	-0.0457748755017969	0.0420521158354915	0.27992737988771	0.361334832201993
GGB68806	N	0.0210368976854309	0.0462966812836683	0.650918456749293	0.70560684960108
GGB70852	N	-0.153209583754535	0.0496996857832386	0.00301566653101389	0.00847737369273906
GGB74395	N	-0.0916762258107325	0.0499517480020938	0.070218019332197	0.116112149614679
GGB74408	N	0.0988205934485969	0.047402234789987	0.0402484626765767	0.0727347218369565
GGB75036	N	-0.0605361095731224	0.0439357810500194	0.172012337065417	0.244489445379498
GGB75053	N	-0.0658080866190164	0.0496677854254059	0.18877949550477	0.262424243751136
GGB75055	N	-0.0192154622403979	0.0352416747335754	0.587475696021995	0.649045201281943
GGB75064	N	-0.163140976920656	0.0459645363906499	0.000638530407961321	0.00212563412123966
GGB75095	N	0.134869923507119	0.046853805039098	0.00512386194736916	0.0124647795450423
GGB75106	N	0.112934160532744	0.0521311872198884	0.0329473495164685	0.0617457735382707
GGB75109	N	-0.0152831804371531	0.0491537999854873	0.756851852562681	0.791254209497348
GGB75314	N	-0.0662492393655155	0.0370462350987559	0.0791366305232524	0.128343381553736
GGB75927	N	0.218836310417649	0.0527393382787661	9.13624929731641e-05	0.000428050198559454
GGB79594	N	-0.202554910955442	0.0463304130132347	3.6920554568562e-05	0.000186818006116924
GGB79628	N	0.294608918093407	0.0572883257889156	9.6237059742995e-07	7.37817458029628e-06
GGB79680	N	0.0558442782807624	0.0473956329314086	0.242337100841775	0.321001500067901
GGB79698	N	0.00681413515504081	0.0498071768920474	0.891579724295968	0.90227868098752
GGB79760	N	-0.0532586210837897	0.0499164419374677	0.28888798578839	0.367411271795836
GGB79776	N	-0.0412062940056891	0.0413246902107848	0.322417801094298	0.394438481301939
GGB79804	N	-0.0521311086119126	0.0430093483304499	0.22941880785856	0.307105599937649
GGB79854	N	-0.155181764664552	0.0430875846107714	0.00067414666249357	0.00221505331962173
GGB79857	N	-0.263166187464989	0.0451048158748574	1.29916381262031e-07	1.21736460960347e-06
GGB79872	N	-0.283039311958131	0.0545845707659154	1.22233064850911e-06	8.83570440208016e-06
GGB79926	N	-0.188223034632051	0.0438448999824138	4.54167376997417e-05	0.000225302639961464
GGB79948	N	-0.0147149765241344	0.0440221111311225	0.739125021734024	0.775927927380531
GGB79989	N	-0.197997844113797	0.0496452139351681	0.000175527216815182	0.000739275576600517
GGB80032	N	0.399840199744095	0.0662184002776484	2.2787800021943e-08	2.50665800241373e-07
GGB80101	N	-0.0587978235701365	0.05513231726583	0.288991474653642	0.367411271795836
GGB80167	N	-0.113902818272309	0.0469619081896184	0.0177185988024358	0.0373567124751354
InvSimpson	Y	-0.147093179118945	0.0511642225580206	0.00511183457760172	0.0124647795450423
Lachnospiraceae_unclassified	N	-0.10724570596554	0.0538325978266897	0.0490865998060741	0.0827927316729117
Lactobacillus	N	-0.0940672361151781	0.042886977087084	0.0310155163392296	0.05929582894422
Ligilactobacillus	N	0.695315356387801	0.0459114629275197	1.05968090112542e-29	2.68099267984732e-27
Limosilactobacillus	N	-0.0762357663359001	0.0446512977094133	0.0921976045506836	0.145787462195768
Methanomethylovorans	N	-0.109192378310116	0.0465254845853155	0.0222862465289646	0.0454711320308713
Muribaculaceae_unclassified	N	0.211298788743934	0.0447595944966511	1.1939076296701e-05	6.42677936822417e-05
Muribaculum	N	0.144422936622164	0.0541791469445474	0.00899687009232734	0.0205063795798092
Neglectibacter	N	-0.0610312591402794	0.0471238150653154	0.198858670539987	0.27195266836009
Observed	Y	-0.0922404759969594	0.0456747885853403	0.0463693548893013	0.0803523752533782
Oscillibacter	N	-0.0826602206774188	0.0484116241991117	0.0914331226119274	0.14548792465923
Oscillospiraceae_unclassified	N	-0.169841358675477	0.0425118469279025	0.000160666348298497	0.000700837691715858
Parabacteroides	N	-0.160003254258794	0.0481531735081354	0.00134148333155112	0.00413896686441993
Paramuribaculum	N	0.708603491405647	0.055347629517392	4.80969012766255e-24	4.05617200766208e-22
Schaedlerella	N	-0.163216398285741	0.049785163352494	0.00156215652569762	0.0047617542289337
Shannon	Y	-0.171797594533	0.0492730599472079	0.000809706174589483	0.00259310964773594
Simpson	Y	-0.101947800286267	0.048270506590192	0.037572496921919	0.0688829110235181
Sphingorhabdus	N	-0.156416993848064	0.0313646269281231	3.182147869409e-06	2.17590111070399e-05
Sporofaciens	N	0.0494066899150634	0.0480887323413898	0.307201576712431	0.382755948978174
Streptococcus	N	-0.0254200723278497	0.0409638864466614	0.536779509101842	0.603578736901182
Turicibacter	N	0.2742215490318	0.043081389816268	1.56969620336857e-08	1.80515063387385e-07
Uniqueness	Y	0.291840093041236	0.0376916591777944	3.94492037520417e-11	1.99612970985331e-09
Zoogloea	N	0.052784559350183	0.0477595338087839	0.272477514626868	0.354011071402071
