term	component	std.error	z.ratio	bound	%ch	PVE	feature
units!R	0.625611174277606	0.017993425701996	34.7688752902792	P	0	0.736726514198356	Acetatifactor_MGBC146413
Cohort	0.0014494301129085	0.00677465164966715	0.213949024667521	P	0	0.00152830189130252	Acetatifactor_MGBC159247
Cage	0.0519382335467748	0.0138681339486371	3.74514940071508	P	0	0.0547644897491229	Acetatifactor_MGBC159247
Batch	0.0312596795183082	0.00945766952095875	3.30522011252718	P	0	0.0329606973829698	Acetatifactor_MGBC159247
vm(Mouse, kinship.mat.x2)	0.0392073038753661	0.0249572074686825	1.57098120551208	P	0	0.0413407974154439	Acetatifactor_MGBC159247
ide(Mouse)	0.0521784502413215	0.0242009492263253	2.15604973810543	P	0	0.0550177780072656	Acetatifactor_MGBC159247
units!R	0.772359442920793	0.0240646391762418	32.095201480657	P	0	0.814387935553895	Acetatifactor_MGBC159247
Cohort	0.0177257438225009	0.0165668607176369	1.06995188313681	P	0	0.0184462703401	Acetatifactor_MGBC162151
Cage	0.0643962784118206	0.0146004561555239	4.41056619915654	P	0	0.0670138964195634	Acetatifactor_MGBC162151
Batch	0.0870712852766971	0.0170947290913573	5.09345803676516	P	0	0.0906106103730953	Acetatifactor_MGBC162151
vm(Mouse, kinship.mat.x2)	0.0619133514800594	0.0239013472528521	2.59037077806028	P	0	0.0644300420055195	Acetatifactor_MGBC162151
ide(Mouse)	0.0110415499955127	0.0208180379530911	0.530383796032671	P	0.1	0.0114903734495144	Acetatifactor_MGBC162151
units!R	0.718790967100793	0.0223795061634119	32.118267572675	P	0	0.748008807412207	Acetatifactor_MGBC162151
Cohort	0.0121236334520214	0.0123271286137596	0.983492087402165	P	0	0.0129829599322755	Acetatifactor_MGBC165152
Cage	0.0481551393432727	0.0130804186741808	3.68146773759813	P	0.1	0.0515683888910888	Acetatifactor_MGBC165152
Batch	0.0636788111423337	0.0142437867385588	4.47063778131073	P	0	0.068192382825465	Acetatifactor_MGBC165152
vm(Mouse, kinship.mat.x2)	0.00498975760543199	0.0189137373687187	0.263816585170762	P	0.4	0.00534343299964164	Acetatifactor_MGBC165152
ide(Mouse)	0.0656567042219323	0.0220813857677009	2.97339600479107	P	0	0.0703104695116368	Acetatifactor_MGBC165152
units!R	0.739207158710975	0.023056059929096	32.061295858193	P	0	0.791602365839892	Acetatifactor_MGBC165152
Cohort	0.00637851559675398	0.00909862622051218	0.701041612455085	P	0	0.00648666895204697	Acetatifactor_sp003612485
Cage	0.031677019916101	0.012210795985766	2.5941814074223	P	0	0.0322141317154909	Acetatifactor_sp003612485
Batch	0.0453770294514405	0.0112122363088596	4.0470989195603	P	0	0.0461464369905393	Acetatifactor_sp003612485
vm(Mouse, kinship.mat.x2)	0.0522142693288976	0.0289276103129221	1.80499767398945	P	0	0.0530996082978838	Acetatifactor_sp003612485
ide(Mouse)	0.123375206529553	0.0281988215635885	4.37519015648726	P	0	0.125467141924824	Acetatifactor_sp003612485
units!R	0.724304785921069	0.0227978989473072	31.7706814823223	P	0	0.736586012119215	Acetatifactor_sp003612485
Cohort	0.0188080563146748	0.0148827467855813	1.26374899644845	P	0.1	0.0208938153271638	Acutalibacter_MGBC101916
Cage	0.0271538935098482	0.00964216066005454	2.81616273231592	P	0	0.0301651817134115	Acutalibacter_MGBC101916
Batch	0.0806663588290678	0.0162275936992563	4.97093779423162	P	0	0.0896120245649327	Acutalibacter_MGBC101916
vm(Mouse, kinship.mat.x2)	0.0124278485716394	0.0177156985763485	0.701516145021305	P	0.2	0.013806061010525	Acutalibacter_MGBC101916
ide(Mouse)	0.0454469005680597	0.0199441245506971	2.27871122909083	P	0.1	0.0504868303121856	Acutalibacter_MGBC101916
units!R	0.715670319838828	0.0223290094079582	32.0511450715659	P	0	0.795036087071781	Acutalibacter_MGBC101916
Cohort	6.87520811676361e-08	NA	NA	B	NA	6.91048929939648e-08	Acutalibacter_MGBC115182
Cage	0.0693593423429242	0.0161123758981182	4.30472468998349	P	0	0.0697152704229091	Acutalibacter_MGBC115182
Batch	0.108997335711737	0.0197437610753055	5.52059636945595	P	0	0.109556672220892	Acutalibacter_MGBC115182
vm(Mouse, kinship.mat.x2)	0.08226857624944	0.0280659651982347	2.93125768767841	P	0	0.0826907500388451	Acutalibacter_MGBC115182
ide(Mouse)	0.0548531271778312	0.0239770930319048	2.28773050614774	P	0	0.0551346143946656	Acutalibacter_MGBC115182
units!R	0.679416096142615	0.0214044039703156	31.7418834500065	P	0	0.682902623817795	Acutalibacter_MGBC115182
Cohort	0.00630982927569857	0.00906379856668118	0.696157271068855	P	0	0.00692136520245907	Acutalibacter_muris
Cage	0.0466926591864738	0.013583312518891	3.43750164928738	P	0	0.0512180175378455	Acutalibacter_muris
Batch	0.0331152871569481	0.00933874549905969	3.54601023877163	P	0	0.0363247539961634	Acutalibacter_muris
vm(Mouse, kinship.mat.x2)	0.0790097812675989	0.0298507450354171	2.64682778181435	P	0	0.0866672499088999	Acutalibacter_muris
ide(Mouse)	0.0905437714574002	0.0262523529467833	3.44897737893984	P	0	0.0993190911643604	Acutalibacter_muris
units!R	0.655973858859234	0.0206621056893133	31.7476770626777	P	0	0.719549522190272	Acutalibacter_muris
Cohort	0.0486178035634828	0.0295866467439474	1.64323466542989	P	0	0.0505297198330805	Adlercreutzia_caecimuris
Cage	0.0547494421291052	0.0144105914192161	3.79925018594992	P	0	0.0569024877520189	Adlercreutzia_caecimuris
Batch	0.0613408380035209	0.0129512350104347	4.73629255851654	P	0	0.0637530931358728	Adlercreutzia_caecimuris
vm(Mouse, kinship.mat.x2)	0.109513210620389	0.030611678141337	3.57749778090428	P	0.1	0.11381986525664	Adlercreutzia_caecimuris
ide(Mouse)	0.0580788345058455	0.0241371479488976	2.40620120607489	P	0.1	0.060362809931967	Adlercreutzia_caecimuris
units!R	0.62986241084909	0.0197571415858284	31.8802397661049	P	0	0.65463202409042	Adlercreutzia_caecimuris
Cohort	0.0673537750356996	0.0367078738414534	1.83485906393299	P	0	0.06766122529412	Adlercreutzia_sp004793465
Cage	0.031107411224202	0.0111875957977362	2.78052691450442	P	0	0.0312494074466053	Adlercreutzia_sp004793465
Batch	0.0591376948119212	0.0130542084703214	4.53016319958199	P	0	0.059407641070207	Adlercreutzia_sp004793465
vm(Mouse, kinship.mat.x2)	0.0839966862171637	0.0275130493893134	3.05297624514823	P	0	0.084380106491235	Adlercreutzia_sp004793465
ide(Mouse)	0.0434263337649619	0.0235438884727155	1.84448434740454	P	0	0.0436245622611555	Adlercreutzia_sp004793465
units!R	0.710434133667801	0.022193212229881	32.0113251884858	P	0	0.713677057436677	Adlercreutzia_sp004793465
Cohort	0.0120534936865424	0.0123173391981175	0.978579341907271	P	0	0.0124980407266278	Akkermansia_muciniphila
Cage	0.0221570390981846	0.00975862319545209	2.27050872386493	P	0	0.0229742167899232	Akkermansia_muciniphila
Batch	0.0883593153220474	0.0169723544110027	5.20607295737158	P	0	0.0916181109137558	Akkermansia_muciniphila
vm(Mouse, kinship.mat.x2)	0.105414485911856	0.0286188828152112	3.6833892710804	P	0	0.109302296277291	Akkermansia_muciniphila
ide(Mouse)	0.0440856774096712	0.0231472047744069	1.9045788828211	P	0	0.0457116091031943	Akkermansia_muciniphila
units!R	0.692360650160256	0.0216165976261356	32.0291223500943	P	0	0.717895726189208	Akkermansia_muciniphila
Cohort	2.63954330483481e-08	NA	NA	B	NA	3.66528688726809e-08	Alistipes_sp002428825
Cage	0.0244816428668932	0.0082494061668125	2.96768547600229	P	0	0.0339953674616525	Alistipes_sp002428825
Batch	0.2784635623774	0.0381658400805786	7.29614654857554	P	0	0.38667630187932	Alistipes_sp002428825
vm(Mouse, kinship.mat.x2)	0.0910907609774829	0.021893000644679	4.16072526812911	P	0	0.126489219233679	Alistipes_sp002428825
ide(Mouse)	0.0883138977158876	0.0161757761459286	5.45963896379193	P	0	0.122633248967225	Alistipes_sp002428825
units!R	0.237796550046141	0.00756679073792897	31.4263415339573	P	0	0.330205825805255	Alistipes_sp002428825
Cohort	6.64530884076737e-08	NA	NA	B	NA	7.28710205539965e-08	AM0715_MGBC109914
Cage	0.0445754779863443	0.0134849981133906	3.30556056526851	P	0	0.0488805057880805	AM0715_MGBC109914
Batch	0.0107943373011126	0.00568312482438487	1.89936656939097	P	0	0.0118368369956048	AM0715_MGBC109914
vm(Mouse, kinship.mat.x2)	0.0834428405062313	0.0308636899887733	2.70359249126024	P	0	0.0915016155202695	AM0715_MGBC109914
ide(Mouse)	0.116417607715258	0.0277602855209896	4.19367472381488	P	0	0.127661032586201	AM0715_MGBC109914
units!R	0.656697181172968	0.0204998748320693	32.0342044306364	P	0	0.720119936238824	AM0715_MGBC109914
Cohort	0.00647348846519252	0.00892719597022982	0.725142417258469	P	0.1	0.00673275753260961	Anaerotignum_MGBC136833
Cage	0.0305793729007081	0.0123445042268536	2.47716492608811	P	0	0.0318041044402476	Anaerotignum_MGBC136833
Batch	0.0384484296371871	0.0100552804841076	3.82370533551549	P	0	0.0399883240155096	Anaerotignum_MGBC136833
vm(Mouse, kinship.mat.x2)	0.083963618880855	0.0322027152887493	2.60734593738403	P	0.1	0.0873264377506584	Anaerotignum_MGBC136833
ide(Mouse)	0.126976676253137	0.0285061073409744	4.45436743552221	P	0.1	0.132062206970136	Anaerotignum_MGBC136833
units!R	0.67504981375942	0.0211950334859944	31.8494336989601	P	0	0.702086169290839	Anaerotignum_MGBC136833
Cohort	0.0141358215036369	0.0114062894485546	1.23930061282359	P	0	0.0140220762945012	Anaerotruncus_sp000403395
Cage	0.019058532837192	0.0118606992301767	1.60686418796475	P	0	0.0189051765711393	Anaerotruncus_sp000403395
Batch	0.023952635719073	0.00811263559179523	2.95250975444992	P	0	0.0237598985966839	Anaerotruncus_sp000403395
vm(Mouse, kinship.mat.x2)	0.0772097215732315	0.0349808261870244	2.20720120103599	P	0	0.076588446331082	Anaerotruncus_sp000403395
ide(Mouse)	0.17620523872476	0.0328151944603952	5.36962348150711	P	0	0.17478738679982	Anaerotruncus_sp000403395
units!R	0.697549916012443	0.021969805872528	31.7503905159531	P	0	0.691937015406774	Anaerotruncus_sp000403395
Cohort	0.0115379504422296	0.010282027021007	1.12214745386845	P	0	0.0124151025976677	Angelakisella_MGBC131977
Cage	0.0191832239739215	0.00998316021686447	1.92155825982994	P	0	0.0206415944480562	Angelakisella_MGBC131977
Batch	0.0394355764391047	0.010225460509993	3.85660639934659	P	0	0.0424335959788576	Angelakisella_MGBC131977
vm(Mouse, kinship.mat.x2)	0.064615676883452	0.028364127913697	2.27807733345643	P	0	0.069527968762083	Angelakisella_MGBC131977
ide(Mouse)	0.0837856038169688	0.0260831230583709	3.21225351847118	P	0	0.0901552552858943	Angelakisella_MGBC131977
units!R	0.710789942128981	0.0223928991787324	31.7417560118366	P	0	0.764826482927441	Angelakisella_MGBC131977
Cohort	0.0153516303696515	0.0133935073548154	1.1461994205821	P	0	0.0158640513868623	Angelakisella_MGBC161672
Cage	0.0355836477533582	0.0127678769692948	2.78696668513744	P	0	0.0367713918911987	Angelakisella_MGBC161672
Batch	0.051318978344677	0.0118745064621071	4.32177779417121	P	0	0.0530319510031111	Angelakisella_MGBC161672
vm(Mouse, kinship.mat.x2)	0.0577514259560634	0.0288003796631254	2.00523141123745	P	0	0.0596791068421459	Angelakisella_MGBC161672
ide(Mouse)	0.132880154331999	0.0280595470598358	4.73564858508365	P	0	0.137315551889808	Angelakisella_MGBC161672
units!R	0.67481339689429	0.0212101800524901	31.8155430658434	P	0	0.697337946986874	Angelakisella_MGBC161672
Cohort	5.53634168436307e-08	NA	NA	B	NA	6.22540267833374e-08	ASF356_MGBC162170
Cage	0.0568941879122096	0.0154774889160831	3.67593142664695	P	0	0.0639753198056165	ASF356_MGBC162170
Batch	0.0128724848609124	0.00555595272207852	2.31688164115564	P	0	0.0144746127133506	ASF356_MGBC162170
vm(Mouse, kinship.mat.x2)	0.125383091120401	0.0361924552476171	3.4643433351667	P	0.1	0.140988449734477	ASF356_MGBC162170
ide(Mouse)	0.147057059991332	0.0291672305337307	5.04185887039453	P	0	0.165359991729493	ASF356_MGBC162170
units!R	0.547107751535563	0.0172166233025971	31.7778778056341	P	0	0.615201563763036	ASF356_MGBC162170
Cohort	4.17696778587341e-08	NA	NA	B	NA	6.35376219462558e-08	Bifidobacterium_globosum
Cage	0.0655062513959451	0.0131837944263088	4.96869484442391	P	0	0.0996443269298916	Bifidobacterium_globosum
Batch	0.0780886637236062	0.0136911381761454	5.70359182114331	P	0	0.118783965984581	Bifidobacterium_globosum
vm(Mouse, kinship.mat.x2)	0.0664146622104512	0.0189606210474157	3.50276829247128	P	0	0.101026149004249	Bifidobacterium_globosum
ide(Mouse)	0.0346182569749393	0.0147998772856152	2.3390908118263	P	0	0.0526592934604617	Bifidobacterium_globosum
units!R	0.412772835177456	0.0128704977395722	32.0712410296555	P	0	0.627886201083195	Bifidobacterium_globosum
Cohort	6.49865354013979e-08	NA	NA	B	NA	6.76971457888229e-08	BorkfalkiaceaeNOV_MGBC107413
Cage	0.0473448937551124	0.0146999726910012	3.22074705513535	P	0	0.0493196652983478	BorkfalkiaceaeNOV_MGBC107413
Batch	0.034668630501057	0.00939076324097123	3.69177984913944	P	0	0.0361146708134621	BorkfalkiaceaeNOV_MGBC107413
vm(Mouse, kinship.mat.x2)	0.0789664785273305	0.0335052418382369	2.35683953300741	P	0	0.0822601970742951	BorkfalkiaceaeNOV_MGBC107413
ide(Mouse)	0.156775152909797	0.0300650894886173	5.21452473870574	P	0	0.163314297600964	BorkfalkiaceaeNOV_MGBC107413
units!R	0.642204533075805	0.0201852498622235	31.815535475619	P	0	0.668991101515785	BorkfalkiaceaeNOV_MGBC107413
Cohort	0.00904703630221966	0.0118984947697612	0.760351328237904	P	0	0.00908312186931606	ButyricicoccaceaeNOV_MGBC000503
Cage	0.0493391237567906	0.0138561684904891	3.56080570113282	P	0	0.0495359208294813	ButyricicoccaceaeNOV_MGBC000503
Batch	0.0717363165461738	0.0150573235955253	4.76421431013757	P	0	0.0720224484436816	ButyricicoccaceaeNOV_MGBC000503
vm(Mouse, kinship.mat.x2)	0.0695283567650046	0.026327345755653	2.64091782780934	P	0	0.0698056818579226	ButyricicoccaceaeNOV_MGBC000503
ide(Mouse)	0.0603871201935021	0.0239079158300327	2.52582118085111	P	0	0.0606279839863186	ButyricicoccaceaeNOV_MGBC000503
units!R	0.735989230964318	0.0230316446085396	31.9555656347454	P	0	0.73892484301328	ButyricicoccaceaeNOV_MGBC000503
Cohort	0.00325318258493564	0.0101700369609806	0.319879130962565	P	0	0.00345294666408999	ButyricicoccaceaeNOV_MGBC165025
Cage	0.0811501484179423	0.0176085521780742	4.60856449736901	P	0	0.0861332332122039	ButyricicoccaceaeNOV_MGBC165025
Batch	0.0655901265372226	0.0140632231899761	4.66394692391524	P	0	0.0696177366965784	ButyricicoccaceaeNOV_MGBC165025
vm(Mouse, kinship.mat.x2)	0.0498785203924222	0.0223463417598755	2.2320664799812	P	0.1	0.0529413477731889	ButyricicoccaceaeNOV_MGBC165025
ide(Mouse)	0.0471592796306844	0.0216913911590563	2.1741012037854	P	0.1	0.0500551300242745	ButyricicoccaceaeNOV_MGBC165025
units!R	0.695115523552219	0.0218181648455841	31.8594862799796	P	0	0.737799605629664	ButyricicoccaceaeNOV_MGBC165025
Cohort	0.00416775998754483	0.0102965717187582	0.404771617328907	P	0	0.00426024714581943	CAG303_MGBC104195
Cage	0.0571448533746163	0.0152689325642641	3.74255719148042	P	0	0.0584129602508355	CAG303_MGBC104195
Batch	0.0774322588889043	0.0159254783218278	4.86216221102596	P	0	0.0791505655104035	CAG303_MGBC104195
vm(Mouse, kinship.mat.x2)	0.0441814155609662	0.0257292447655936	1.71716721433067	P	0	0.0451618495557247	CAG303_MGBC104195
ide(Mouse)	0.105605016482329	0.0258526360416216	4.08488389007253	P	0	0.107948507447063	CAG303_MGBC104195
units!R	0.6897593546489	0.0217653748990279	31.6906718973955	P	0	0.705065870090154	CAG303_MGBC104195
Cohort	6.11737931366138e-08	NA	NA	B	NA	6.4288661852316e-08	CAG475_MGBC105042
Cage	0.0234961247442355	0.0120059303975179	1.95704322499595	P	0	0.0246925086882981	CAG475_MGBC105042
Batch	0.0218468824979277	0.00685262450404509	3.18810442408328	P	0	0.0229592897452018	CAG475_MGBC105042
vm(Mouse, kinship.mat.x2)	0.142669442852251	0.0387769396895295	3.67923420451806	P	0	0.14993393572479	CAG475_MGBC105042
ide(Mouse)	0.159009628220402	0.0316968830827803	5.01656985657323	P	0	0.16710613639888	CAG475_MGBC105042
units!R	0.604526568697951	0.018991471418276	31.8314761075436	P	0	0.635308065154168	CAG475_MGBC105042
Cohort	2.29126103820548e-07	NA	NA	B	NA	2.24524148066419e-07	CAG485_MGBC118072
Cage	0.025449150837027	0.0129701930006638	1.96212584004914	P	0	0.0249380093119921	CAG485_MGBC118072
Batch	0.0829191505811641	0.0153241351064543	5.41101667435962	P	0	0.0812537346561268	CAG485_MGBC118072
vm(Mouse, kinship.mat.x2)	0.203229347640263	0.044774652291675	4.53893748445814	P	0	0.19914752348236	CAG485_MGBC118072
ide(Mouse)	0.170471800068236	0.0328609550084596	5.18767029212482	P	0	0.167047905242812	CAG485_MGBC118072
units!R	0.538426806396009	0.0170656866643205	31.5502573665381	P	0	0.527612602782561	CAG485_MGBC118072
Cohort	0.0168089853434375	0.013920139058097	1.20752998754421	P	0	0.0169756873553999	CAG485_sp002362485
Cage	0.00338814868370507	0.00916148870885191	0.369825122464149	P	0.1	0.00342175042651472	CAG485_sp002362485
Batch	0.0751347512864163	0.0150280830063779	4.99962312255856	P	0	0.0758798952645821	CAG485_sp002362485
vm(Mouse, kinship.mat.x2)	0.104488896775986	0.0337541851147907	3.09558344900467	P	0	0.105525158570758	CAG485_sp002362485
ide(Mouse)	0.13473792704333	0.0289929430269297	4.64726629918807	P	0	0.13607418161592	CAG485_sp002362485
units!R	0.655621245971602	0.0205931027531207	31.8369336486824	P	0	0.662123326766825	CAG485_sp002362485
Cohort	0.0137161968684269	0.0132654226984558	1.03398113880107	P	0	0.0258559549863612	CAG485_sp003979075
Cage	0.0420188578881469	0.0073123335677421	5.74629938567224	P	0	0.0792083774063559	CAG485_sp003979075
Batch	0.280475094107633	0.0385943702983417	7.26725405647268	P	0	0.528714444507247	CAG485_sp003979075
vm(Mouse, kinship.mat.x2)	1.96592327866214e-08	NA	NA	B	NA	3.70589780004796e-08	CAG485_sp003979075
ide(Mouse)	1.96592327866214e-08	NA	NA	B	NA	3.70589780004796e-08	CAG485_sp003979075
units!R	0.194274834538866	0.0052606391413273	36.9298918476756	P	0	0.36622114898208	CAG485_sp003979075
Cohort	0.0206208448371828	0.0234259048530478	0.880258199908979	P	0.5	0.0262876088823045	CAG510_sp003979355
Cage	0.100787789620401	0.0172652327218932	5.83761546941656	P	0	0.128485036116253	CAG510_sp003979355
Batch	0.22275074391416	0.0340521023606082	6.54146817589272	P	0.1	0.283964332232363	CAG510_sp003979355
vm(Mouse, kinship.mat.x2)	0.0272532032501962	0.00853298952559447	3.19386343654249	P	0	0.0347425895247162	CAG510_sp003979355
ide(Mouse)	4.76520252092685e-08	NA	NA	B	NA	6.0747161963617e-08	CAG510_sp003979355
units!R	0.413019493461389	0.0121630339543588	33.9569465160769	P	0	0.526520372497201	CAG510_sp003979355
Cohort	5.46025955683074e-08	NA	NA	B	NA	5.5488070959905e-08	CAG552NOV_MGBC105483
Cage	0.0158131148137532	0.0128932706732612	1.22646264198481	P	0	0.01606955178138	CAG552NOV_MGBC105483
Batch	0.0243604023247247	0.00724177491364676	3.36387178767719	P	0	0.0247554483214114	CAG552NOV_MGBC105483
vm(Mouse, kinship.mat.x2)	0.0962674765690377	0.0419791891899768	2.29321905512227	P	0	0.0978286199657182	CAG552NOV_MGBC105483
ide(Mouse)	0.308011783335878	0.0393461072343446	7.82826574180174	P	0	0.313006726371595	CAG552NOV_MGBC105483
units!R	0.539589226831095	0.0170929537846832	31.5679334085964	P	0	0.548339598071825	CAG552NOV_MGBC105483
Cohort	5.61719828696088e-08	NA	NA	B	NA	5.74139374416992e-08	CAG552NOV_MGBC107581
Cage	0.0351168509200218	0.0148941713579384	2.35775794947497	P	0.1	0.0358932795118124	CAG552NOV_MGBC107581
Batch	0.0199305175796063	0.00673311777242826	2.96007262210988	P	0.1	0.0203711784957356	CAG552NOV_MGBC107581
vm(Mouse, kinship.mat.x2)	0.0695808810347526	0.0363674559099632	1.91327326296944	P	0	0.0711193044429451	CAG552NOV_MGBC107581
ide(Mouse)	0.298642012037418	0.0367682932133947	8.12227019361951	P	0	0.305244944555025	CAG552NOV_MGBC107581
units!R	0.555098095442449	0.0175378788491333	31.6513815734267	P	0	0.567371235580545	CAG552NOV_MGBC107581
Cohort	0.00352281685981805	0.008569953851831	0.411066024476361	P	0	0.00361894759997325	CAG56_sp004793585
Cage	0.0312097046495405	0.0120921761711993	2.58098329098732	P	0	0.0320613560771826	CAG56_sp004793585
Batch	0.064766810150856	0.0138568164789594	4.67400360315082	P	0	0.0665341689563361	CAG56_sp004793585
vm(Mouse, kinship.mat.x2)	0.0706355505949993	0.0288241140345034	2.45057143856863	P	0	0.0725630557791088	CAG56_sp004793585
ide(Mouse)	0.106584637841459	0.0268138627734173	3.97498259546271	P	0	0.10949312287846	CAG56_sp004793585
units!R	0.696717304422169	0.0219058855441754	31.8050280604803	P	0	0.71572934870894	CAG56_sp004793585
Cohort	6.75602599202312e-08	NA	NA	B	NA	6.91006665885484e-08	CAG582_MGBC164624
Cage	0.0297187859382723	0.0124028092565838	2.39613343424569	P	0	0.0303963886604593	CAG582_MGBC164624
Batch	0.0528920349731036	0.012109039216082	4.36797949277904	P	0	0.054097999003876	CAG582_MGBC164624
vm(Mouse, kinship.mat.x2)	0.0838175606465731	0.0320590638282684	2.61447312047415	P	0	0.0857286416503245	CAG582_MGBC164624
ide(Mouse)	0.143640960095083	0.029206941714344	4.91804179636304	P	0	0.146916043598835	CAG582_MGBC164624
units!R	0.667638379374488	0.0210180225302297	31.7650425207339	P	0	0.682860857985838	CAG582_MGBC164624
Cohort	0.0171797406904818	0.0131186025527782	1.30957094106366	P	0	0.0179406451041155	CAG81_MGBC118027
Cage	0.0327803213193584	0.0117280248250956	2.79504194510359	P	0	0.0342321878883368	CAG81_MGBC118027
Batch	0.0355640880958017	0.0102846338679337	3.45798290464052	P	0	0.0371392499149754	CAG81_MGBC118027
vm(Mouse, kinship.mat.x2)	0.0573958230095152	0.0288708166964448	1.98802214751975	P	0.3	0.0599379297757874	CAG81_MGBC118027
ide(Mouse)	0.0754600277768636	0.0263473285611932	2.8640485353801	P	0.2	0.0788022125759708	CAG81_MGBC118027
