fixef	feature	fixef.value	solution	std.error	z.ratio	Df	Wald(inc)	Pr(chisq)(inc)	Wald(con)	Pr(chisq)(con)	Margin
(Intercept)	ButyricicoccaceaeNOV	NA	0.0151414433836026	0.179992025730293	0.0841228566775014	1	0.007076	0.932961847483392	0.007076	0.932961847483392	 
(Intercept)	CAG115	NA	0.0104338057171461	0.265511443400212	0.0392970095131418	1	0.00156	0.968494276601556	0.00156	0.968494276601556	 
(Intercept)	CAG145	NA	0.00654245942800258	0.363330194453795	0.0180069246318436	1	0.0003244	0.985629992198704	0.0003244	0.985629992198704	 
(Intercept)	CAG273	NA	0.000997886685702272	0.203567522607241	0.00490199356420706	1	2.383e-05	0.996105063714171	2.383e-05	0.996105063714171	 
(Intercept)	CAG274NOV	NA	-0.00617847555873641	0.168836626271213	-0.0365944030936245	1	0.001333	0.970875487879435	0.001333	0.970875487879435	 
(Intercept)	CAG303	NA	0.00380783953256566	0.315038754521762	0.0120868924153349	1	0.0001463	0.990349459556671	0.0001463	0.990349459556671	 
(Intercept)	CAG41	NA	0.03519794285947	0.289166274766281	0.121722157564601	1	0.01479	0.903204611415715	0.01479	0.903204611415715	 
(Intercept)	CAG475	NA	-0.00536291074610183	0.148445326912433	-0.0361271779829443	1	0.001305	0.971182860658486	0.001305	0.971182860658486	 
(Intercept)	CAG485	NA	0.0369796598493483	0.250875714355081	0.147402310121611	1	0.02172	0.88283440541065	0.02172	0.88283440541065	 
(Intercept)	CAG510	NA	-0.0097749668989349	0.15951421880072	-0.0612795960913471	1	0.003755	0.951137767685131	0.003755	0.951137767685131	 
(Intercept)	CAG552NOV	NA	-0.00726922330925957	0.275915677057081	-0.0263458147314903	1	0.000694	0.978983056068066	0.000694	0.978983056068066	 
(Intercept)	CAG56	NA	-0.017380979380824	0.260022703863398	-0.0668440836995335	1	0.004467	0.946712566736123	0.004467	0.946712566736123	 
(Intercept)	CAG582	NA	0.0123360877217202	0.156216899627177	0.0789676901229072	1	0.006249	0.936992362694055	0.006249	0.936992362694055	 
(Intercept)	CAG776	NA	0.00893806627630306	0.209033029456418	0.042759109885869	1	0.001822	0.96595272307778	0.001822	0.96595272307778	 
(Intercept)	CAG81	NA	-0.0356243858855089	0.243159561045349	-0.146506210705262	1	0.02147	0.883505812652114	0.02147	0.883505812652114	 
(Intercept)	CAG873	NA	0.00974323400693745	0.198226503622099	0.0491520247237578	1	0.002421	0.960756995817873	0.002421	0.960756995817873	 
(Intercept)	CAG95	NA	-0.0157552188929037	0.0755340626888704	-0.208584290743112	1	0.04353	0.834730497572999	0.04353	0.834730497572999	 
(Intercept)	Chao1	NA	-0.0133832897542638	0.161796128136725	-0.0827169964348856	1	0.006842	0.934077057844287	0.006842	0.934077057844287	 
(Intercept)	Clostridium	NA	0.000493804881767493	0.0662569480005707	0.00745287696866509	1	5.555e-05	0.994053272031118	5.555e-05	0.994053272031118	 
(Intercept)	ClostridiumQ	NA	-0.00563378883747464	0.0980154274805755	-0.0574785927306304	1	0.003297	0.954211022800283	0.003297	0.954211022800283	 
(Intercept)	COE1	NA	-0.0100672061122855	0.172613385905639	-0.0583222793496957	1	0.003401	0.953495255714609	0.003401	0.953495255714609	 
(Intercept)	D1663	NA	-0.0114383266682385	0.179237194755968	-0.063816702129331	1	0.004073	0.949113505612601	0.004073	0.949113505612601	 
(Intercept)	Desulfovibrio	NA	-0.0697881601781661	0.236237773072562	-0.295414908761141	1	0.08727	0.767676904745205	0.08727	0.767676904745205	 
(Intercept)	Dorea	NA	-0.0135851717116099	0.135409939937255	-0.100326251661473	1	0.01007	0.920066948086365	0.01007	0.920066948086365	 
(Intercept)	Dubosiella	NA	-0.0156535373169687	0.0695111247389386	-0.225194706253975	1	0.05071	0.821832394492086	0.05071	0.821832394492086	 
(Intercept)	Duncaniella	NA	0.0153254562441712	0.173946863397136	0.0881042402540013	1	0.007763	0.929790926721482	0.007763	0.929790926721482	 
(Intercept)	Emergencia	NA	-0.00942466723591387	0.123221439784171	-0.0764856120202918	1	0.005875	0.938903136338145	0.005875	0.938903136338145	 
(Intercept)	EnterococcusD	NA	0.0435144132131626	0.345478416909867	0.125954071465238	1	0.01586	0.899782196241021	0.01586	0.899782196241021	 
(Intercept)	ErysipelatoclostridiaceaeNOV	NA	0.00977956912304215	0.253417164962639	0.0385907920818384	1	0.001489	0.969219218385737	0.001489	0.969219218385737	 
(Intercept)	Erysipelatoclostridium	NA	0.0318792771596257	0.268170126745655	0.118877063401851	1	0.01413	0.9053786060095	0.01413	0.9053786060095	 
(Intercept)	ErysipelotrichaceaeNOV	NA	0.0027458472378027	0.217444343992491	0.0126278163293938	1	0.0001593	0.989929838885108	0.0001593	0.989929838885108	 
(Intercept)	Escherichia	NA	-0.00369411439496945	0.310320683391215	-0.0119041836161219	1	0.0001418	0.990499030735023	0.0001418	0.990499030735023	 
(Intercept)	EubacteriumF	NA	0.0123431210934601	0.229465255789862	0.0537908061548261	1	0.002896	0.957082959967698	0.002896	0.957082959967698	 
(Intercept)	EubacteriumG	NA	0.00403587342597056	0.059574238217203	0.0677452796166034	1	0.004589	0.945990888966581	0.004589	0.945990888966581	 
(Intercept)	EubacteriumJ	NA	0.00185295246150616	0.216225274664282	0.00856954611056967	1	7.37e-05	0.993150348578001	7.37e-05	0.993150348578001	 
(Intercept)	Evtepia	NA	-0.0221660279665308	0.276507728845542	-0.0801642256405525	1	0.006426	0.936108145802129	0.006426	0.936108145802129	 
(Intercept)	Flavonifractor	NA	0.00634289885131429	0.196358222984851	0.0323026902306182	1	0.001042	0.974248738816538	0.001042	0.974248738816538	 
(Intercept)	HungatellaA	NA	-0.0125210349639025	0.179391373395618	-0.0697973081252323	1	0.004872	0.944353075243915	0.004872	0.944353075243915	 
(Intercept)	Ileibacterium	NA	-0.00740205069044251	0.26777089250458	-0.0276432237320787	1	0.0007781	0.977746339853265	0.0007781	0.977746339853265	 
(Intercept)	Kineothrix	NA	-0.0098516742245686	0.133884794245529	-0.0735832196634798	1	0.005422	0.941301432528255	0.005422	0.941301432528255	 
(Intercept)	Lachnospira	NA	-0.0069879660498899	0.189128577152692	-0.0369482293743912	1	0.001364	0.970538929319876	0.001364	0.970538929319876	 
(Intercept)	LachnospiraceaeNOV	NA	-0.0183738557027202	0.178066489436357	-0.103185364977318	1	0.01065	0.917805162763506	0.01065	0.917805162763506	 
(Intercept)	Lactobacillus	NA	-0.0129201160957272	0.313019119321759	-0.0412758048892419	1	0.001706	0.967053741278679	0.001706	0.967053741278679	 
(Intercept)	Lawsonibacter	NA	-0.017919295492588	0.260230894191082	-0.0688592165364893	1	0.004743	0.945093542738116	0.004743	0.945093542738116	 
(Intercept)	Ligilactobacillus	NA	-0.0247602909546268	0.132924535931198	-0.186273292444992	1	0.0347	0.85222569242867	0.0347	0.85222569242867	 
(Intercept)	Limosilactobacillus	NA	0.00667325374104433	0.303840127905158	0.0219630428247034	1	0.0004821	0.982482435195975	0.0004821	0.982482435195975	 
(Intercept)	Mailhella	NA	-0.0368319858581953	0.239218158840455	-0.153968185512038	1	0.0237	0.877650702614019	0.0237	0.877650702614019	 
(Intercept)	MarseilleP3106	NA	0.00549147849157009	0.183961903013243	0.0298511724526723	1	0.0008909	0.976188318806905	0.0008909	0.976188318806905	 
(Intercept)	MuribaculaceaeNOV	NA	-0.00920454072055808	0.202216037472238	-0.0455183517371701	1	0.002072	0.963693450085471	0.002072	0.963693450085471	 
(Intercept)	Muribaculum	NA	-5.61258226135777e-05	0.305575083350483	-0.000183672772001516	1	3.296e-08	0.999855144943248	3.296e-08	0.999855144943248	 
(Intercept)	Oscillibacter	NA	-0.0148221824954898	0.2087223287105	-0.0710138804365693	1	0.005049	0.943352935271224	0.005049	0.943352935271224	 
(Intercept)	OscillospiraceaeNOV	NA	0.021670212585557	0.272931426604898	0.0793980116365538	1	0.006306	0.93670625499633	0.006306	0.93670625499633	 
(Intercept)	Paramuribaculum	NA	0.0185734761713525	0.239384083644924	0.0775886010821936	1	0.006021	0.938150137926776	0.006021	0.938150137926776	 
(Intercept)	Parvibacter	NA	-0.00329480683894225	0.230714739653926	-0.0142808684173559	1	0.0002045	0.988590360683179	0.0002045	0.988590360683179	 
(Intercept)	PCoA1	NA	0.0197013962198353	0.214144927297231	0.0920002937659598	1	0.008468	0.926680769584072	0.008468	0.926680769584072	 
(Intercept)	PCoA2	NA	-0.0039699856241421	0.169596953850725	-0.0234083545370536	1	0.0005487	0.981311784786125	0.0005487	0.981311784786125	 
(Intercept)	PCoA3	NA	0.0402728638719478	0.220683821648259	0.182491238239192	1	0.0333	0.855203791778537	0.0333	0.855203791778537	 
(Intercept)	Prevotella	NA	0.0408872220087582	0.280269805214886	0.14588521934216	1	0.02131	0.88393761067258	0.02131	0.88393761067258	 
(Intercept)	Romboutsia	NA	0.00233575583749054	0.239999930600831	0.00973231880377242	1	9.459e-05	0.992240105307358	9.459e-05	0.992240105307358	 
(Intercept)	Roseburia	NA	0.0177535187377979	0.150370391553205	0.118065255762244	1	0.01394	0.906013954946255	0.01394	0.906013954946255	 
(Intercept)	RuminiclostridiumE	NA	0.00692340481440485	0.0847001233008044	0.0817401975888163	1	0.006676	0.934879876500386	0.006676	0.934879876500386	 
(Intercept)	Schaedlerella	NA	-0.020644221133333	0.18069289919488	-0.114250317667812	1	0.01306	0.909015553305082	0.01306	0.909015553305082	 
(Intercept)	Shannon	NA	0.0077978548434635	0.162451577089259	0.0480011027481684	1	0.002303	0.96172454523995	0.002303	0.96172454523995	 
(Intercept)	Simpson	NA	0.010046871246495	0.130955248893533	0.0767198820313276	1	0.005886	0.938846078050095	0.005886	0.938846078050095	 
(Intercept)	Staphylococcus	NA	-0.0017015124620788	0.13248342579562	-0.0128432100231443	1	0.0001592	0.989932999967167	0.0001592	0.989932999967167	 
(Intercept)	TF0111	NA	0.0170372446517577	0.239888972713495	0.0710213748428765	1	0.005044	0.943380943723528	0.005044	0.943380943723528	 
(Intercept)	Turicibacter	NA	-0.015951298921278	0.172310957348165	-0.092572748516784	1	0.008567	0.926254640200672	0.008567	0.926254640200672	 
(Intercept)	UBA11940	NA	0.0012547280607823	0.244094102873474	0.00514034565362968	1	2.643e-05	0.995898084307454	2.643e-05	0.995898084307454	 
(Intercept)	UBA11957	NA	0.0207713122536956	0.3267750944075	0.0635645513051036	1	0.004043	0.949301002844071	0.004043	0.949301002844071	 
(Intercept)	UBA1394	NA	0.0327067312087411	0.213537266541264	0.153166385139715	1	0.02346	0.878266915113607	0.02346	0.878266915113607	 
(Intercept)	UBA1405	NA	-0.0607619524634027	0.235261482773441	-0.258274120128356	1	0.0667	0.796203606627659	0.0667	0.796203606627659	 
(Intercept)	UBA2882	NA	-0.00862384699854542	0.306303586074072	-0.0281545740586268	1	0.0008038	0.97738191225498	0.0008038	0.97738191225498	 
(Intercept)	UBA3282	NA	0.0103949516094808	0.22603297393873	0.0459886512500538	1	0.002116	0.963310249911004	0.002116	0.963310249911004	 
(Intercept)	UBA3700	NA	0.0119942779459167	0.189517180815932	0.063288604728487	1	0.004017	0.949464066191618	0.004017	0.949464066191618	 
(Intercept)	UBA3700NOV	NA	0.0027167998505672	0.185907823257835	0.0146136929740675	1	0.0002143	0.988320193827541	0.0002143	0.988320193827541	 
(Intercept)	UBA3818	NA	0.0209663983127736	0.2456846009838	0.085338674987433	1	0.007297	0.931925522439648	0.007297	0.931925522439648	 
(Intercept)	UBA7160	NA	0.00467860386921059	0.198364217443496	0.0235859265824659	1	0.0005563	0.981182829214153	0.0005563	0.981182829214153	 
(Intercept)	UBA7173	NA	0.0144309724932647	0.310058118691493	0.0465427983442789	1	0.002163	0.962905307046254	0.002163	0.962905307046254	 
(Intercept)	UBA7182	NA	-0.00366383522655945	0.207014099130431	-0.0176984816104289	1	0.0003177	0.985779146138171	0.0003177	0.985779146138171	 
(Intercept)	UBA946	NA	0.0170884762010412	0.20813431882651	0.0821031163788287	1	0.006738	0.934578865504527	0.006738	0.934578865504527	 
(Intercept)	UBA9475	NA	0.0153623462070712	0.316686439350232	0.0485096432881408	1	0.002354	0.961303389218408	0.002354	0.961303389218408	 
(Intercept)	UBA9502	NA	-0.0188678102915774	0.143664744009598	-0.131332223654795	1	0.01726	0.895476829795095	0.01726	0.895476829795095	 
(Intercept)	UMGS1004	NA	0.0504321083478503	0.256494289363585	0.196620784318368	1	0.03866	0.844123772853623	0.03866	0.844123772853623	 
(Intercept)	UMGS1217	NA	0.0126969896049893	0.237531689639604	0.0534538765090832	1	0.002854	0.957395006266241	0.002854	0.957395006266241	 
(Intercept)	UMGS1370	NA	-0.0284804338310442	0.179895755540758	-0.158316319056185	1	0.02506	0.874217645620645	0.02506	0.874217645620645	 
(Intercept)	UMGS1815	NA	0.000529268319137704	0.176069592538411	0.00300601774279815	1	8.918e-06	0.99761727923309	8.918e-06	0.99761727923309	 
(Intercept)	UMGS1872	NA	0.000692377587752579	0.277566906549321	0.00249445294599466	1	6.108e-06	0.998028080718513	6.108e-06	0.998028080718513	 
(Intercept)	UMGS268	NA	0.0295048931316465	0.276775175795696	0.106602382409562	1	0.01136	0.915119567177033	0.01136	0.915119567177033	 
(Intercept)	uniq	NA	-0.00398484028734745	0.149446655356068	-0.0266639643279622	1	0.0007109	0.978728757223687	0.0007109	0.978728757223687	 
(Intercept)	X142	NA	-0.0130198324172971	0.102818857653869	-0.126628837495231	1	0.01604	0.899218116534473	0.01604	0.899218116534473	 
(Intercept)	X1XD4269	NA	-0.00834058272046121	0.131219323917545	-0.0635621528251604	1	0.00402	0.949445224203065	0.00402	0.949445224203065	 
(Intercept)	X1XD876	NA	-0.013940104583054	0.263862511647823	-0.0528309402347379	1	0.002789	0.957882509982781	0.002789	0.957882509982781	 
