feature	herit	herit.se	LRT.pval
TF0111	0.182057271273083	0.131140995295249	0.147059129129311
Turicibacter	0.0783702777946935	0.106125615593572	0.471641051163723
UBA11940	0.324506219752725	0.13547195392081	0.0209658944811246
UBA11957	0.0911477547964345	0.119940469395546	0.400920657966906
UBA1394	0.0976815360068445	0.135059096135727	0.488559201843333
UBA1405	6.56883638197854e-08	6.85725804161874e-09	1
UBA2882	0.185464127617142	0.14103122835219	0.202224500095292
UBA3282	9.28471871979534e-08	5.50735093797701e-09	0.995270886932919
UBA3700	0.105860358471952	0.135287444146055	0.4415513054707
UBA3700NOV	0.280362517264292	0.139148124756786	0.0590195387861556
UBA3818	9.81425335830087e-08	2.64055733473456e-09	1
UBA7160	0.0779134978226173	0.142201455184621	0.625176586333364
UBA7173	0.340510291706116	0.136156012473817	0.0335485755550123
UBA7182	0.168453887410016	0.130667171765934	0.179187356587983
UBA946	8.21169059122695e-08	5.87114248313802e-09	0.99788855390613
UBA9475	8.75580171585244e-08	5.77239101198907e-09	0.994561925903182
UBA9502	5.66359095956299e-07	4.13023956770063e-08	1
UMGS1004	2.57538941777591e-07	0.132625814401642	1
UMGS1217	6.78189684128592e-08	6.42254820120301e-09	0.999594571684108
UMGS1370	0.19971259525862	0.145751067627929	0.191968030495718
UMGS1815	0.0713962089728785	0.130648147641429	0.578926133207175
UMGS1872	0.0933778660112304	0.131182043902435	0.472149503160829
UMGS268	0.251218865752469	0.128147584116827	0.0349263795312812
uniq	5.48229977788162e-07	3.18672150121442e-08	0.99714679073726
X142	0.0494007109338062	0.139899328248326	0.756026834178706
X1XD4269	9.10601707871292e-08	5.31992331707856e-09	1
X1XD876	0.0951045234048368	0.140409352170968	0.53495820205828
