term	component	std.error	z.ratio	bound	%ch	PVE	feature
vm(Mouse, kinship.mat.x2)	0.191969737635753	0.105366984881074	1.82191544962994	P	0	0.183780906251318	Alistipes
units!R	0.671612617901912	0.0900135670076536	7.46123768036886	P	0	0.642963714426859	Alistipes
Cohort	8.68880412705019e-08	NA	NA	B	NA	9.29665158342795e-08	AM0715
Batch	8.68880412705019e-08	NA	NA	B	NA	9.29665158342795e-08	AM0715
Cage	2.4054041631217e-07	NA	NA	B	NA	2.57368034713212e-07	AM0715
vm(Mouse, kinship.mat.x2)	0.075978331048324	0.0957855059851383	0.793213234788491	P	0	0.0812935890046833	AM0715
units!R	0.858637772106769	0.0965049013097317	8.89734884398232	P	0	0.91870596769425	AM0715
Cohort	0.0325264247868603	0.0351162708739688	0.926249398849798	P	0	0.0329402901305715	Anaerotignum
Batch	3.41672005633135e-08	NA	NA	B	NA	3.4601943093347e-08	Anaerotignum
Cage	0.129164582229119	0.0490555255477821	2.63302820195673	P	0	0.13080806885791	Anaerotignum
vm(Mouse, kinship.mat.x2)	0.0303504575910499	0.0934110859385443	0.324912801153148	P	0.1	0.0307366359873852	Anaerotignum
units!R	0.795394393803806	0.0912106042342446	8.72041579464922	P	0	0.80551497042219	Anaerotignum
Cohort	0.016631510453355	0.0307395097684751	0.54104670434307	P	0.3	0.0175132503315843	Anaerotruncus
Batch	0.0122087568896181	0.036014726762432	0.338993461484577	P	0.6	0.0128560190756579	Anaerotruncus
Cage	0.128145896789398	0.0470825804248246	2.72172628673156	P	0.1	0.134939708316472	Anaerotruncus
vm(Mouse, kinship.mat.x2)	0.0633916016150439	0.0814107875062565	0.778663412513633	P	0.1	0.0667523849453116	Anaerotruncus
units!R	0.729275219190561	0.0811993031696532	8.98129898561882	P	0	0.767938637330974	Anaerotruncus
Cohort	0.0679685805524008	0.0622353452272767	1.09212185301113	P	0	0.0676189087674959	AnaerovoracaceaeNOV
Batch	0.0833370486879395	0.0550912968430564	1.51270805850422	P	0	0.0829083121404556	AnaerovoracaceaeNOV
Cage	0.0840673765362703	0.0405294583812029	2.07422896564687	P	0	0.0836348827374179	AnaerovoracaceaeNOV
vm(Mouse, kinship.mat.x2)	1.36985556324998e-07	NA	NA	B	NA	1.36280819171492e-07	AnaerovoracaceaeNOV
units!R	0.76979807030942	0.0809446522467256	9.51017823837226	P	0	0.765837760073812	AnaerovoracaceaeNOV
Cohort	0.0338004565476214	0.0333365432077699	1.01391606013137	P	0.2	0.0343097033929845	Angelakisella
Batch	0.0151411220794542	0.0350717298141938	0.4317187136098	P	1.3	0.0153692423311247	Angelakisella
Cage	0.095871085610588	0.043617601665062	2.19799076406765	P	0.1	0.0973155053875796	Angelakisella
vm(Mouse, kinship.mat.x2)	0.195298849991679	0.0983917244607407	1.98491134353078	P	0	0.198241275432625	Angelakisella
units!R	0.645045837918818	0.0830240920547716	7.76938141633969	P	0	0.654764273455686	Angelakisella
Cohort	0.000655028786909964	0.0132300045074863	0.0495108513787209	P	2	0.000621421201190493	ASF356
Batch	6.01098986766888e-08	NA	NA	B	NA	5.70258379258699e-08	ASF356
Cage	0.0642735343213047	0.0369538762814649	1.73929072641136	P	0	0.0609758497655059	ASF356
vm(Mouse, kinship.mat.x2)	0.395140151237444	0.128533408996322	3.07422135865664	P	0.1	0.374866681171246	ASF356
units!R	0.594013039385179	0.0950082353218127	6.25222684510593	P	0	0.56353599083622	ASF356
Cohort	0.021739463798823	0.0337112850401256	0.644871999775359	P	2.7	0.0217938707278886	Bacteroides
Batch	0.0265225481310442	0.0381710519028664	0.694834090465622	P	0.2	0.0265889255913238	Bacteroides
Cage	0.0988146774859788	0.0431421314768936	2.29044495724331	P	0.1	0.0990619790385092	Bacteroides
vm(Mouse, kinship.mat.x2)	0.259676357300105	0.103746165867362	2.50299714817506	P	0	0.26032624421923	Bacteroides
units!R	0.590750520697797	0.0829842788261668	7.11882454187841	P	0	0.592228980423048	Bacteroides
Cohort	0.0513887857254686	0.0534668401576756	0.961133771397771	P	0	0.0525982553864386	Bifidobacterium
Batch	0.0304790685812265	0.0459773527114386	0.662914821836702	P	0	0.0311964139752304	Bifidobacterium
Cage	0.298447762024367	0.0646264554899655	4.61804318002102	P	0	0.305471930983743	Bifidobacterium
vm(Mouse, kinship.mat.x2)	0.20179334246767	0.0741828724134848	2.72021473289552	P	0	0.206542684606327	Bifidobacterium
units!R	0.394896558740128	0.058101923561516	6.79661764247835	P	0	0.404190715048261	Bifidobacterium
Cohort	8.65125931214806e-08	NA	NA	B	NA	8.75160499432312e-08	BorkfalkiaceaeNOV
Batch	0.00870471398726738	0.0235231069833771	0.370049500409053	P	2.3	0.00880567968852252	BorkfalkiaceaeNOV
Cage	0.0554505702277652	0.0415848715292545	1.33343132222391	P	0.3	0.0560937396318643	BorkfalkiaceaeNOV
vm(Mouse, kinship.mat.x2)	0.0694511048425619	0.1044178390039	0.665126816500849	P	0.9	0.0702566660032883	BorkfalkiaceaeNOV
units!R	0.854927549646884	0.10036443666517	8.51823193606955	P	0	0.864843827160275	BorkfalkiaceaeNOV
Cohort	0.0160709163302815	0.0193314134151409	0.831336849777073	P	0	0.0165945513972293	ButyricicoccaceaeNOV
Batch	9.01577380509577e-08	NA	NA	B	NA	9.3095327434783e-08	ButyricicoccaceaeNOV
Cage	0.0614244413648119	0.0398615022734586	1.54094647370355	P	0	0.0634258201788931	ButyricicoccaceaeNOV
vm(Mouse, kinship.mat.x2)	6.16273403003577e-07	NA	NA	B	NA	6.3635330125007e-07	ButyricicoccaceaeNOV
units!R	0.890949297582351	0.0625823700692686	14.2364262746236	P	0	0.919978898975249	ButyricicoccaceaeNOV
Cohort	0.416860684941883	0.18751985316594	2.22302160493372	P	0.5	0.370714416179138	CAG115
Batch	4.36073039800578e-08	NA	NA	B	NA	3.87799972990187e-08	CAG115
Cage	0.0833867724322526	0.0334906000174451	2.48985603091067	P	0	0.0741558985434064	CAG115
vm(Mouse, kinship.mat.x2)	0.193299321775958	0.0853077830228644	2.26590487909116	P	0.4	0.171901183797143	CAG115
units!R	0.430932471137788	0.0673983502071439	6.3938133472607	P	0	0.383228462700315	CAG115
Cohort	0.0406122336135371	0.039259691619232	1.0344511619557	P	0.9	0.0378654308462457	CAG145
Batch	0.0141486315261716	0.0374705997463973	0.377592876066307	P	0.2	0.0131916908023666	CAG145
Cage	0.0875115261308148	0.0445261160665931	1.96539770053002	P	0.2	0.0815926962424263	CAG145
vm(Mouse, kinship.mat.x2)	0.277945315931569	0.117701978660791	2.36143282461367	P	0.8	0.259146523178096	CAG145
units!R	0.65232346573332	0.0947159140326395	6.88715800713834	P	0	0.608203658930865	CAG145
Cohort	9.47132197538212e-08	NA	NA	B	NA	9.46540289966472e-08	CAG273
Batch	0.0171042812300902	0.0299330504001983	0.571417914359203	P	0.2	0.0170935919582066	CAG273
Cage	0.0292326896361762	0.0397358337670004	0.735675758248545	P	0.1	0.0292144207499711	CAG273
vm(Mouse, kinship.mat.x2)	0.0183211725410194	0.102524004991809	0.178701295784173	P	1.7	0.0183097227763736	CAG273
units!R	0.935967099837123	0.104195881824656	8.98276480266464	P	0	0.93538216986142	CAG273
Cohort	0.00164634728076871	0.0168190360449277	0.0978859475876575	P	0.1	0.00185481072263233	CAG274NOV
Batch	9.40356211103326e-08	NA	NA	B	NA	1.05942579905375e-07	CAG274NOV
Cage	0.181834297899488	0.0498936709286413	3.64443614821507	P	0	0.204858482427118	CAG274NOV
vm(Mouse, kinship.mat.x2)	0.0546970435428285	0.0803727585610128	0.680542070747849	P	0	0.0616228811773878	CAG274NOV
units!R	0.649431535367421	0.0771707782092556	8.41551103199229	P	0	0.731663719730282	CAG274NOV
Cohort	0.00240311694719421	0.0299246054578553	0.0803057186694967	P	1.7	0.002661331203401	CAG303
Batch	0.0279433930174347	0.040141049456821	0.696130106102306	P	0.2	0.0309459029253754	CAG303
Cage	0.132051286615764	0.0455280995426138	2.90043485105646	P	0	0.146240161108306	CAG303
vm(Mouse, kinship.mat.x2)	1.84364939518656e-07	NA	NA	B	NA	2.04174901653042e-07	CAG303
units!R	0.740577546536249	0.0521122422994222	14.211200935878	P	0	0.820152400588016	CAG303
Cohort	2.6254675796395e-08	NA	NA	B	NA	2.81133789904894e-08	CAG41
Batch	0.0374722146210803	0.0396841897736218	0.944260543930474	P	0	0.0401250649379583	CAG41
Cage	0.306984466689395	0.0639190996532023	4.8027032351044	P	0	0.328717472009968	CAG41
vm(Mouse, kinship.mat.x2)	0.119168565975004	0.070520812936919	1.68983539769459	P	0	0.127605120131343	CAG41
units!R	0.470260183817239	0.0615477334808375	7.64057678847998	P	0	0.503552314807353	CAG41
Cohort	0.0339863028882835	0.0323396002485183	1.05091907837793	P	0	0.0353922047570245	CAG475
Batch	8.4241050357546e-08	NA	NA	B	NA	8.77258262836504e-08	CAG475
Cage	0.0526233381215471	0.0375007197096987	1.40326208480573	P	0	0.054800193004753	CAG475
vm(Mouse, kinship.mat.x2)	0.0411868866549888	0.0874235154204895	0.471119085716105	P	0.4	0.0428906530548298	CAG475
units!R	0.832479898744064	0.090510096415344	9.19764680090358	P	0	0.866916861457567	CAG475
Cohort	0.00307222114432904	0.0266361912516192	0.115340106823354	P	1	0.0033304686834234	CAG485
Batch	0.0306213830033438	0.0354028251331695	0.864941791740064	P	0.3	0.0331953828662366	CAG485
Cage	0.0624954454470091	0.038466960299112	1.62465255796289	P	0.1	0.0677487440323297	CAG485
vm(Mouse, kinship.mat.x2)	0.0676379249231196	0.0900478357321487	0.751133265704593	P	0.3	0.0733234946917826	CAG485
units!R	0.758632125494241	0.0872423074561335	8.69569074471913	P	0	0.822401909726228	CAG485
Cohort	0.56271032847718	0.25270319673039	2.22676379150652	P	0	0.537536190136481	CAG510
Batch	1.73388645896607e-08	NA	NA	B	NA	1.65631706779602e-08	CAG510
Cage	0.220760259645605	0.0402821803683931	5.48034534443477	P	0	0.210884042638025	CAG510
vm(Mouse, kinship.mat.x2)	1.72140264679641e-07	NA	NA	B	NA	1.64439174762246e-07	CAG510
units!R	0.263361675361498	0.0333747362614438	7.89104888495395	P	0	0.251579586223148	CAG510
Cohort	7.11693781524363e-08	NA	NA	B	NA	6.89778030535549e-08	CAG552NOV
Batch	7.11693781524363e-08	NA	NA	B	NA	6.89778030535549e-08	CAG552NOV
Cage	0.17708041620677	0.0527982760870681	3.35390526604981	P	0	0.171627438525454	CAG552NOV
vm(Mouse, kinship.mat.x2)	0.15138751307673	0.103977296165896	1.455967010675	P	0	0.146725717336012	CAG552NOV
units!R	0.7033041072797	0.0920765975280687	7.63825039326963	P	0	0.681646706182927	CAG552NOV
Cohort	0.0513252678311571	0.0376555539310306	1.36301985957141	P	0.1	0.0512708360982055	CAG56
Batch	1.79764005027191e-07	NA	NA	B	NA	1.79573360794254e-07	CAG56
Cage	0.143853382564204	0.046460272305187	3.09626645361146	P	0	0.143700822446454	CAG56
vm(Mouse, kinship.mat.x2)	0.140894388855513	0.101809097723899	1.38390764681572	P	0.2	0.140744966824754	CAG56
units!R	0.664988431956587	0.0887291891192365	7.49458479850367	P	0	0.664283195057226	CAG56
Cohort	0.0124200837966025	0.0233688022239295	0.53148140317968	P	0	0.0124404776824836	CAG582
Batch	8.8257013129276e-08	NA	NA	B	NA	8.84019319143215e-08	CAG582
Cage	0.0702223656467135	0.0413788630578936	1.69705884737492	P	0	0.0703376713833537	CAG582
vm(Mouse, kinship.mat.x2)	0.0435520334465555	0.0996655722091647	0.436981722787427	P	0.5	0.0436235462651922	CAG582
units!R	0.872166111907125	0.100669126082501	8.6636901088459	P	0	0.873598216267039	CAG582
Cohort	7.64963697091879e-08	NA	NA	B	NA	7.41832790054174e-08	CAG776
Batch	0.0184230398880265	0.0268951891001392	0.684993878252048	P	0	0.0178659655789816	CAG776
Cage	0.105480588113412	0.0457264693411496	2.3067730711168	P	0	0.102291075085265	CAG776
vm(Mouse, kinship.mat.x2)	0.151330991236449	0.113410829180736	1.33436103350661	P	0.1	0.146755057628721	CAG776
units!R	0.755946060020711	0.098987558881303	7.63677848574055	P	0	0.733087827523753	CAG776
Cohort	0.0575062604501079	0.0368027515443946	1.56255328846103	P	0	0.0594171049926165	CAG81
Batch	7.95423774596745e-08	NA	NA	B	NA	8.21854482606154e-08	CAG81
Cage	0.0840654771997286	0.0403334601719005	2.08426147524767	P	0	0.0868588436447586	CAG81
vm(Mouse, kinship.mat.x2)	0.040221279228235	0.0976240809128069	0.412001617348477	P	0.3	0.0415577704433553	CAG81
units!R	0.786047064375906	0.0944879209381279	8.31902169686453	P	0	0.812166198733821	CAG81
Cohort	0.01121935552326	0.0265540857710092	0.422509576116112	P	1.1	0.0115472055370616	CAG873
Batch	0.0176067271531364	0.0332036119828252	0.530265416974622	P	1	0.0181212278058868	CAG873
Cage	0.0434710886885238	0.0371824288261286	1.16912988368248	P	0	0.0447413931188412	CAG873
vm(Mouse, kinship.mat.x2)	0.171383245551489	0.0988436524928884	1.73388215863249	P	0.1	0.176391376304002	CAG873
units!R	0.727927431168624	0.0876187199056585	8.30789849420767	P	0	0.749198797234208	CAG873
Cohort	6.58984960641437e-08	NA	NA	B	NA	6.28790384779929e-08	CAG95
Batch	0.0497331697236508	0.0329669105166877	1.5085784183045	P	0	0.0474544045685365	CAG95
Cage	0.0501776973026649	0.0388704974476606	1.290894138163	P	0	0.0478785639714788	CAG95
vm(Mouse, kinship.mat.x2)	0.29689253015679	0.115667119710427	2.56678415525572	P	0.1	0.283288966251768	CAG95
units!R	0.651216634859425	0.0930867761568384	6.99580178566088	P	0	0.621378002329178	CAG95
Cohort	9.5313042480696e-08	NA	NA	B	NA	9.44797579086844e-08	Chao1
Batch	9.5313042480696e-08	NA	NA	B	NA	9.44797579086844e-08	Chao1
Cage	0.0193167503738648	0.0343639995399128	0.562121715530491	P	0	0.0191478715966376	Chao1
vm(Mouse, kinship.mat.x2)	0.0476081562781316	0.091920417063097	0.517927983784624	P	0	0.0471919368280335	Chao1
units!R	0.941894618081657	0.0984915694825502	9.56320041431093	P	0	0.933660002615813	Chao1
Cohort	5.27939445856323e-08	NA	NA	B	NA	5.71137599139001e-08	Clostridium
Batch	0.0800758724054214	0.0449228554254374	1.78251964722792	P	0.1	0.0866280060593159	Clostridium
Cage	0.163506283387374	0.0489555741193083	3.33989104057686	P	0.1	0.176885032688806	Clostridium
vm(Mouse, kinship.mat.x2)	0.159066582993993	0.0854152962457824	1.86227280107159	P	0	0.17208205794715	Clostridium
units!R	0.521715926575101	0.0718830615717751	7.25784232289785	P	0	0.564404846190968	Clostridium
Cohort	6.90666420810151e-08	NA	NA	B	NA	7.52554003768758e-08	ClostridiumQ
Batch	0.0203816118904793	0.0220352616817761	0.924954383788215	P	0	0.0222079185686331	ClostridiumQ
Cage	0.0417061776359516	0.035043875130593	1.19011317899437	P	0	0.045443284943563	ClostridiumQ
vm(Mouse, kinship.mat.x2)	0.173150784202982	0.101824854394158	1.70047661971335	P	0	0.188666065095226	ClostridiumQ
units!R	0.682524623828431	0.0890123897073988	7.66774856929494	P	0	0.743682656137178	ClostridiumQ
Cohort	0.00874777147438477	0.02148051670456	0.407242134567822	P	1.6	0.00991503599640766	COE1
Batch	0.00102823301866364	0.0258570704381503	0.0397660292229608	P	16.2	0.00116543595389955	COE1
Cage	0.0618650580225646	0.0370209464979488	1.67108255932874	P	0.1	0.0701200618934454	COE1
vm(Mouse, kinship.mat.x2)	0.130960388488269	0.0886552772369994	1.4771866105407	P	0.1	0.148435172291242	COE1
units!R	0.679671843571569	0.0814257496193578	8.3471364617316	P	0	0.770364293865005	COE1
Cohort	0.121469981099007	0.071228220313174	1.70536313507388	P	0.4	0.125132842868381	D1663
Batch	0.0265022017461722	0.0324958445856242	0.815556637598412	P	0.7	0.0273013613467749	D1663
Cage	0.0291025545607263	0.0299906868352466	0.970386397637398	P	0.4	0.0299801263980407	D1663
vm(Mouse, kinship.mat.x2)	0.207045602045261	0.0963375813343634	2.14916753334981	P	0.5	0.213288950511994	D1663
units!R	0.586607874777718	0.0791761925593652	7.40889219114555	P	0	0.604296718874809	D1663
Cohort	6.80539647097059e-08	NA	NA	B	NA	6.35243718212912e-08	Desulfovibrio
Batch	6.80539647097059e-08	NA	NA	B	NA	6.35243718212912e-08	Desulfovibrio
Cage	0.113614629946892	0.0436768248796724	2.60125662201626	P	0	0.106052572070874	Desulfovibrio
vm(Mouse, kinship.mat.x2)	0.28517281027973	0.11562836514119	2.46628766160895	P	0	0.266192039079664	Desulfovibrio
units!R	0.672517227767368	0.093597910031119	7.18517355295404	P	0	0.627755261800718	Desulfovibrio
Cohort	0.0303325416918409	0.0357115247591826	0.84937682992775	P	0.1	0.0325235331768452	Dorea
Batch	0.0293738456173005	0.0377403084530356	0.778314932265421	P	0.1	0.0314955882092392	Dorea
Cage	0.107879037809304	0.0434438818724959	2.48318136316455	P	0	0.115671396776513	Dorea
vm(Mouse, kinship.mat.x2)	0.0866514266259363	0.0876426429429871	0.988690250729938	P	0.1	0.0929104648506154	Dorea
units!R	0.678396805457285	0.081261694252529	8.34829757978092	P	0	0.727399016986788	Dorea
Cohort	0.0920350574192698	0.0571108793904148	1.61151532600488	P	0	0.0969031915937352	Dubosiella
Batch	6.5553700910061e-08	NA	NA	B	NA	6.9021121049858e-08	Dubosiella
Cage	0.237703934252582	0.0539544729510116	4.40563907404687	P	0	0.250277128404766	Dubosiella
vm(Mouse, kinship.mat.x2)	0.186028728847928	0.0766975384017257	2.42548499892589	P	0	0.19586859680402	Dubosiella
units!R	0.433995125814139	0.0614027474092697	7.06800825900211	P	0	0.456951014176358	Dubosiella
Cohort	0.0408105979346148	0.0384986684332072	1.06005219389389	P	0	0.0399747739796619	Duncaniella
Batch	6.84006868165165e-08	NA	NA	B	NA	6.69998023534152e-08	Duncaniella
Cage	0.106459338285526	0.0441608354265924	2.41071839463931	P	0.1	0.104278991275907	Duncaniella
vm(Mouse, kinship.mat.x2)	0.197695204265885	0.0993946762690219	1.98899188253103	P	0.1	0.193646295505237	Duncaniella
units!R	0.675943576123008	0.085341211384631	7.92048255650539	P	0	0.662099872239392	Duncaniella
Cohort	0.00699801444495246	0.0259635443816169	0.269532323556999	P	2.1	0.00900548888372393	Emergencia
Batch	0.0141251329779231	0.0353001131408835	0.400144127627845	P	3.1	0.0181771170972015	Emergencia
Cage	0.178439498766439	0.0481503246268392	3.70588360824834	P	0.2	0.229627265733567	Emergencia
vm(Mouse, kinship.mat.x2)	0.0288700923110847	0.0648994676650054	0.444843283770905	P	0.6	0.037151866064964	Emergencia
units!R	0.548650497657975	0.06386430490269	8.59087871533174	P	0	0.706038262220544	Emergencia
Cohort	6.12702820206637e-08	NA	NA	B	NA	5.90690137977522e-08	EnterococcusD
Batch	1.38944366908755e-07	NA	NA	B	NA	1.33952488145644e-07	EnterococcusD
Cage	0.185826096146511	0.0555404177991075	3.3457813878652	P	0	0.17914988923274	EnterococcusD
vm(Mouse, kinship.mat.x2)	0.245959660383042	0.110754572480482	2.22076303374641	P	0	0.237123024306571	EnterococcusD
units!R	0.605480083119755	0.0881449287517819	6.8691425779559	P	0	0.583726893439187	EnterococcusD
Cohort	0.0725869451191391	0.0480591752677187	1.5103660167863	P	0	0.0682789955512786	ErysipelatoclostridiaceaeNOV
Batch	0.0241894718745259	0.0318301565993617	0.759954535536624	P	0	0.0227538552531404	ErysipelatoclostridiaceaeNOV
Cage	3.55811789392245e-08	NA	NA	B	NA	3.34694779414264e-08	ErysipelatoclostridiaceaeNOV
vm(Mouse, kinship.mat.x2)	0.222176648884646	0.11037532684438	2.01291951051613	P	0	0.208990726857203	ErysipelatoclostridiaceaeNOV
units!R	0.744140233951765	0.0951193609137925	7.82322575344241	P	0	0.6999763888689	ErysipelatoclostridiaceaeNOV
Cohort	0.00829822436950368	0.016754596002199	0.495280481153623	P	0.1	0.00825602714925762	Erysipelatoclostridium
Batch	8.96502841483211e-08	NA	NA	B	NA	8.91944043580336e-08	Erysipelatoclostridium
Cage	0.0762860543101364	0.0439871575248481	1.73428015363445	P	0	0.0758981328353619	Erysipelatoclostridium
vm(Mouse, kinship.mat.x2)	0.0345921334288318	0.101765042771143	0.339921573134159	P	0.2	0.0344162293066871	Erysipelatoclostridium
units!R	0.88593457884735	0.102613577471209	8.63369741782876	P	0	0.881429521514289	Erysipelatoclostridium
Cohort	7.91051046834767e-08	NA	NA	B	NA	8.75847245947352e-08	ErysipelotrichaceaeNOV
Batch	0.0451787370330184	0.0402715273944981	1.12185307973173	P	0.1	0.0500216421735094	ErysipelotrichaceaeNOV
Cage	0.0523265045059561	0.0370089357773921	1.41388838686686	P	0	0.0579356099015013	ErysipelotrichaceaeNOV
vm(Mouse, kinship.mat.x2)	0.0239525990752598	0.0824347120875241	0.290564477860108	P	0.2	0.0265201822528267	ErysipelotrichaceaeNOV
units!R	0.781725883729326	0.085089692197794	9.18708087358192	P	0	0.865522478087438	ErysipelotrichaceaeNOV
Cohort	5.43038298205089e-08	NA	NA	B	NA	5.51815581098175e-08	Escherichia
Batch	0.0387202572871614	0.0349234499763844	1.10871799072957	P	0.5	0.0393461038490445	Escherichia
Cage	0.161189652401997	0.0527937496497796	3.05319575652967	P	0.3	0.163795006726447	Escherichia
vm(Mouse, kinship.mat.x2)	0.247547058250449	0.104239435838957	2.37479276684587	P	0	0.251548231955503	Escherichia
units!R	0.536636788816376	0.0815759528396768	6.57836985209405	P	0	0.545310602287447	Escherichia
Cohort	0.00397665037672239	0.0226190855931585	0.175809510970027	P	0.1	0.00395967699849833	EubacteriumF
Batch	0.0284349545449831	0.0290178786937518	0.979911551946276	P	0	0.0283135867624139	EubacteriumF
Cage	3.76211776235202e-07	NA	NA	B	NA	3.74606006513086e-07	EubacteriumF
vm(Mouse, kinship.mat.x2)	0.20589295092895	0.108132305729815	1.90408360886529	P	0	0.205014146256998	EubacteriumF
units!R	0.765981624197204	0.0908352662542816	8.43264577496738	P	0	0.762712215376083	EubacteriumF
Cohort	8.31688158970816e-08	NA	NA	B	NA	8.76603210598334e-08	EubacteriumG
Batch	2.26827975799854e-07	NA	NA	B	NA	2.39077747705015e-07	EubacteriumG
Cage	0.107041159337292	0.042182173723733	2.5375923023395	P	0	0.112821882732289	EubacteriumG
vm(Mouse, kinship.mat.x2)	0.0198369701495527	0.0858915870438759	0.230953587333523	P	0.1	0.0209082593446558	EubacteriumG
units!R	0.821883952571874	0.0889691285198058	9.23785549263766	P	0	0.866269531184987	EubacteriumG
Cohort	7.0042179956492e-08	NA	NA	B	NA	7.71095877642377e-08	EubacteriumJ
Batch	7.13315451906446e-08	NA	NA	B	NA	7.8529052745836e-08	EubacteriumJ
Cage	0.0581403486458069	0.0341481419333496	1.70259186456719	P	0	0.0640068358713568	EubacteriumJ
vm(Mouse, kinship.mat.x2)	0.15804043364383	0.090332979101657	1.74953195627455	P	0	0.173987056027196	EubacteriumJ
units!R	0.692165003053893	0.081974487249058	8.44366370906268	P	0	0.762005952462807	EubacteriumJ
Cohort	0.0248850473090309	0.0471447545374647	0.527843395371916	P	0	0.0272972892828409	Evtepia
Batch	0.082635625400735	0.0568315522411383	1.45404484202911	P	0	0.0906459426666924	Evtepia
Cage	0.109450745435214	0.0415019400288267	2.63724407483579	P	0	0.120060397043463	Evtepia
vm(Mouse, kinship.mat.x2)	5.40869473165168e-08	NA	NA	B	NA	5.93298871000713e-08	Evtepia
units!R	0.694659241396243	0.0748912410214303	9.27557391120631	P	0	0.761996311677117	Evtepia
Cohort	0.0099147149157447	0.0303151862065882	0.32705439604359	P	0.3	0.0104575341031196	Flavonifractor
Batch	0.038739192559551	0.0404080649551808	0.958699522051332	P	0	0.04086011859761	Flavonifractor
Cage	0.108576056274041	0.0424959258070457	2.55497566442096	P	0	0.114520469919404	Flavonifractor
vm(Mouse, kinship.mat.x2)	0.147098383439742	0.095314969257754	1.54328731976983	P	0.1	0.155151849993392	Flavonifractor
units!R	0.643764656187984	0.0831148728351654	7.74548085352555	P	0	0.679010027386474	Flavonifractor
Cohort	2.52043125471213e-07	NA	NA	B	NA	2.49426308481814e-07	HungatellaA
Batch	0.0298006557047714	0.0245052369407598	1.21609335085448	P	0	0.0294912528515983	HungatellaA
Cage	0.0136928094097879	0.035011964854423	0.391089430905165	P	0.1	0.0135506449439683	HungatellaA
vm(Mouse, kinship.mat.x2)	0.212794018240768	0.113662683052543	1.87215374937436	P	0	0.210584701874239	HungatellaA
units!R	0.754203607737427	0.0977363491156397	7.71671557779458	P	0	0.746373150903886	HungatellaA
Cohort	0.0300578446091298	0.0310222852747455	0.968911359783	P	0	0.0328625086414948	Ileibacterium
Batch	2.54316247408902e-08	NA	NA	B	NA	2.78046213453678e-08	Ileibacterium
Cage	0.055264004973435	0.0341695344756508	1.61734731893453	P	0	0.0604206277801932	Ileibacterium
