term	component	std.error	z.ratio	bound	%ch	PVE	feature
Batch	1.3252075853514e-07	NA	NA	B	NA	1.3934625147627e-07	CAG145
units!R	0.609575592669535	0.0429935827581297	14.1782925163237	P	0	0.640971835423062	CAG145
Cohort	0.0257992751001788	0.0332965978360983	0.774832168354712	P	0	0.0273683912164182	CAG273
Cage	3.96268751367422e-08	NA	NA	B	NA	4.20369881407637e-08	CAG273
vm(Mouse, kinship.mat.x2)	0.0124391100654606	0.137275782566937	0.0906140167832965	P	0.3	0.0131956587669105	CAG273
ide(Mouse)	0.13777825278144	0.124879075632691	1.10329334264685	P	0	0.14615794857007	CAG273
Batch	0.074591855046202	0.0353599707195747	2.10949990987717	P	0	0.0791285438267476	CAG273
units!R	0.692058316014406	0.0539156582549622	12.835942997148	P	0	0.734149415582866	CAG273
Cohort	0.0217111073450733	0.0312050477197259	0.695756261617534	P	0.1	0.0257185205581379	CAG274NOV
Cage	0.0842607522260683	0.0553523001584905	1.52226288672384	P	0.2	0.0998135126839604	CAG274NOV
vm(Mouse, kinship.mat.x2)	0.0180955355007001	0.14411405595844	0.125563987359557	P	0.8	0.0214355902897268	CAG274NOV
ide(Mouse)	0.0909946157506607	0.128909003081726	0.705882549514185	P	0	0.107790305610288	CAG274NOV
Batch	0.0151447943605646	0.0227454648618416	0.665837979243586	P	0.1	0.0179402044732342	CAG274NOV
units!R	0.61397500908554	0.0474615537735502	12.9362601994649	P	0	0.727301866384653	CAG274NOV
Cohort	1.55722401943897e-07	NA	NA	B	NA	1.68722391777448e-07	CAG303
Cage	0.131363020810831	0.0592936235794568	2.21546623195996	P	0	0.142329445125688	CAG303
vm(Mouse, kinship.mat.x2)	2.53846198826726e-07	NA	NA	B	NA	2.75037742001241e-07	CAG303
ide(Mouse)	0.0457693093015854	0.105529060060553	0.433712849098842	P	0	0.0495902146317232	CAG303
Batch	0.116645961431068	0.0413916810887799	2.81810156927132	P	0	0.126383778815076	CAG303
units!R	0.6291717164549	0.0492133271469229	12.7845799690916	P	0	0.681696117667378	CAG303
Cohort	0.0324381705841062	0.043134317094085	0.752026988473047	P	0	0.0356800388404872	CAG41
Cage	0.107162413745404	0.0672933274320136	1.59246715588065	P	0	0.117872217077181	CAG41
vm(Mouse, kinship.mat.x2)	4.99323991551051e-07	NA	NA	B	NA	5.49226392602359e-07	CAG41
ide(Mouse)	0.128899580360411	0.0582148739262086	2.21420354742673	P	0	0.141781794440511	CAG41
Batch	0.0858567389659928	0.0340110100620804	2.52438074639001	P	0	0.0944372548100837	CAG41
units!R	0.554783159594191	0.0437124551827518	12.6916494915413	P	0	0.610228145605345	CAG41
Cohort	0.00310691201006965	0.0273315644875401	0.113674868904267	P	1.3	0.00326709735004743	CAG475
Cage	0.0636661305409031	0.0725741750348661	0.877256000640952	P	0.4	0.0669486119026895	CAG475
vm(Mouse, kinship.mat.x2)	0.287938616419502	0.235131286982055	1.22458657082704	P	1.2	0.302784078735268	CAG475
ide(Mouse)	0.0161959799691114	0.183638622952215	0.0881948454455892	P	16.8	0.0170310079805958	CAG475
Batch	0.0189242124909197	0.019241087579807	0.983531331710175	P	0.2	0.0198999019864203	CAG475
units!R	0.561138284192954	0.0425160214652119	13.1982783161425	P	0	0.590069302044979	CAG475
Cohort	6.87712732926296e-08	NA	NA	B	NA	8.16382347853595e-08	CAG485
Cage	0.0299171763515188	0.0432426873677864	0.691843596515364	P	0	0.0355146175163527	CAG485
vm(Mouse, kinship.mat.x2)	6.87712732926296e-08	NA	NA	B	NA	8.16382347853595e-08	CAG485
ide(Mouse)	0.0761639900303877	0.0492068752926877	1.54783228110617	P	0	0.0904141133730754	CAG485
Batch	0.056703439552515	0.0303304889067251	1.86951947022332	P	0	0.067312534575709	CAG485
units!R	0.679605754963386	0.0523619297673954	12.9790051280074	P	0	0.806758571258393	CAG485
Cohort	0.0108345435286529	0.0223238599908186	0.485334683746851	P	0.4	0.0149881367553975	CAG510
Cage	0.0582549863573126	0.0415569558098385	1.40181072511382	P	0.1	0.0805879546192357	CAG510
vm(Mouse, kinship.mat.x2)	0.0501614325594522	0.108924617544964	0.46051511302067	P	0.1	0.0693916092597205	CAG510
ide(Mouse)	5.42218168099276e-08	NA	NA	B	NA	7.5008605883957e-08	CAG510
Batch	0.067797267797952	0.0302410769355254	2.24189330103875	P	0.1	0.0937884202237683	CAG510
units!R	0.535826326666929	0.0417434116541754	12.8361891238311	P	0	0.741243804133272	CAG510
Cohort	6.13604624659196e-08	NA	NA	B	NA	6.26397385206255e-08	CAG552NOV
Cage	0.0478926526050039	0.0758259990258138	0.631612550052912	P	0.2	0.0488911444874267	CAG552NOV
vm(Mouse, kinship.mat.x2)	4.35097923602107e-07	NA	NA	B	NA	4.44169080056078e-07	CAG552NOV
ide(Mouse)	0.3253125131127	0.092686727752402	3.50980686233439	P	0	0.332094804047231	CAG552NOV
Batch	3.25665933912813e-07	NA	NA	B	NA	3.32455593155024e-07	CAG552NOV
units!R	0.606371256812588	0.0427842701059081	14.1727615151919	P	0	0.619013212200931	CAG552NOV
Cohort	0.00938391765657213	0.0319593122603784	0.293620763179121	P	3.7	0.0098723120942569	CAG56
Cage	0.0993667696509656	0.0641279959078669	1.54950686114886	P	0.3	0.104538402583427	CAG56
vm(Mouse, kinship.mat.x2)	0.0342387231714435	0.162593265284439	0.210578975159559	P	11.6	0.0360207083254426	CAG56
ide(Mouse)	0.0999075807213229	0.138468243283471	0.721519810985058	P	2.9	0.10510736065254	CAG56
Batch	0.0325343666477634	0.0266859444287577	1.21915740080397	P	0.9	0.0342276470329803	CAG56
units!R	0.675097511881559	0.0518912284728881	13.0098579615297	P	0	0.710233569311353	CAG56
Cohort	0.00990363038605245	0.0291536771620493	0.339704330640817	P	0	0.00982698057616492	CAG582
Cage	1.23117883209534e-07	NA	NA	B	NA	1.22165004116322e-07	CAG582
vm(Mouse, kinship.mat.x2)	0.297580210518876	0.0994730334315241	2.99156666136784	P	0	0.295277068572597	CAG582
ide(Mouse)	4.13362849373434e-07	NA	NA	B	NA	4.10163599948328e-07	CAG582
Batch	0.046067920487148	0.0321637488902446	1.4322932517708	P	0	0.0457113747347715	CAG582
units!R	0.654247637142168	0.0517194031458302	12.6499456170719	P	0	0.649184043787863	CAG582
Cohort	0.0121472843363559	0.0247719245614345	0.49036498178535	P	0	0.012244628601964	CAG776
Cage	8.00399004793929e-08	NA	NA	B	NA	8.0681313417114e-08	CAG776
vm(Mouse, kinship.mat.x2)	0.187883569470129	0.0806618408244004	2.32927450638213	P	0	0.189389205428214	CAG776
ide(Mouse)	3.05305763195561e-07	NA	NA	B	NA	3.0775238126107e-07	CAG776
Batch	0.00133387340478033	0.0271453351028972	0.0491382183982677	P	1.5	0.00134456261920943	CAG776
units!R	0.79068493087252	0.0608084821567067	13.002872343284	P	0	0.797021214916917	CAG776
Cohort	0.0970978355622655	0.0614674266931939	1.57966325883327	P	0	0.0971614248876245	CAG81
Cage	4.66266237524424e-08	NA	NA	B	NA	4.66571595056959e-08	CAG81
vm(Mouse, kinship.mat.x2)	0.0403315891470812	0.167640180129015	0.240584262770669	P	0.2	0.0403580022852286	CAG81
ide(Mouse)	0.120757154198968	0.142188364787231	0.84927591916306	P	0	0.120836238000614	CAG81
Batch	3.33951215591347e-08	NA	NA	B	NA	3.3416992008027e-08	CAG81
units!R	0.741158870168216	0.0567893267334732	13.0510240708904	P	0	0.741644254752382	CAG81
Cohort	0.00693357575756592	0.0278610425593995	0.248862753171695	P	0.6	0.00702016234240135	CAG873
Cage	0.0562139657246305	0.0568728068196267	0.988415534033941	P	0.1	0.0569159664645576	CAG873
vm(Mouse, kinship.mat.x2)	0.198426118781788	0.0810670966417064	2.44767762756788	P	0	0.200904066750946	CAG873
ide(Mouse)	1.8718904756108e-07	NA	NA	B	NA	1.89526666837717e-07	CAG873
Batch	0.071622226013729	0.0343758478815689	2.0835042748758	P	0	0.0725166453098725	CAG873
units!R	0.654469940421202	0.0507049250159358	12.9074234941776	P	0	0.662642969605556	CAG873
Cohort	0.0187627092675165	0.0250145816763778	0.750070879067898	P	0	0.0193526382153436	CAG95
Cage	1.51106747904523e-07	NA	NA	B	NA	1.55857780579491e-07	CAG95
vm(Mouse, kinship.mat.x2)	0.153923411699051	0.0557754418616441	2.75969865161931	P	0	0.15876300469252	CAG95
ide(Mouse)	1.12382871486076e-07	NA	NA	B	NA	1.15916364873641e-07	CAG95
Batch	0.0113978235263106	0.0270375957487254	0.421554624613689	P	0	0.0117561889384974	CAG95
units!R	0.785432664018995	0.0599845528602678	13.0939154593456	P	0	0.810127896379493	CAG95
Cohort	0.00578766103413062	0.017911593806616	0.323123731847516	P	0	0.00579390595259646	Chao1
Cage	0.00116677032242519	0.0496143576961897	0.0235167878131132	P	0.5	0.0011680292740965	Chao1
vm(Mouse, kinship.mat.x2)	9.03746580139976e-08	NA	NA	B	NA	9.04721727729559e-08	Chao1
ide(Mouse)	0.098874619334231	0.0620196032190104	1.59424785394183	P	0	0.0989813055987585	Chao1
Batch	9.03746580139976e-08	NA	NA	B	NA	9.04721727729559e-08	Chao1
units!R	0.893092925992736	0.0625380182013281	14.2807999306535	P	0	0.894056578230203	Chao1
Cohort	0.0187461333342123	0.0264489781665214	0.708765881849484	P	0.2	0.0203874809586858	Clostridium
Cage	0.00987238420807705	0.045583629617818	0.216577404889629	P	1.5	0.0107367765645661	Clostridium
vm(Mouse, kinship.mat.x2)	0.116575967391384	0.11926955912104	0.977415932870834	P	0.1	0.12678296228133	Clostridium
ide(Mouse)	7.15560588153159e-08	NA	NA	B	NA	7.78212637543451e-08	Clostridium
Batch	0.0671724900740644	0.0353803974785857	1.89857929421854	P	0	0.073053884655411	Clostridium
units!R	0.707125330753459	0.0551225268383351	12.8282459334155	P	0	0.769038817718743	Clostridium
Cohort	7.48353826081976e-08	NA	NA	B	NA	8.2495400060138e-08	ClostridiumQ
Cage	0.0801177997057284	0.0465987182723	1.71931337762467	P	0	0.0883185160322555	ClostridiumQ
vm(Mouse, kinship.mat.x2)	7.48353826081976e-08	NA	NA	B	NA	8.2495400060138e-08	ClostridiumQ
ide(Mouse)	0.0272712544110196	0.0432096356930977	0.631138262880006	P	0	0.0300626917959049	ClostridiumQ
Batch	0.0602249310958824	0.036750477243171	1.63875235408197	P	0.1	0.0663894485628624	ClostridiumQ
units!R	0.73953199149024	0.0578428241048389	12.7851985606694	P	0	0.815229178618177	ClostridiumQ
Cohort	0.0543476455677474	0.0417719312486979	1.30105656940249	P	0	0.0606212074344322	COE1
Cage	0.0222847343266147	0.0523443534452063	0.425733299962187	P	0.2	0.0248571486054702	COE1
vm(Mouse, kinship.mat.x2)	0.197735302741781	0.077846065733814	2.54008087470875	P	0	0.220560664209038	COE1
ide(Mouse)	1.66697745613342e-07	NA	NA	B	NA	1.85940320139197e-07	COE1
Batch	0.00624766974908276	0.020105178873711	0.310749274519116	P	0	0.00696886277012405	COE1
units!R	0.615896574090524	0.0470889552105399	13.079427465247	P	0	0.686991931040615	COE1
Cohort	0.130620816634814	0.0721943152440916	1.80929504204285	P	0	0.141741840413417	D1663
Cage	2.65248883574144e-07	NA	NA	B	NA	2.87832107423702e-07	D1663
vm(Mouse, kinship.mat.x2)	6.7980488950935e-08	NA	NA	B	NA	7.37683308400121e-08	D1663
ide(Mouse)	0.0445598058461457	0.0298886228192701	1.49086179432184	P	0	0.0483536166119318	D1663
Batch	0.0745682019532516	0.033055920515374	2.25581985891364	P	0	0.0809169200857394	D1663
units!R	0.671791131737438	0.0517704327959687	12.976347607234	P	0	0.728987261288474	D1663
Cohort	4.42090313807056e-08	NA	NA	B	NA	5.03725903074092e-08	Desulfovibrio
Cage	2.38751482050899e-08	NA	NA	B	NA	2.72037866812108e-08	Desulfovibrio
vm(Mouse, kinship.mat.x2)	0.276496630347589	0.0827449524676532	3.34155283315532	P	0	0.315045388846879	Desulfovibrio
ide(Mouse)	6.99006148960675e-07	NA	NA	B	NA	7.96460570708707e-07	Desulfovibrio
Batch	0.164264410818312	0.0416124859442561	3.94747891386158	P	0	0.187165916325641	Desulfovibrio
units!R	0.436878811591008	0.0346754865236409	12.5990679696204	P	0	0.497787820790532	Desulfovibrio
Cohort	0.0249860406620124	0.0269727501030479	0.926343830961046	P	0.1	0.0279959177362094	Dorea
Cage	2.95368498713546e-07	NA	NA	B	NA	3.30949280988888e-07	Dorea
vm(Mouse, kinship.mat.x2)	0.086427353053363	0.0551393017665166	1.567436479688	P	0	0.0968385947565891	Dorea
ide(Mouse)	7.36022667043477e-08	NA	NA	B	NA	8.24685684189351e-08	Dorea
Batch	0.0537287567948147	0.032735979112199	1.64127538726321	P	0	0.0602010488834002	Dorea
units!R	0.727346196104028	0.0554458305669538	13.1181405105965	P	0	0.814964025205952	Dorea
Cohort	0.0085366632410275	0.0247158125348253	0.345392781604857	P	0	0.011137072533484	Dubosiella
Cage	0.0255771775391566	0.041458320069044	0.616937143052607	P	0.8	0.0333684102807713	Dubosiella
vm(Mouse, kinship.mat.x2)	5.41735822978968e-08	NA	NA	B	NA	7.06757544974589e-08	Dubosiella
ide(Mouse)	0.11229901945216	0.0975127702904114	1.15163397694182	P	0.1	0.146507164423099	Dubosiella
Batch	0.0847461405981901	0.0320491725862851	2.64425361902965	P	0	0.110561221419492	Dubosiella
units!R	0.53534966758539	0.041792459661584	12.8097190718231	P	0	0.6984260606674	Dubosiella
Cohort	7.75627656891627e-08	NA	NA	B	NA	7.74434877219957e-08	Duncaniella
Cage	0.0367344719156563	0.0491116913551964	0.747978147402358	P	0	0.0366779807230573	Duncaniella
vm(Mouse, kinship.mat.x2)	0.142234338587763	0.0737013011994145	1.92987554185669	P	0	0.142015607053149	Duncaniella
ide(Mouse)	2.28556556446252e-07	NA	NA	B	NA	2.28205076439146e-07	Duncaniella
Batch	0.0560867673694165	0.032497952201113	1.72585543305389	P	0	0.0560005157313096	Duncaniella
units!R	0.766484309646785	0.0588879931792999	13.0159692709008	P	0	0.76530559084392	Duncaniella
Cohort	0.0163925550729744	0.0235723591186029	0.695414276971443	P	1.3	0.0215057264087483	Emergencia
Cage	0.0279512315886415	0.0354944597121488	0.78748153416953	P	0.8	0.0366697892218103	Emergencia
vm(Mouse, kinship.mat.x2)	0.0320600852414997	0.0928623592728387	0.345243061801866	P	1	0.0420602778990535	Emergencia
ide(Mouse)	0.0204245155033114	0.079183670003555	0.257938480274967	P	2.1	0.0267953373034332	Emergencia
Batch	0.0479735804598254	0.0266128277660532	1.8026487407332	P	0.1	0.06293751594088	Emergencia
units!R	0.617439435256316	0.0475638148452261	12.9812849803045	P	0	0.810031353226075	Emergencia
Cohort	7.04843134724954e-08	NA	NA	B	NA	7.29661665890017e-08	EnterococcusD
Cage	0.139885842116309	0.0652274845826583	2.14458434218847	P	0.1	0.14481142195255	EnterococcusD
vm(Mouse, kinship.mat.x2)	0.0933641639439262	0.0658372138307952	1.41810624282912	P	0.1	0.0966516491989915	EnterococcusD
ide(Mouse)	3.66603637415397e-07	NA	NA	B	NA	3.79512273893739e-07	EnterococcusD
Batch	0.0362015864546785	0.0291749185523808	1.24084618744289	P	0	0.0374762959004912	EnterococcusD
units!R	0.696534218098953	0.0542170129595528	12.8471522143535	P	0	0.721060180469527	EnterococcusD
Cohort	0.0045960684177396	0.0198482054563464	0.231560904981967	P	0	0.00467416104686387	ErysipelatoclostridiaceaeNOV
Cage	3.24647658173138e-08	NA	NA	B	NA	3.30163805206093e-08	ErysipelatoclostridiaceaeNOV
vm(Mouse, kinship.mat.x2)	9.3433562899095e-07	NA	NA	B	NA	9.50211094523785e-07	ErysipelatoclostridiaceaeNOV
ide(Mouse)	0.189807393855681	0.053981847563017	3.5161337083564	P	0	0.193032445588201	ErysipelatoclostridiaceaeNOV
Batch	3.35885773386276e-08	NA	NA	B	NA	3.41592869265861e-08	ErysipelatoclostridiaceaeNOV
units!R	0.788888233429742	0.0557036662974521	14.1622317859143	P	0	0.802292375978173	ErysipelatoclostridiaceaeNOV
Cohort	0.0361188776267074	0.0338648192824533	1.06656047166394	P	0	0.0381559697118962	Erysipelatoclostridium
Cage	3.10794337571881e-08	NA	NA	B	NA	3.2832302967944e-08	Erysipelatoclostridium
vm(Mouse, kinship.mat.x2)	4.86757059359214e-07	NA	NA	B	NA	5.14209987528201e-07	Erysipelatoclostridium
ide(Mouse)	0.138820232935944	0.0460902623085234	3.01192108664289	P	0	0.146649645596562	Erysipelatoclostridium
Batch	0.0197643762301205	0.0253176297439511	0.780656658226177	P	0	0.0208790801476448	Erysipelatoclostridium
