feature	herit	herit.se	LRT.pval
Schaedlerella	6.7700238981517e-07	0.112996872515889	1
Shannon	3.36287014355144e-07	2.56193734632561e-08	0.998973167796956
Simpson	6.99960430511673e-07	5.71446917990793e-08	0.996652935789757
Staphylococcus	0.152493371446075	0.0856219692486032	0.0958060615430929
TF0111	0.14318441266029	0.105646672725338	0.122530631186931
Turicibacter	0.157774287431471	0.107270738795154	0.163477150244753
UBA11940	0.125747848405642	0.112584481835739	0.211832978628374
UBA11957	0.189100201556249	0.136663539614977	0.165207920710554
UBA1394	0.0918103274514345	0.129727639012091	0.479499850850941
UBA1405	0.098439083925926	0.100261432587273	0.274646026136459
UBA2882	0.149785647900019	0.13363039768466	0.257413021772668
UBA3282	0.122340654304928	0.116152475446353	0.23448946229187
UBA3700	0.0133663664692995	0.125321308134408	0.914173906937661
UBA3700NOV	0.235373276377863	0.12645290034943	0.0637057244989049
UBA3818	0.00179565549485628	0.119321629710981	0.987448050454541
UBA7160	0.105630313978642	0.109025175060042	0.302295071098945
UBA7173	0.179959322091524	0.112184871804317	0.0681972058360086
UBA7182	0.0491482697730598	0.120421636110286	0.681092252552379
UBA946	0.00720087286852254	0.108908144288205	0.945241298687106
UBA9475	6.15909514183629e-07	0.103555469657489	1
UBA9502	1.93011233691912e-07	0.109543951489524	0.997964134130673
UMGS1004	0.0505391731826362	0.111652775960789	0.631968090174974
UMGS1217	0.0550222920932543	0.11684124306205	0.624029498453135
UMGS1370	2.31340436953333e-07	1.68054189900139e-08	0.993807738298996
UMGS1815	0.188742819012951	0.123341072190667	0.107540962371307
UMGS1872	0.0393827195087816	0.117069551814062	0.724129001904442
UMGS268	0.198079945420947	0.1280879467899	0.111650008864787
uniq	0.0954897704062962	0.114393763110782	0.346865362755769
X142	0.139766461437555	0.121602096620236	0.218015344766551
X1XD4269	6.25965372644567e-07	0.100858091931882	0.992398589527591
X1XD876	0.241056064134828	0.124037481406557	0.0335191506865831
